doc_id,language,label,split_role
990,minasbate,2,low_resource
991,minasbate,2,low_resource
992,minasbate,2,low_resource
993,minasbate,2,low_resource
994,minasbate,2,low_resource
995,minasbate,2,low_resource
996,minasbate,2,low_resource
997,minasbate,2,low_resource
998,minasbate,2,low_resource
999,minasbate,2,low_resource
1000,minasbate,2,low_resource
1001,minasbate,2,low_resource
1002,minasbate,2,low_resource
1003,minasbate,2,low_resource
1004,minasbate,2,low_resource
1005,minasbate,2,low_resource
1006,minasbate,2,low_resource
1007,minasbate,2,low_resource
1008,minasbate,2,low_resource
1009,minasbate,2,low_resource
1010,minasbate,2,low_resource
1011,minasbate,2,low_resource
1012,minasbate,2,low_resource
1013,minasbate,2,low_resource
1014,minasbate,2,low_resource
1015,minasbate,2,low_resource
1016,minasbate,2,low_resource
1017,minasbate,2,low_resource
1018,minasbate,2,low_resource
1019,minasbate,2,low_resource
1020,minasbate,2,low_resource
1021,minasbate,2,low_resource
1022,minasbate,2,low_resource
1023,minasbate,2,low_resource
1024,minasbate,2,low_resource
1025,minasbate,2,low_resource
1026,minasbate,2,low_resource
1027,minasbate,2,low_resource
1028,minasbate,2,low_resource
1029,minasbate,2,low_resource
1030,minasbate,2,low_resource
1031,minasbate,2,low_resource
1032,minasbate,2,low_resource
1033,minasbate,2,low_resource
1034,minasbate,2,low_resource
1035,minasbate,2,low_resource
1036,minasbate,2,low_resource
1037,minasbate,2,low_resource
1038,minasbate,2,low_resource
1039,minasbate,2,low_resource
1040,minasbate,2,low_resource
1041,minasbate,2,low_resource
1042,minasbate,2,low_resource
1043,minasbate,2,low_resource
1044,minasbate,2,low_resource
1045,minasbate,2,low_resource
1046,minasbate,2,low_resource
1047,minasbate,2,low_resource
1048,minasbate,2,low_resource
1049,minasbate,2,low_resource
1050,minasbate,2,low_resource
1051,minasbate,3,low_resource
1052,minasbate,3,low_resource
1053,minasbate,3,low_resource
1054,minasbate,3,low_resource
1055,minasbate,3,low_resource
1056,minasbate,3,low_resource
1057,minasbate,3,low_resource
1058,minasbate,3,low_resource
1059,minasbate,3,low_resource
1060,minasbate,3,low_resource
1061,minasbate,3,low_resource
1062,minasbate,3,low_resource
1063,minasbate,3,low_resource
1064,minasbate,3,low_resource
1065,minasbate,3,low_resource
1066,minasbate,3,low_resource
1067,minasbate,3,low_resource
1068,minasbate,3,low_resource
1069,minasbate,3,low_resource
1070,minasbate,3,low_resource
1071,minasbate,3,low_resource
1072,minasbate,3,low_resource
1073,minasbate,3,low_resource
1074,minasbate,3,low_resource
1075,minasbate,3,low_resource
1076,minasbate,3,low_resource
1077,minasbate,3,low_resource
1078,minasbate,3,low_resource
1079,minasbate,3,low_resource
1080,minasbate,3,low_resource
1081,minasbate,3,low_resource
1082,minasbate,3,low_resource
1083,minasbate,3,low_resource
1084,minasbate,3,low_resource
1085,minasbate,3,low_resource
1086,minasbate,3,low_resource
1087,minasbate,3,low_resource
1088,minasbate,3,low_resource
1089,minasbate,3,low_resource
1090,minasbate,3,low_resource
1091,minasbate,3,low_resource
1092,minasbate,3,low_resource
1093,minasbate,3,low_resource
1094,minasbate,3,low_resource
1095,minasbate,3,low_resource
1096,minasbate,3,low_resource
1097,minasbate,3,low_resource
1098,minasbate,3,low_resource
1099,minasbate,3,low_resource
1100,minasbate,3,low_resource
1101,minasbate,3,low_resource
1102,minasbate,3,low_resource
1103,minasbate,3,low_resource
1104,minasbate,3,low_resource
1105,minasbate,3,low_resource
1106,minasbate,3,low_resource
1107,minasbate,3,low_resource
1108,minasbate,3,low_resource
1109,minasbate,3,low_resource
1110,minasbate,3,low_resource
1111,minasbate,3,low_resource
1112,minasbate,3,low_resource
1113,minasbate,3,low_resource
1114,minasbate,3,low_resource
1115,minasbate,3,low_resource
1116,minasbate,3,low_resource
1117,minasbate,3,low_resource
1118,minasbate,3,low_resource
1119,karay-a,1,low_resource
1120,karay-a,1,low_resource
1121,karay-a,1,low_resource
1122,karay-a,1,low_resource
1123,karay-a,1,low_resource
1124,karay-a,1,low_resource
1125,karay-a,1,low_resource
1126,karay-a,1,low_resource
1127,karay-a,1,low_resource
1128,karay-a,1,low_resource
1129,karay-a,1,low_resource
1130,karay-a,1,low_resource
1131,karay-a,1,low_resource
1132,karay-a,1,low_resource
1133,karay-a,1,low_resource
1134,karay-a,1,low_resource
1135,karay-a,1,low_resource
1136,karay-a,1,low_resource
1137,karay-a,1,low_resource
1138,karay-a,1,low_resource
1139,karay-a,1,low_resource
1140,karay-a,1,low_resource
1141,karay-a,1,low_resource
1142,karay-a,1,low_resource
1143,karay-a,1,low_resource
1144,karay-a,1,low_resource
1145,karay-a,1,low_resource
1146,karay-a,1,low_resource
1147,karay-a,1,low_resource
1148,karay-a,1,low_resource
1149,karay-a,1,low_resource
1150,karay-a,1,low_resource
1151,karay-a,1,low_resource
1152,karay-a,1,low_resource
1153,karay-a,1,low_resource
1154,karay-a,1,low_resource
1155,karay-a,1,low_resource
1156,karay-a,1,low_resource
1157,karay-a,1,low_resource
1158,karay-a,1,low_resource
1159,karay-a,1,low_resource
1160,karay-a,1,low_resource
1161,karay-a,1,low_resource
1162,karay-a,1,low_resource
1163,karay-a,1,low_resource
1164,karay-a,1,low_resource
1165,karay-a,1,low_resource
1166,karay-a,1,low_resource
1167,karay-a,1,low_resource
1168,karay-a,1,low_resource
1169,karay-a,1,low_resource
1170,karay-a,1,low_resource
1171,karay-a,1,low_resource
1172,karay-a,1,low_resource
1173,karay-a,1,low_resource
1174,karay-a,1,low_resource
1175,karay-a,1,low_resource
1176,karay-a,1,low_resource
1177,karay-a,1,low_resource
1178,karay-a,1,low_resource
1179,karay-a,2,low_resource
1180,karay-a,2,low_resource
1181,karay-a,2,low_resource
1182,karay-a,2,low_resource
1183,karay-a,2,low_resource
1184,karay-a,2,low_resource
1185,karay-a,2,low_resource
1186,karay-a,2,low_resource
1187,karay-a,2,low_resource
1188,karay-a,2,low_resource
1189,karay-a,2,low_resource
1190,karay-a,2,low_resource
1191,karay-a,2,low_resource
1192,karay-a,2,low_resource
1193,karay-a,2,low_resource
1194,karay-a,2,low_resource
1195,karay-a,2,low_resource
1196,karay-a,2,low_resource
1197,karay-a,2,low_resource
1198,karay-a,2,low_resource
1199,karay-a,2,low_resource
1200,karay-a,2,low_resource
1201,karay-a,2,low_resource
1202,karay-a,2,low_resource
1203,karay-a,2,low_resource
1204,karay-a,2,low_resource
1205,karay-a,2,low_resource
1206,karay-a,2,low_resource
1207,karay-a,2,low_resource
1208,karay-a,2,low_resource
1209,karay-a,2,low_resource
1210,karay-a,2,low_resource
1211,karay-a,3,low_resource
1212,karay-a,3,low_resource
1213,karay-a,3,low_resource
1214,karay-a,3,low_resource
1215,karay-a,3,low_resource
1216,karay-a,3,low_resource
1217,karay-a,3,low_resource
1218,karay-a,3,low_resource
1219,karay-a,3,low_resource
1220,karay-a,3,low_resource
1221,karay-a,3,low_resource
1222,karay-a,3,low_resource
1223,karay-a,3,low_resource
1224,karay-a,3,low_resource
1225,karay-a,3,low_resource
1226,karay-a,3,low_resource
1227,karay-a,3,low_resource
1228,karay-a,3,low_resource
1229,karay-a,3,low_resource
1230,karay-a,3,low_resource
1231,karay-a,3,low_resource
1232,karay-a,3,low_resource
1233,karay-a,3,low_resource
1234,karay-a,3,low_resource
1235,karay-a,3,low_resource
1236,karay-a,3,low_resource
1237,karay-a,3,low_resource
1238,karay-a,3,low_resource
1239,karay-a,3,low_resource
1240,karay-a,3,low_resource
1241,karay-a,3,low_resource
1242,karay-a,3,low_resource
1243,karay-a,3,low_resource
1244,karay-a,3,low_resource
1245,karay-a,3,low_resource
1246,karay-a,3,low_resource
1247,karay-a,3,low_resource
1248,karay-a,3,low_resource
1249,karay-a,3,low_resource
1250,karay-a,3,low_resource
1251,karay-a,3,low_resource
1252,karay-a,3,low_resource
1253,karay-a,3,low_resource
1254,karay-a,3,low_resource
1255,karay-a,3,low_resource
1256,karay-a,3,low_resource
1257,karay-a,3,low_resource
1258,karay-a,3,low_resource
1259,karay-a,3,low_resource
1260,karay-a,3,low_resource
1261,karay-a,3,low_resource
1262,karay-a,3,low_resource
1263,karay-a,3,low_resource
1264,karay-a,3,low_resource
1265,karay-a,3,low_resource
1266,karay-a,3,low_resource
1267,karay-a,3,low_resource
1268,karay-a,3,low_resource
1269,karay-a,3,low_resource
1270,karay-a,3,low_resource
1271,karay-a,3,low_resource
1272,karay-a,3,low_resource
1273,karay-a,3,low_resource
1274,karay-a,3,low_resource
1275,karay-a,3,low_resource
1276,karay-a,3,low_resource
1277,karay-a,3,low_resource
1278,karay-a,3,low_resource
1279,karay-a,3,low_resource
1280,karay-a,3,low_resource
1281,karay-a,3,low_resource
1282,karay-a,3,low_resource
1283,karay-a,3,low_resource
1284,karay-a,3,low_resource
1285,karay-a,3,low_resource
1286,karay-a,3,low_resource
1287,karay-a,3,low_resource
1288,karay-a,3,low_resource
1289,karay-a,3,low_resource
1290,rinconada,1,low_resource
1291,rinconada,1,low_resource
1292,rinconada,1,low_resource
1293,rinconada,1,low_resource
1294,rinconada,1,low_resource
1295,rinconada,1,low_resource
1296,rinconada,1,low_resource
1297,rinconada,1,low_resource
1298,rinconada,1,low_resource
1299,rinconada,1,low_resource
1300,rinconada,1,low_resource
1301,rinconada,1,low_resource
1302,rinconada,1,low_resource
1303,rinconada,1,low_resource
1304,rinconada,1,low_resource
1305,rinconada,1,low_resource
1306,rinconada,1,low_resource
1307,rinconada,1,low_resource
1308,rinconada,1,low_resource
1309,rinconada,1,low_resource
1310,rinconada,1,low_resource
1311,rinconada,1,low_resource
1312,rinconada,1,low_resource
1313,rinconada,1,low_resource
1314,rinconada,1,low_resource
1315,rinconada,1,low_resource
1316,rinconada,1,low_resource
1317,rinconada,1,low_resource
1318,rinconada,1,low_resource
1319,rinconada,1,low_resource
1320,rinconada,1,low_resource
1321,rinconada,1,low_resource
1322,rinconada,1,low_resource
1323,rinconada,1,low_resource
1324,rinconada,1,low_resource
1325,rinconada,1,low_resource
1326,rinconada,1,low_resource
1327,rinconada,1,low_resource
1328,rinconada,1,low_resource
1329,rinconada,1,low_resource
1330,rinconada,1,low_resource
1331,rinconada,1,low_resource
1332,rinconada,1,low_resource
1333,rinconada,1,low_resource
1334,rinconada,1,low_resource
1335,rinconada,1,low_resource
1336,rinconada,1,low_resource
1337,rinconada,1,low_resource
1338,rinconada,1,low_resource
1339,rinconada,1,low_resource
1340,rinconada,1,low_resource
1341,rinconada,1,low_resource
1342,rinconada,1,low_resource
1343,rinconada,1,low_resource
1344,rinconada,1,low_resource
1345,rinconada,1,low_resource
1346,rinconada,1,low_resource
1347,rinconada,1,low_resource
1348,rinconada,1,low_resource
1349,rinconada,1,low_resource
1350,rinconada,1,low_resource
1351,rinconada,1,low_resource
1352,rinconada,1,low_resource
1353,rinconada,1,low_resource
1354,rinconada,1,low_resource
1355,rinconada,1,low_resource
1356,rinconada,1,low_resource
1357,rinconada,1,low_resource
1358,rinconada,1,low_resource
1359,rinconada,1,low_resource
1360,rinconada,1,low_resource
1361,rinconada,1,low_resource
1362,rinconada,1,low_resource
1363,rinconada,1,low_resource
1364,rinconada,1,low_resource
1365,rinconada,1,low_resource
1366,rinconada,1,low_resource
1367,rinconada,1,low_resource
1368,rinconada,1,low_resource
1369,rinconada,1,low_resource
1370,rinconada,1,low_resource
1371,rinconada,1,low_resource
1372,rinconada,1,low_resource
1373,rinconada,1,low_resource
1374,rinconada,1,low_resource
1375,rinconada,1,low_resource
1376,rinconada,1,low_resource
1377,rinconada,1,low_resource
1378,rinconada,1,low_resource
1379,rinconada,1,low_resource
1380,rinconada,1,low_resource
1381,rinconada,1,low_resource
1382,rinconada,1,low_resource
1383,rinconada,1,low_resource
1384,rinconada,1,low_resource
1385,rinconada,1,low_resource
1386,rinconada,1,low_resource
1387,rinconada,1,low_resource
1388,rinconada,1,low_resource
1389,rinconada,1,low_resource
1390,rinconada,1,low_resource
1391,rinconada,1,low_resource
1392,rinconada,1,low_resource
1393,rinconada,1,low_resource
1394,rinconada,1,low_resource
1395,rinconada,1,low_resource
1396,rinconada,1,low_resource
1397,rinconada,1,low_resource
1398,rinconada,1,low_resource
1399,rinconada,1,low_resource
1400,rinconada,1,low_resource
1401,rinconada,1,low_resource
1402,rinconada,1,low_resource
1403,rinconada,1,low_resource
1404,rinconada,2,low_resource
1405,rinconada,2,low_resource
1406,rinconada,2,low_resource
1407,rinconada,2,low_resource
1408,rinconada,2,low_resource
1409,rinconada,2,low_resource
1410,rinconada,2,low_resource
1411,rinconada,2,low_resource
1412,rinconada,2,low_resource
1413,rinconada,2,low_resource
1414,rinconada,2,low_resource
1415,rinconada,2,low_resource
1416,rinconada,2,low_resource
1417,rinconada,2,low_resource
1418,rinconada,2,low_resource
1419,rinconada,2,low_resource
1420,rinconada,2,low_resource
1421,rinconada,2,low_resource
1422,rinconada,2,low_resource
1423,rinconada,2,low_resource
1424,rinconada,2,low_resource
1425,rinconada,2,low_resource
1426,rinconada,2,low_resource
1427,rinconada,2,low_resource
1428,rinconada,2,low_resource
1429,rinconada,2,low_resource
1430,rinconada,2,low_resource
1431,rinconada,2,low_resource
1432,rinconada,2,low_resource
1433,rinconada,2,low_resource
1434,rinconada,2,low_resource
1435,rinconada,2,low_resource
1436,rinconada,2,low_resource
1437,rinconada,2,low_resource
1438,rinconada,2,low_resource
1439,rinconada,3,low_resource
1440,rinconada,3,low_resource
1441,rinconada,3,low_resource
1442,rinconada,3,low_resource
1443,rinconada,3,low_resource
1444,rinconada,3,low_resource
1445,rinconada,3,low_resource
1446,rinconada,3,low_resource
1447,rinconada,3,low_resource
1448,rinconada,3,low_resource
1449,rinconada,3,low_resource
1450,rinconada,3,low_resource
1451,rinconada,3,low_resource
1452,rinconada,3,low_resource
1453,rinconada,3,low_resource
1454,rinconada,3,low_resource
1455,rinconada,3,low_resource
1456,rinconada,3,low_resource
1457,rinconada,3,low_resource
1458,rinconada,3,low_resource
1459,rinconada,3,low_resource
1460,rinconada,3,low_resource
1461,rinconada,3,low_resource
1462,rinconada,3,low_resource
1463,rinconada,3,low_resource
1464,rinconada,3,low_resource
1465,rinconada,3,low_resource
1466,rinconada,3,low_resource
1467,rinconada,3,low_resource
1468,rinconada,3,low_resource
1469,rinconada,3,low_resource
1470,rinconada,3,low_resource
1471,rinconada,3,low_resource
1472,rinconada,3,low_resource
1473,rinconada,3,low_resource
1474,rinconada,3,low_resource
1475,rinconada,3,low_resource
1476,rinconada,3,low_resource
1477,rinconada,3,low_resource
1478,rinconada,3,low_resource
1479,rinconada,3,low_resource
