level|flag|text
2|ok|Amo ja si Baki Baka. Astig si Baki Baka! Kun aga, ordinaryo lang tana nga baka. Nagapalupad kang burador. Nagasipa kang bola. Kung gabii, ang baka nangin si Baki Baka! Nagasalbar kang kabuhi... ...kag ginabatuan ang krimen. Pero kung ipirung mo gid ang imong mga mata, kag maghandum... Basi bisitahun kaw ni Baki Baka. Tapos.
2|ok|Sa sang ka marayu nga kadagatan, dampi sa palaw kang mga isla, natapungawan si Bantalaan sa siyagit kang anang bugto nga si Panit. Naglangoy tana paagto sa anang bugto kag gintapik dya kang anang palikpik. "Naano ikaw? Nagasiyagit ikaw haw?" Ginturuk tana ni Panit. "Gusto ko kang pula bala ria nga lumot nga nagapananga kang kon anu-ano." Kilala ayhan dya ni Bantalaan? Nanumdum nga nanumdum si Bantalaan, "Aha! Buut mo hambalun ang gusu nga pula? Sa diin mo nakita haw?" "Nakita ko ginaangkab kang tamban. Namit itsura na. Gusto ko man!" ingus ni Panit. Natingala si Bantalaan. "Wara bay tatun nagakaun kang lumot." Gindaw-an na si Panit kang pagkaun. "Basi gusto mo kang lukos kag pasayan? Di gani dyang mananam nga alumahan!" Nagsyagit liwan si Panit kag nagburubaliskad. "Indi takun ka ria. Gusto ko tana ang pula nga lumot! Mapagutum lamang takun!" Nagpalibug si Bantalaan kon paano tana makabuul kang pula nga lumot. Nadumduman na ang abyan na nga si Kurukuru kag namat-od nga pamangkuton tana. Nagpanabaw ayhan tana ka dya nga adlaw? Sagap nga sagap si Bantalaan hangtud nasapwan na si Kurukuru. Ginparapitan na si Kurukuru. "Kinahanglan ko raad kang gusu nga pula para sa libayun ko. Pwedo mo ako mabul-an?" Sabat ni Kurukuru, "Garing hina ako maglangoy ba. Mga sara ukon darwa pa ikaw ka adlaw nga mahulat antes ko matugro ka nimo." Ugaring indi makahulat si Bantalaan kay nagapagutum si Panit. Ginapasalamatan na run lang si Kurukuru bag-o dya maglangoy kang makuri paagto sa anang balay sa takut kang mga korales. Ano na lang ang himuon ni Bantalaan ka dya? Nadumduman ni Bantalaan si Igat. Dalidali tana naglangoy paagto kay Igat nga nagatapik pa sa balitobong. "Kinahanglan ko raad kang pula nga gusu para kay Panit. Pwede mo ako mabul-an kang pirang nahut?" "Pasenya gid Bantalaan ha. Indi ko mabilin ang pagkaun ko." Naghuyhoy ang palikpik ni Bantalaan. Pagkaburubhay, nakita na si Palad. Bisan sa madalum dya nagauli, kun kaisa nagapanabaw man. Nagahingapos si Palad sa pagkaun kang Almihas nga dara na ka dya. Ginparapitan ni Bantalaan si Palad. "Kinahanglan ko raad ka pula nga Gusu halin sa madalum nga parte kang dagat para sa bugto ko nga si Panit. Mapatigayonan mo ako?" "Huud e. Pira bay tugro mo?" sabat ni Palad. Daw ginhangawa si Bantalaan. "Ano haw ang gusto mo?" "Gusto ko kang pulahan nga mga Almihas," sabat ni Palad. Nahangyus si Bantalaan. "Pero ang mga pulahan nga Almihas, sa idalum gid kang kadagatan!" Nanindugan si Palad. "Basta, pulahan nga Almihas ang kabaylo ka pula nga Gusu." Hambal ni Bantalaan, "Kun manalum ako kang pulahan nga Almihas sa idalum, mamupo lamang man e ako ka pula nga Gusu." Nagsalum si Bantalaan. Nagaamat-amat dura ang kasanag kag ang tubig nagaramig samtang tana nagapaidalum nga nagapaidalum. Samtang nagapaidalum nga nagapaidalum, nagahinay man nga nagahinay ang mga huni hasta wara run ti mabatian. Napaigo ni Bantalaan ang kainitun ka ana nga lawas pero indi tana makapasantu sa kadulum. Mas ginakurum tana sa kahadluk. Dulum-dulum gid. Hinali lang may sanaaw nga nagtuhaw. Lagi-lagi na dya ginlangoy samtang nagahingalit nga makakita ka pula nga Gusu, mga lumot, kag mga lagu sa dagat. May nakita man tana nga pulahan nga Almihas! Nagparapit si Bantalaan sa ginahalinan kang sanaaw. Ano ayhan dya? Mga daragkul kag nagaidas nga bangkil, kag may ramag sa ulo! Hala, amo ayhan dya nga klase kang sapat ang Angler Fish? Sus! Nagkurudug si Bantalaan kag madasig nga naglangoy parayu. Nagalagas ang Angler Fish. Gindasigan na pa ka langoy kag naghingagaw hamros kang pula nga Gusu. Daw indi gid masarangan! Nanaruso liwat ang Angler Fish. Nakalikaw si Bantalaan kag nakahamros kang gamay nga pula nga Gusu. Ginkagat na ka hugut ang pula nga Gusu kag nagbutyog paibabaw. Nalubsan na si Palad, kag si Igat nga nagatapik gihapon sa Salmon. Naagyan na man si Kurukuru nga wara gihapon ka dab-otungud sa ana nga kakuri. Sa katapusan, makita na run gawa ang kasanag halin sa ibabaw kag naumpawan gid man ang ana nga kakulba. Nakita na si Panit nga nagahulat kana. Nagbalikid dya kana kag nagsiyagit. "Pula nga Gusu! Gusto ko kang pula nga Gusu!" Gindaho ni Bantalaan ang pula nga Gusu kay Panit. "Mayad lang nga pagkaun!" Wara nagbuhay pagtiraw ni Panit kang pula nga Gusu, gindupra na dya kag nagtil-ak. "Aaak! Lapot man dya sabor na!" Ginmulalngan ni Bantalaan ang ana nga pulahan nga Almihas. "Ay ti, mayad lang kay nahingagaw ko pa dya ang pulahan nga Almihas halin sa idalum." Hinali lang nagsiyagit liwat si Panit samtang ginatudo ang Tamban nga may ginakaun nga malaikog. "Gusto ko ria! Gusto ko ria!" Katapusan.
2|ok|"Tatay, maeskuwela run ako sa abre-klase?" "Daad e. Kaso indi pa kita segurado kun san-o ang abre-klase hay may COVID-19. Ti, rugya lang ikaw anay maeskuwela sa balay." "Sin-o bay ang manunudlo ko?" "Ako siyempre, ukon puwede man si Nanay mo." "Ano bay itudlo mo kanakun?" "Duro. Tudluan ko ikaw magbasa, magsulat, kag mag-isip. Ma-drawing man kita." "Wara man kita ti blackboard. Diin bay kita masulat?" "Duro man atun daragkul nga karton. Himuan ko ikaw." "Wara man kita ti blackboard. Diin bay kita masulat?" "Duro man atun daragkul nga karton. Himuan ko ikaw." "Wara man kita ti chalk. Ano bay ipangsulat natun?" "Wara it problema. Duro pa man ang uring natun, amo dya himuon natun nga chalk." "Ano himuon natun nga pangkolor?" "May mga daan nga pangkolor si Manang mo. Puwede mo pa gamitun." "Daad mangin tatay run ako dayon." "Ha? Wanhaw gusto mo mangin tatay dayon?" "Ti gusto ko mong mangin manunudlo. Manunudlo man gali ang tatay." "Hahaha! Abaw si Agot ko nga dya daw. Pinakadlaw mo man ako ba."
3|ok|Amo diya si Muning Kuti. Amo tana diya si Dodo Ayam. Ginapintahan ni Padot Pangka ang ana nga balay. Nagmangkot si Padot Pangka kay Muning Kuti kag Dodo Ayam kung puwede nanda tana buligan. "Masarangan niyo bala magpinta ka manami nga laragway sa dingding nga diya? Gusto maman-an ni Muning Kuti kag Dodo Ayam kung ano ang gusto ni Padot Pangka. Hambal ni Padot Pangka, "Basi pwde ninyo ko pintahan kang sangka manami nga larantawon? Gintugruan sanda ni Padot Pangka kang anum ka putos nga pinta, pula, kahel, kanario, verde, asul, kag ube. Ginbuol ni Dodo Ayam ang pula, kahel kag kanario nga pinta. Ginbuol tana ni Muning Kuti ang verde, asul kag ube nga pinta. Nag-umpisa si Muning Kuti sa wala nga bahin ka dingding. Gin-umpisahan na pinta kang asul kag ube. Nagpinta tana kang manami nga langit nga buta ka mga gal-um. Hambal ni Muning Kuti, "Nagapinta ako ka langit nga buta ka panganod kag uran tungud kay gusto ko ang uran. Hambal ni Dodo Ayam, "Nanamian kaw kang uran? Gusto ko tana ang mainit nga adlaw!" Nag-umpisa tana si Dodo Ayam sa tuo nga bahin kang dingding. Nagpinta tana kang manami nga langit nga may mainit nga adlaw. Nag-umpisa tana gamit kang kanario kag kahel. Hambal ni Muning Kuti, "Gusto ko takun kang uran, kay kinanglan kang mga tanum ang uran para magtubo." Nagpinta tana kang manami nga mga verde nga tanum. Hambal ni Dodo Ayam, "Tuod ra, pero kinanglan man ka mga tanum ang adlaw para magmasang." Nagpinta tana kang mga manami nga pula nga bulak. Nagsulod liwan si Padot Pangka sa kwarto. Nanamian tana kang laragway. Namangkot si Padot Pangka, "Ano bay nabatyagan ninyo kay nag-imaw kamo pinta sa sangka laragway? Hambal ni Muning Kuti kag Dodo Ayam, "Mayad man..." Naghambal si Dodo Ayam, "gusto abi tana ni Muning Kuti kang verde, asul kag ube!" Sabat ni Muning Kuti, "Gusto man tana ni Dodo Ayam kang pula, kahel kag kanario!" Hambal ni Dodo Ayam, "Gusto ni Muning Kuti kang uran! Pero tama ra ka raing kanakun!" Hambal ni Muning Kuti, "Kag gusto tana ni Dodo Ayam kang adlaw! Pero tam-an ra ka init kanakun!" Hambal ni Muning Kuti kag Dodo Ayam, "Hindi tamun pwde makahuman kang sangka laragway kay hindi kami magsantuanay darwa. Nagsabat si Padot Pangka, "Huod gidman, iba kamo sa sara kag sara. Kag amo man ra ang nanamian ko kaninyo darwa. Hambal ni Padot Pangka, "Tuman ka luya ang kalibutan kung pararehas lang tanan. Kag ang laragway nga diya luya man kun sangka kolor lang ang gingamit." Namangkot si Padot Pangka, "Man-an nyo bala kun ano gaw-an na kung tingubon natun ang pula, kahel, verde, asul, kag ube?" Naminsar si Muning Kuti kag Dodo Ayam. Namangkot liwat si Padot Pangka, "Kag man-an mo ayhan kung ano ang mahimu kung iimawon natun ang adlaw kag uran?" Dungan nga nagsabat si Muning Kuti kag Dodo Ayam, "Sangka balangaw!" Nagpinta si Padot Pangka kang manami nga balangaw. Nanamian gid si Muning Kuti kag Dodo Ayam. Kag naintsndihan nanda nga may kinaiya sanda sa sara kag sara pero parehas man sanda sa duro nga bagay. Babay, Muning Kuti. Babay, Dodo Ayam. Babay, Padot Pangka.
3|ok|Kang una, tama gid ka tamad ang adlaw. Naga butlak lang tana kun gusto na. Naga tukturuok run ang sulog, pero wara gihapon nagabutlak ang adlaw. Indi tana magbutlak ang adlaw. Kundi nga ang bituon kag ang bulan naga bira-bira gid ka obra nga wara ti pahuway. Ginagtunan nanda ang adlaw para hurayun ang oras pero wara tana gasapak ang adlaw. Nangayo kang bulig ang bulan kag ang bituon sa langit. Ginhuray kang langit ang adlaw kag ang gabii kananda. Kun indi magpati ang adlaw, indi run tana pagsugtan maagto sa langit. Ang sulog naga panukturuok kun magbutlak ang adlaw sa kasanagun kag magsalup sa sirum. Ang bulan kag ang mga bituon naga siga kun gabii. Halin kato, matutum run gid ang adlaw nga nagaobra kag naga siga kun adlawun. Ang adlaw, ang bulan, kag ang mga bituon masinadyahun nga nagabutlak sa insakto nga oras.
3|ok|Isa ka aga sa indi pa madugay, pakadto si Raju sa eskwelahan. Palangga nya iya eskwelahan kag naga lakat sya nga malipayon kag naga isahanon, nagapanumdom sang maayo nga adlaw.Natabo na nga may nakita sya sang indi nya ma isplikar: sa unahan sa iya may mga nakita sya nga lain nga mga hurma, pakadto sila sa eskwelahan, may ara man sila nga nag sa ila nga abaga. Sa ana pagparapit sa mga korti, Si Raju nagtingala if dya bala mga laswa, nga makita na sa mercado. Ginkusu na ana mga mata kag di makapati. Preska kag manami turukun ang mga laswa. Sanda dya nagamartsa paadtu sa eskwelahan patas ka ginagmay nga suldado nga sinundanay. Dayon si Raju nagpanaw kang madasig dasig. Napuno siya kang kagustuhan nga makilala ang ana nga bag-o nga mga kapareho nga estudyante, kag luyag na nga makita tanda sa marapitan Kag sa kabuhayon, naabutan ni Raju ang mga nasari-sari nga korti nga nagamartsa sa unahan na. Ginturuk na dya kamayad ang anda nga mga hitsura nga naganganga sa kakibot. Patas kang paghula na kang mga korti kang mga laswa pareho kang patatas, kamote, balinghoy kag iba pa nga mga nagapanulud nga laswa nga makita sa tindahan. "Ano? Ikaw gid man bala ra? Ang mga pamangkutanun nga nagaguwa sa ana nga mga bibig antes na tanda matalupangdan . Ang mga laswa wara kasabat. Nagturukay lang tanda kag nagyuhum, nga nagatingala sa ana pagduhung. "Sa diin kamu maagto?" ang pamangkot ni Raju nga nagatingala. "Sa diin pa bay?"sabat kang mga laswa, nga nagadururungan. "Paadto kami sa imu nga eskwelahan!" Nagailung-ilung si Raju. Wara na naman-an kung anu ang ana isabat. Padayon tana sa anang pagpanaw paeskwelahan. Burubuhay, nagbalikid si Raju agud makita na kung ang mga laswa nagasunod pa kanana.Sa ikarwa ka beses, nakibot naman tana kang aga nga ria Nag-intra ang mga berde nga dahon sa parada kang mga laswa nga nagapanulud. Nagamartsa man tanda paadto sa eskwelahan nga may bag sa anda nga mga abaga. Sa kadya nga naging parti run tana kang parada, ang kalipay ni Raju wara ti katapusan. Halin kang una, wara na naman-an nga mangin parti tana sa parada kang mga laswa paagto sa eskwelahan. Kar-un burubuhay, ang parada nakalab-ot sa eskwelahan. Ang tanan nga mga bata nag adto sa gawang para maglantaw kang tumalagsahon nga pagsurundanay. Ang anda nga baba nagnanga sa anda nga nakita. Nagbudlo ang anda nga mga mata nga nagatingala. Nagparapit ng maestra ni Raju kag sanda gin-abiabi. "Mayad nga bata" hambal na habang ginatapik ang likod ni Raju. Nasadyahan gid si Raju. "Salamat ma'am," malipayun na nga hambal Ang iba nga kabataan nagpamalakpak kag naghinugyaw. Naghalin ang maestra pero may isara nga nagpadayon nga nagtapik kanana nga medyo mabaskog. Ginmukrat ni Raju ang ana nga mga mata. Ginpukaw tana kang ana nga nanay samtang gina-uyug kag nagahambal, "Bugtaw run, Raju! Maurihi kaw kar-un sa pag- agto sa eskwelahan." Nagbugtaw run gid man si Raju . "Nagadamgu ako" hambal na sa ana nga kaugalingon. "Katiringala man tana nga damgu akun to man!" Nagbangon si Raju sa baratangan kag nagyuhum sa ana nga kaugalingun. Kinahanglan na magdasig kung gustu na makalab-ot sa sakto nga oras paeskwelahan. .
3|ok|Isara ka adlaw, naguwa si Kuneho para magpanaw-panaw. Sa aragyan nakakita tana kang isara ka amu. "Ano ikaw?" pamangkut kang amu. "Ako isara ka kuneho," ana nga sabat. Nagkadlaw ang amu sa sabat kang kuneho. "Daw bukun man ikaw kuneho lantawon. Pamatyag ko ikaw sangka amu man pareho kanakon tungud pareho kita nga kolor kaki." Naglibug ang ulo ni Kuneho. Dayun nakakita tana kang bising. "Masaka kita sa puno kag magsipal," hambal kang bising. "Ang mga kuneho wara nagasaka sa mga puno," sabat ni Kuneho. "Pero kaki ikaw pareho kang bising," kadlaw kang bising. Nagpadayun sa pagpanaw si Kuneho. Dayun nasug-alaw ni Kuneho ang balabaw. Pareho kang iba, wara man nagpati ang balabaw nga si Kuneho isara gid man ka kuneho. "Pero ang akon mga talinga kag kahig ana kang kuneho," hambal ni Kuneho. "Kaki ang imo kolor," hambal kang balabaw. "Isara ikaw ka balabaw. Hindi ikaw magbutig kanakon". Gintago ni Kuneho ang ana uyahon para hindi makita kang balabaw ng anang mga luha. Ayhan husto ang balabaw. Ayhan hindi run gid man tana isara ka kuneho. Marapit sa punta kang aragyan, nakita ni Kuneho ang mal-am nga karatongan. Ang karatongan tama run ka mal-am nga kinahanglan na maggamit kang tungkod para makapanaw. Ginparapitan ni Kuneho ang karatongan. "Tiyo ko nga Karatongan, tama run kanimo ka kuri pareho ka bao." "Huod, Kuneho,"hambal kang karatongan, "Mal-am run ako kag makuri." "Gintawag mo ako nga Kuneho! Paano mo naman-an nga ako isara ka kuneho?" pamangkot ni Kuneho. "Bisan pa nga makuri ako, ako isara man gihapon ka karatongan," hambal kang karatongan. "Kag bisan ikaw kolor kaki, ikaw isara man gihapon ka kuneho." Nanguyakoy si Kuneho sa nabatyagan nga kalipay. Ginpusdak-pusdak na ang anang kahig sa lupa. Isara tana ka kuneho. Man-an na gid ria halin kauna. Mga pamangkot: 1. Wanhaw nga ginkadlawan nanday amo, bising kag balabaw si Kuneho? 2. Wanhaw nga naghibi si Kuneho? 3. Ano ang ginhambal kang karatongan kay Kuneho? 4. Magpanaysayun parte sa mga kuneho nga inyo run nakita. .
3|ok|Kang naglinung ang kalibutan, nagduro ang akun mga amigo kag amiga. May usa nga maluming, tam-an ka bahul ang ana nga sungay, daw puno kang bugnay. May singgarong nga hulagan, ginasuhot ang kakahuyan. Ginakaun na ang kape nga tanum ni Ingkong. May mahagup nga rumbarumba. Sa ana nga likod, ako naghapa. Ginasuhot namun balud nga nagabaruron. Namasyar kami dayon sa naglugdang nga galyon. May ayam nga nagalagaw sa dalan. Kambang ang bulbol kag nagasipal sa idalum kang uran. May taka sa puno kang mangga. Nagakamang sa mga bunga. Nagadukut sa mga sanga. Nagapanago nga daw ninja. May iput-iput nga nagaigpat-igpat. Daw poste kang sulo sa panganod, nagakurapkurap, nagasuyup kang tun-og imaw ka mga sapatsapat. Pero may sangka amigo ako nga masinulub-un kag nagaisarahanun. Tana si Kabug. "Wanhaw nagahibi ikaw, Kabug?" pamangkot ko. "Ginalikawan kag ginakangil-adan nanda ako." Paano ko bala pasadyahun si Kabug? Ah, man-an ko run! Sa tanan ko nga mga amigo kag amiga, si Kabug ang buut-buut. Wara tana nagapanakit. Sa hawla indi lang tana pag-ipirit. Lain man sa atun panurukan, bugay gihapon sanda kang Diyos sa katawhan. Gusto lang nanda mangin amigo kag amiga kang tanan. Kag kun ako may pangayuon man, amo nga sangka lugar sanda itaw-an sa kalibutan nga atun ginaulian.
3|ok|Si iki nga kanding handa run para mag-iskwela. Matahum kag ga siling-siling ang anang samra. Ginlanahan kag ginhusay ang anang buhok. Pag-abot na sa iskwelahan, ginkaptan na ka hugut ang alima ni Papa Goat. "Tama ka bahul ang iskwelahan! Basi madura ako," hani-hani na kay Papa Goat. "Hindi magkabalaka," hambal ni Papa Goat. "Duro ang parihas mo mga kanding ridiya. Mawili gid ikaw! Pero gakabalaka sa gihapon si iki nga kanding sa mga daragkul nga kanding nga may sungay nga gatiririko. Daw ginatamad tana samtang gapasulod sa klasi. Ginhambalan sanda kang andang maistra nga magtindug kag magkanta ka Kanta kang Kanding. "Maa Maa Maangga. Kaa Kaa Kawayaann. Kaa Kaaa Kaapaayaas. ( Nee Nee Neeembbooo") Nagustuhan gid ni iki nga kanding ang kanta. Pero hindi na matandaan ang mga harambalun, amo ra nga nagbuhat-buhat nalang tana ka ana. "Maa Maa Mammaaa. Kaa Kaa Kakkaa. Paa Paa Pappaaa. Nee Nee Neat and Cleaann" Tunog kag klaro ang pagkanta ni iki nga kanding. Padayun tana ka kanta biskan nag-untat run ang iba. "Hindi hindi! Hindi kaw dapat magbuhat-buhat ka imong harambalun! Untat run sa pagkanta! Ginkaraan tana ka andang maistra. Ginpaadto tana sa gilid. "Ha! Ha! Ha!" Ginkadlawan tana ka iba nga kanding. Pagburubuhay, tyimpo run para sa sipal. "Lumpat!" hambal kananda ni Ma'am Hoppy, ang maistra nanda sa andang P.T. Nakatalupangud tana si iki nga kanding ka gasundanay nga mga tigasaw. "Hindi magkamang!" pamusa nga hambal ni Ma'am Hoppy. "Ha! Ha! Ha!" Ginkadlawan pagid tana kang iba nga kanding. Nakabatyag ka kasubu ang iki nga kanding. Kang tag-irigma, wara gid it may nagtambi ukon nag-isturya kana. Huhh Huhh! Nagturo ang anang mga luha sa anang igma nga priska kag bag-ong gunting nga hilamon, kag naglasa nga pait. Kang gabii, gin-isturya na kay Mama Goat tanan parti sa Kanta kang Kang kag ang tyempo para sa sipal. Ginpahagan-hagad tana ni Mama Goat. "Matahum ang ginbuhat mo nga kanta! Nagkamang ikaw ka malinung! Ginkupkupan na kag gintugru-an ang iki nga kanding ka dugang nga haruk, bag-o maturog. Pagsunod nga aga, si iki nga kanding may pag-uligmat run sa pagkanta ka insakto. Kang tyempo kang sipal, nadumduman na nga dapat malumpat kag hindi magkamang. Tapos, sa anda tiun nga sining."Sundaha ang tadlung nga linya kag ga balud-balud nga linya!" hambal ni Ma'am Dotty sa andang klase. Si iki nga kanding namulaudan ang alibangbang nga may itum kag pula nga linya kag pintok-pintok sa anang pakpak. Kang adlaw ngato kang tag-irigma, si iki nga kanding nagpungko nga nagasarahanun liwat kag ginkaun ang anang pipino. Sa hinali, may gamay nga tingug nga naghambal. "Pwedi mo ako matudluan pano mag ralagway ka baruto?" Si maribunul nga idik gali halin sa klasi ka baboy. Mas iki tana kaysa kay iki nga kanding. "Hindi ako kamaan maglaragway ka baruto," hambal ni iki nga kanding. "Halaa, pero hambal ka iba naglaragway ikaw ka baruto sa klase nyo kaina?" dalum mga paginhawa ni maribunul. "Alibangbang tana to," hambal kana ni iki nga kanding. Nagbarahul ang mata ni maribunul kang nakita na si iki nga kanding nga gaumpisa ka laragway sa yab-ok. Kag sa padahumdahum nakalaragway dun ka alibangbang, ka baruto kag ka kahoy si iki nga kanding. Nanipon si maribunul ka mga dahon nga naghurulog kag mga bulak kag gindugang sa laragway. "Kuno abe sa hardin kita!" suhistyon ni maribunul. "May naman-an ako nga bag-o nga kanta!" Nagtingkahaw si iki nga kanding. Nagalumpat-lumpat palibot kag nagkanta ka ana ka kanding kag baboy nga kanta. Pagbuhi ka anda klasi, gin salayasay ni iki nga kanding ang parti sa anang bag-o nga abyan. "Pwedi mo ako madugangan ka garagumu nga pinanitan nga mansanas para sarum-an kay maribunul?" pakitluoy ni iki nga kanding. "Syempri!" pangaku ni Mama Goat. Kang gabii ngato, dasig ng naturugan si iki nga kanding. Sa anang damgo, namulaudan na si Maribunol kag ang tanan nga daragkul nga may gatiririko nga sungay gasaot sanda sa hardin. "Lumpat, tumbo, liktin, sipa! Tanan kita, tunuga ang 'Maaaa!" Lumpat, tumbo, liktin, sipa! Tanan kita tunuga ang 'Baaa!" Lumpat, tumbo, tikang . . .", Si iki nga kanding ang lider kang bag-ong saot. Naginhawa ka madalum kag makurunyag nga nagdamgo pa dayun.
3|ok|Sin Thuokna Nagaestar sa masaku nga karsada si Samlagi. Ginadayaw tana ka mga nagaararagi nga mga tawo tungud sa haron nga ana ginatugro kag tam-isan nga mga bunga. Ginapabugal gid ni Samlagi nga tana palangga kag mapuslan ka tanan. Sangka adlaw, ang mga pumuluyo nagtukod kang kamalig sa kilid ni Samlagi. Indi na pa makilala ang ana bag-o nga iningud. Ang mga tawo nagahambal, "Wow! Manami pahuwayan ang kamalig nga dya! Bahul, ligwa, kag may purungkuan pa sa sulud." Daw wara run ti nagapaharon sa idalum ni Samlagi. Ang mga nagabisita run lang kana amo ang sarawayun nga mga bata hay ginasaka kag ginapanakaw ang ana nga mga bunga. Kun sayud ang panahon, nagakarahulog ang dahon ni Samlagi. Ginapalid dya kang hangin paagto kay Kamalig. "Samlagi, indi ako paghulugi ka imo nga mga dahon! Nagarapta timo kang ramo!" pangara ni Kamalig. "Bukut akun ria sala, Kamalig. Kun gusto mo, rugto ikaw reklamo sa hangin!" sabat ni Samlagi. "Indi pagbasula ang hangin. Kun wara mo raad ginapanghulog ang mga laya mo nga dahon, wara man raad ria ginhuyup kang hangin paagto kanakun. Kaurugtas!" syagit ni Kamalig. Wara ginsapak ni Samlagi ang reklamo ni Kamalig. Pagkasunod nga gabii, nag-abot ang mabaskug nga bagyo. Nautod ang sangka sanga ni Samlagi kag nagtibsok sa atup ni Kamalig. Naghibi sa kasakit si Samlagi tungud nabari ang ana nga sanga. Pero si Kamalig tana, atup na lang ang ana ginapanumdum. "Hawidi abi ang mga parti kang puno mo," hambal ni Kamalig. Nasubuan kag nasakitan si Samlagi. Ano ayhan ang mayad nga himuon sa ana reklamador nga iningud? Samtang nagabinagbinag si Samlagi ka ana sitwasyon, isara sa ana nga mga gamot ang nagsambud sa sangka harigi ni Kamalig. Indi gid magsantuanay si Samlagi kag Kamalig. Wara run gani sanda nagabugnuhanay hasta nga... ...sangka mabaskug liwat nga bagyo ang nag-abot. Wara pa gid sanda nakaagi ka amo dya ka baskug nga bagyo. Nabatyagan ni Kamalig nga ginahakwat tana kang hangin. Nangayo tana ka tabang kay Samlagi. Wara nagduwaduwa si Samlagi. Hugut na nga ginhawidan si Kamalig. Pag-untat kang bagyo, ginyuhuman ni Kamalig si Samlagi. "Salamat gid sa imo bulig. Wara gid ako ka luwas kun wara mo ako ginbuligan. Pasensiyaha lang ako sa indi manami nga ugali nga ginpakita ko." Ginpatawad ni Samlagi si Kamalig. Nangin malipayun sanda nga mag-iningud. Maalwan nga ginsakdag kang SMART.
3|ok|សេង វិសុទ្ធ Nagapungko si Pipi sa sofa kag nagakaun kang pamahaw samtang nagahulat sa ana nga nanay para magabot halin sa tindahan. Nakita na ang ana mga abyan nga nagasipal sa sagwa ugaring mas gusto na magtinir sa sulod kang balay. Kang nagabot ang nanay ni Pipi, ginpakita na ang bag-o nga pantalon nga ana nga ginbakal para kay Pipi. "Yehey! Akun dya suksukon sa bag-ong tuig!" masinadyahon nga hambal ni Pipi. "Gusto mo bala magintra sa karera sa bag-ong tuig?" pamangkot ka ana nga nanay. Ginpislit na ang ana nga bag-o nga pantalon. "Hindi ko, Nanay. Hindi ako interesado." Nagdalagan sa sagwa si Pipi para ipakita sa ana nga tatay ang bag-o na nga pantalon. Paadto run tana sa ana nga tatay kag - rrrriiipp! "Hala!" nagsinggit si Pipi. "Nagisi ang bag-o ko nga pantalon!" Nagdalagan pauli si Pipi sa anda nga balay. Nagsungon tana kay naguba lagi ang ana nga bag-o nga pantalon. Namangkot si Pipi kung puwedi pa matakpan ka ana nga nanay ang buslot. "Hindi," sabat kang ana nga nanay. "Saku pa ako sa preparasyon para sa selebrasyon kang bag-ong tuig." Namangkot si Pipi kung puwedi matakpan ka ana nga tatay ang buslot. "Huod," sabat kang ana nga tatay. "Ugaring kinahanglan mo anay mangita ka dagum kag hilo." Nangita si Pipi ka dagum kag hilo. Nangita tana sa sulod kang aparador, sa babaw kang aparador, kag sa sewing basket. Kapoy nga nagbalik si Pipi sa ana nga tatay. "Nakakita bala ikaw ka dagum kag hilo?" pamangkot ka ana nga tatay. "Wara, Tatay. Nakapoy run ako kag nagasakit run ang akun tuhod." Ginpaathag kang ana nga tatay nga amo dya ang ana nabatyagan tungod wara tana masyado nagahulag kag naga-exercise. Napinsaran ni Pipi si Ayam kag si Amo. Pirme sanda naga-exercise sa anda nga baryo kada aga. Pero hindi gusto ni Pipi mag-exercise per basi makabulig dya ka na. Sa sunod nga aga, nagdesisyon si Pipi nga imawan ang ana mga abyan. Hindi tana dasig magdalagan kag nabudlayan tana maglagas kay Ayam kag Amo. Tungod nga kapoy run tana, hinali lang nga tana natumba. "Aguy!" Ginbuligan tana ni Ayam kag Amo nga makatindug. Sa sunod nga adlaw, hindi run gusto ni Pipi magdalagan liwat kay sakit run ang ana nga tuhod kag bilog nga kalawasan. Pero ginpadumdom kana ka ana nga tatay nga kinahanglan na magsipal sa sagwa kag mag-exercise para hindi rn magsakit kag mangin mayad run ang ana nga lawas. Nagumpisa sipal si Pipi kaimaw ang ana mga abyan sa adlaw-adlaw. Nagadalagan sanda kag nagasipal ka football ukon bandminton. Wara nagbuhay kag ang ana nga tuhod wara run nagasakit kag makasipal run tana nga wara nagakakapoy. Nagabot ang selebrasyon kang bag-ong tuig. Mabaskug kag mayad run ang lawas ni Pipi kag tana nagdesisyon nga magintra sa karera. Nagahulat ang nanay kag tatay ni Pipi imaw nag ana nga bag-o nga pantalon. Ang dya nga pantalon maka-igo gid kay Pipi. Generously supported by SMART
