book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,grade_level
Ang Mga Hayop sa Bukid,101,72,1.0294117647058822,4.841584158415841,1.4027777777777777,2.1782178217821784,1,3
Ang Pamilya,152,13,1.3846153846153846,4.605263157894737,11.692307692307692,1.980263157894737,1,3
Ang Panaw nila Tiwi ug Boni,318,73,1.2075471698113207,5.19811320754717,4.3561643835616435,2.1823899371069184,15,3
Ang Pula na Sapatos,94,8,1.375,4.712765957446808,11.75,1.9893617021276595,1,3
Ang Puno-an sa Kinabuhi,183,15,1.6153846153846154,4.3224043715847,12.2,1.8852459016393444,2,3
Ang Selosong Panganod,482,42,1.6666666666666667,4.70746887966805,11.476190476190476,2.0311203319502074,8,3
Ang Tigre sa Trapiko,442,31,1.9166666666666667,4.606334841628959,14.258064516129032,1.9570135746606334,8,3
Ang Tiguwang nga Babaye ug ang Agila,701,56,1.8837209302325582,4.349500713266762,12.517857142857142,1.9115549215406562,8,3
Ang Tortillas ni Ana,268,19,1.1578947368421053,4.585820895522388,14.105263157894736,2.003731343283582,3,3
Ang Uhaw nga Langgam,246,27,1.2,4.548780487804878,9.11111111111111,1.991869918699187,1,3
Ang Unang Higala ni Iko,430,52,1.5945945945945945,4.513953488372093,8.26923076923077,1.972093023255814,2,3
Ang Utokang Baki,680,84,1.3770491803278688,4.633823529411765,8.095238095238095,2.038235294117647,10,3
Ang Utukan nga Bata nga Lalaki ug ang Makalilisang Peligroso nga Hayop,706,74,2.142857142857143,4.569405099150142,9.54054054054054,1.998583569405099,18,3
Ang Wala Gidahom nga Abyan,974,96,1.4337349397590362,4.643737166324435,10.145833333333334,1.9856262833675564,10,3
Ang-Plastik nga Bag ni Tok,324,35,1.7037037037037037,4.518518518518518,9.257142857142858,1.8611111111111112,1,3
Bakuna,134,14,1.8461538461538463,5.007462686567164,9.571428571428571,2.1791044776119404,6,3
Bea ug Ming-su,92,8,1.375,4.554347826086956,11.5,2.010869565217391,0,3
Emma,384,35,1.96,4.807291666666667,10.971428571428572,2.0729166666666665,7,3
Green Star,440,75,1.2033898305084745,4.761363636363637,5.866666666666666,2.0386363636363636,7,3
Gusto ni Juliana nga Makabaton ug Binuhi,139,13,0.0,4.741007194244604,10.692307692307692,2.1007194244604315,5,3
Higala sa Nataran,186,25,1.4090909090909092,4.903225806451613,7.44,2.086021505376344,4,3
Higanteng Megapon,475,70,1.3409090909090908,4.903157894736842,6.785714285714286,2.014736842105263,3,3
Kapayas,152,18,1.2777777777777777,4.605263157894737,8.444444444444445,1.986842105263158,1,3
Khutrukke,566,59,1.7659574468085106,4.6855123674911665,9.59322033898305,2.0335689045936394,7,3
Kung Moabot ang Baha,394,129,1.305084745762712,4.418781725888325,3.054263565891473,1.8756345177664975,3,3
Lupad Agila Lupad,311,36,1.5517241379310345,4.704180064308682,8.63888888888889,2.0257234726688105,1,3
Magtutudlo,205,14,1.5714285714285714,4.917073170731707,14.642857142857142,2.1170731707317074,4,3
Mapahiyumon na si Phoe Tar Lay,475,46,1.441860465116279,4.3578947368421055,10.326086956521738,1.8778947368421053,15,3
May Torotot sa Kalubihan,701,70,1.6440677966101696,4.510699001426533,10.014285714285714,1.9472182596291012,7,3
Mga Abyan sa Lasang,385,39,1.65625,4.44935064935065,9.871794871794872,1.948051948051948,7,3
Misteryoso na Suba,725,73,1.6166666666666667,4.693793103448276,9.931506849315069,2.016551724137931,12,3
Nagkita na gayod,859,163,1.503875968992248,4.528521536670548,5.269938650306749,1.928987194412107,3,3
Nagtanom si Sophy ug Baktin,317,35,2.1,4.5362776025236595,9.057142857142857,1.864353312302839,4,3
Naka-iskor ug Goal si Elsa,234,28,1.380952380952381,4.782051282051282,8.357142857142858,2.051282051282051,10,3
Nakita sa Leon Iyang Kaugalingon,698,50,2.323529411764706,4.425501432664756,13.96,1.8767908309455588,11,3
Nganong Nihilak si Ate Risa,242,43,1.4482758620689655,4.652892561983471,5.627906976744186,2.0330578512396693,5,3
Paubos,500,63,2.5652173913043477,4.396,7.936507936507937,1.932,3,3
Rambutans para ni Yaki,578,86,1.3962264150943395,4.505190311418685,6.72093023255814,1.9411764705882353,9,3
Sa Akong Paglakaw lakaw,110,11,1.4545454545454546,5.363636363636363,10.0,2.2,9,3
Sa Baryo Kamayanan ug ang Sugilanon sa mga Gasayaw nga mga Kamot,287,27,2.15,5.390243902439025,10.62962962962963,2.240418118466899,8,3
Sa Sapa,83,11,1.0909090909090908,4.120481927710843,7.545454545454546,1.9397590361445782,0,3
Salamat Ginoo,141,14,1.2857142857142858,4.49645390070922,10.071428571428571,1.9432624113475176,0,3
Sapatos na Bulawan,258,17,1.8666666666666667,4.538759689922481,15.176470588235293,1.9573643410852712,2,3
Si Fatima ang i-spinner ug ang Tolda,1101,57,2.5714285714285716,4.6348773841961854,19.31578947368421,2.041780199818347,20,3
Si Iru ug Iring Nagkahigla,86,6,1.8333333333333333,4.441860465116279,14.333333333333334,1.930232558139535,1,3
Si melay at ang gulayan,207,17,1.2352941176470589,4.951690821256038,12.176470588235293,2.0628019323671496,8,3
Si Melay ug ang Tanaman sa Utanon,202,16,1.4375,4.851485148514851,12.625,2.0742574257425743,4,3
Si Oming ug Aning Amigas,127,15,1.2,4.669291338582677,8.466666666666667,2.094488188976378,4,3
Si Pogi si Pogs ug ang Tora-tora,446,54,1.4489795918367347,4.497757847533633,8.25925925925926,1.9327354260089686,5,3
Si Tamtam,452,42,1.8,4.767699115044247,10.761904761904763,2.0287610619469025,10,3
Si Toutou Gustong Moadto sa Ciudad,268,29,1.5294117647058822,4.593283582089552,9.241379310344827,2.0223880597014925,5,3
Strawla Reyna sa mga Basura,704,54,1.7391304347826086,4.651988636363637,13.037037037037036,1.953125,12,3
Tiaw Lang,774,150,1.7739130434782608,4.4366925064599485,5.16,1.8979328165374676,3,3
Unsa kaha ko Pagdako,262,21,3.142857142857143,4.633587786259542,12.476190476190476,1.9885496183206106,11,3
Unsa kaha,262,21,3.142857142857143,4.633587786259542,12.476190476190476,1.9885496183206106,11,3
Wala Nahadlok si Ira,507,112,1.2653061224489797,4.556213017751479,4.526785714285714,1.9368836291913214,5,3
