doc_id,mean_sentence_len,mean_word_len,polysyll_freq,type_token_ratio,syll_cv,syll_cvc,syll_ccvc,syll_ccvccc,tag_bi,tag_tri,bik_bi,bik_tri,ceb_bi,ceb_tri,label,language,split_role
441,13.745098039215685,4.686162624821684,0.21683309557774608,0.4122681883024251,0.15977175463623394,0.029957203994293864,0.0,0.0,0.44211885240188603,0.4056691142376972,0.4049432874156023,0.3125829827979852,0.4577207131279376,0.45678116192209145,2,cebuano,high_resource
442,4.9,4.73469387755102,0.2653061224489796,0.6938775510204082,0.16326530612244897,0.0,0.0,0.0,0.3822692698977988,0.2515032959021929,0.3563676254455949,0.16866576219257212,0.3914588484911462,0.28589865460114205,2,cebuano,high_resource
443,4.555555555555555,4.7560975609756095,0.25609756097560976,0.573170731707317,0.04878048780487805,0.012195121951219513,0.0,0.0,0.33527533604750603,0.22761386539975767,0.3326772708763881,0.18800903402232844,0.3728879100486356,0.3126114417436901,2,cebuano,high_resource
444,10.784810126582279,4.759389671361502,0.2546948356807512,0.3591549295774648,0.1596244131455399,0.029342723004694836,0.0,0.0,0.4445161469442558,0.4172096264086135,0.42247368848676203,0.35149696642473555,0.48375476010700674,0.5106195181244291,2,cebuano,high_resource
445,7.419354838709677,4.515217391304348,0.1956521739130435,0.41956521739130437,0.18478260869565216,0.01956521739130435,0.0,0.0,0.42826554164739133,0.40241302044108934,0.4103166042099751,0.3142097317472641,0.4548025287555986,0.4441875766812069,2,cebuano,high_resource
446,6.416666666666667,4.558441558441558,0.19480519480519481,0.44155844155844154,0.17532467532467533,0.012987012987012988,0.012987012987012988,0.0,0.37418078909384467,0.3174807324500452,0.34523651723112,0.26055683162064747,0.38303668687470627,0.3475919592470465,2,cebuano,high_resource
447,5.681818181818182,4.92,0.2,0.624,0.128,0.0,0.0,0.0,0.40743481195722403,0.36582514607793504,0.37745326429288556,0.2576232294032945,0.4134350763834996,0.3867077556271594,2,cebuano,high_resource
448,8.964285714285714,4.0199203187251,0.18725099601593626,0.5298804780876494,0.13147410358565736,0.043824701195219126,0.01195219123505976,0.0,0.36297846765194597,0.294888361292186,0.33725247888684395,0.2573022689757844,0.38841673560096684,0.32039072371729055,2,cebuano,high_resource
449,6.444444444444445,4.775862068965517,0.25862068965517243,0.6896551724137931,0.1896551724137931,0.017241379310344827,0.0,0.0,0.3529015165849422,0.24094464236216762,0.32716982118626264,0.20679479382471527,0.3174182838671392,0.25465028803071993,2,cebuano,high_resource
450,5.833333333333333,4.571428571428571,0.2,0.5428571428571428,0.22857142857142856,0.0,0.0,0.0,0.3140018748455403,0.21695550755061616,0.28589743345102836,0.17505919632306707,0.29583379384712993,0.20825643110945682,2,cebuano,high_resource
451,9.441176470588236,4.361370716510903,0.1806853582554517,0.4984423676012461,0.1526479750778816,0.018691588785046728,0.0,0.0,0.40874484792280824,0.41677547820173166,0.4031464402854546,0.33890765978747234,0.4389940677949611,0.46026426359795264,2,cebuano,high_resource
452,5.689655172413793,5.0181818181818185,0.2727272727272727,0.5696969696969697,0.18181818181818182,0.030303030303030304,0.0,0.0,0.39656822496866234,0.36914480626894824,0.38314056913742967,0.3234479891785212,0.4261818234935151,0.4233868208946278,2,cebuano,high_resource
453,5.324324324324325,4.9847715736040605,0.24873096446700507,0.5076142131979695,0.17766497461928935,0.025380710659898477,0.0,0.0,0.4208354315553271,0.39424467637055804,0.39586830683301455,0.317657446125909,0.44268460375527224,0.3856857281559251,2,cebuano,high_resource
454,5.566666666666666,5.07185628742515,0.30538922155688625,0.5329341317365269,0.16766467065868262,0.05389221556886228,0.0,0.0,0.39220255301227147,0.34455497351127,0.36829569465489176,0.3021968293783799,0.39607181311246187,0.39192210693999074,2,cebuano,high_resource
455,5.428571428571429,4.894736842105263,0.3026315789473684,0.6710526315789473,0.13157894736842105,0.039473684210526314,0.0,0.0,0.3436323658027854,0.2453120819520627,0.3442167326142294,0.20262820467222267,0.35070342531892607,0.29628293106332076,2,cebuano,high_resource
456,8.125,5.076923076923077,0.2923076923076923,0.7846153846153846,0.1076923076923077,0.015384615384615385,0.0,0.0,0.4168206737096331,0.3191516961666755,0.3700791829434628,0.24336049542391422,0.39750386595007525,0.37313358588211937,2,cebuano,high_resource
457,15.813559322033898,4.308681672025723,0.13183279742765272,0.30760986066452306,0.16720257234726688,0.02679528403001072,0.004287245444801715,0.0,0.46002787323782773,0.4157184382649642,0.41202977343840963,0.3892122560136495,0.45407613942951724,0.4949950090289075,2,cebuano,high_resource
458,13.253164556962025,4.482330468003821,0.2110792741165234,0.32664756446991405,0.18433619866284623,0.04871060171919771,0.0,0.0,0.44946523369181696,0.4044998258058871,0.44685925872983484,0.33240135130295956,0.43976342722544803,0.4828182826255077,2,cebuano,high_resource
459,4.9,4.244897959183674,0.10204081632653061,0.42857142857142855,0.16326530612244897,0.0,0.0,0.0,0.3584233432510517,0.26589340842359066,0.3280555175545009,0.18869146450609295,0.39196726241403695,0.27892407983697576,2,cebuano,high_resource
460,5.55,4.558558558558558,0.2882882882882883,0.5765765765765766,0.16216216216216217,0.0,0.009009009009009009,0.0,0.3658050810532731,0.3109005323298129,0.3893518995344267,0.26132298846537544,0.3865909501643597,0.3750191092199717,2,cebuano,high_resource
461,8.833333333333334,4.279245283018868,0.23773584905660378,0.5509433962264151,0.09811320754716982,0.018867924528301886,0.011320754716981131,0.0,0.4010571171091633,0.29853995931978616,0.34968447225249677,0.2359992428024276,0.3845517678993908,0.3207339873293163,2,cebuano,high_resource
462,5.1521739130434785,4.544303797468355,0.2109704641350211,0.4936708860759494,0.1308016877637131,0.046413502109704644,0.008438818565400843,0.0,0.40927758346002,0.36289015183695394,0.3748157294504964,0.27538082417169346,0.4160290059093606,0.3993928968727233,2,cebuano,high_resource
463,12.434782608695652,4.688811188811189,0.25874125874125875,0.48951048951048953,0.17832167832167833,0.02097902097902098,0.013986013986013986,0.0,0.3970979897022772,0.33765846690601464,0.411597960408902,0.3545857170102855,0.4156463831322485,0.37837071220401025,2,cebuano,high_resource
464,14.7,4.571428571428571,0.1927437641723356,0.35374149659863946,0.12018140589569161,0.02040816326530612,0.0,0.0,0.436269298787907,0.4384123304249187,0.37333781077678163,0.3443179033193512,0.41235810570202014,0.5311709420040951,2,cebuano,high_resource
465,8.333333333333334,4.84,0.28,0.64,0.14,0.0,0.0,0.0,0.2906953429179355,0.19739418255051577,0.2945757752957635,0.15698080881671533,0.3094950587743974,0.20759974128355152,2,cebuano,high_resource
466,3.7254901960784315,4.068421052631579,0.15263157894736842,0.45263157894736844,0.2578947368421053,0.04736842105263158,0.015789473684210527,0.0,0.3596241374184342,0.3503029889735236,0.3266030499966426,0.2696656251876928,0.31660568238122905,0.37015549824252997,2,cebuano,high_resource
467,7.1875,4.8,0.2608695652173913,0.6521739130434783,0.16521739130434782,0.017391304347826087,0.0,0.0,0.38725310824029513,0.2894354008339119,0.3820262237663917,0.24681180927115418,0.4170403907772072,0.3296589438815416,2,cebuano,high_resource
468,4.75,5.526315789473684,0.35526315789473684,0.7105263157894737,0.07894736842105263,0.05263157894736842,0.0,0.0,0.3804249196179819,0.261975638092221,0.3948191593935679,0.2544483520755568,0.40442044329740795,0.305031534697223,2,cebuano,high_resource
469,31.6,4.632911392405063,0.25316455696202533,0.3670886075949367,0.1518987341772152,0.056962025316455694,0.006329113924050633,0.0,0.3281260682108953,0.31888392610514127,0.323283148900849,0.29967213040916385,0.32775145730438043,0.3453352647619222,2,cebuano,high_resource
470,7.571428571428571,5.754716981132075,0.3018867924528302,0.6792452830188679,0.07547169811320754,0.03773584905660377,0.0,0.0,0.3790894317087492,0.29160520236981624,0.37118564202107474,0.21595422715936985,0.39971232067672036,0.3593482290521211,2,cebuano,high_resource
471,6.777777777777778,4.532786885245901,0.16393442622950818,0.5983606557377049,0.08196721311475409,0.04918032786885246,0.0,0.0,0.3285386195765704,0.20721483409288785,0.2862001181361538,0.1922260948228365,0.30822245770867696,0.2318421551641951,2,cebuano,high_resource
472,9.666666666666666,3.8817733990147785,0.15270935960591134,0.6354679802955665,0.09359605911330049,0.029556650246305417,0.019704433497536946,0.0049261083743842365,0.3591389642416633,0.32338182755995204,0.36615546249265224,0.2998661632824308,0.38477312324800933,0.357138804875484,2,cebuano,high_resource
473,4.694444444444445,4.076923076923077,0.13609467455621302,0.5266272189349113,0.2603550295857988,0.07100591715976332,0.005917159763313609,0.0,0.3949994389850693,0.3102431496731453,0.3616314034086708,0.25130942540682244,0.39802724870868167,0.30700060091585507,2,cebuano,high_resource
474,15.333333333333334,4.543478260869565,0.16666666666666666,0.7028985507246377,0.13043478260869565,0.043478260869565216,0.007246376811594203,0.0,0.38547467115969025,0.3465984058117885,0.365980922335322,0.2734949216027825,0.399376623588688,0.3479438016090939,2,cebuano,high_resource
475,14.575342465753424,4.794172932330827,0.26973684210526316,0.32612781954887216,0.17293233082706766,0.02537593984962406,0.0018796992481203006,0.0,0.42038300929432015,0.46095652476082816,0.4193320123386743,0.3651032051233636,0.4549216913871562,0.5368873654298489,2,cebuano,high_resource
476,5.580645161290323,4.971098265895954,0.2543352601156069,0.5260115606936416,0.15028901734104047,0.011560693641618497,0.0,0.0,0.3855919751873629,0.3547253174429452,0.3635732637726434,0.2618537622978797,0.4009233837411067,0.3793931357299857,2,cebuano,high_resource
477,8.666666666666666,4.618881118881119,0.23776223776223776,0.458041958041958,0.16083916083916083,0.017482517482517484,0.0034965034965034965,0.0,0.41695852712795756,0.35813983494625634,0.3752661229064976,0.3116423097791166,0.4099970560531413,0.42203956338302356,2,cebuano,high_resource
478,6.125,4.918367346938775,0.2755102040816326,0.6428571428571429,0.14285714285714285,0.030612244897959183,0.01020408163265306,0.0,0.4492685945205997,0.4091608522773088,0.4162526077397565,0.3357610381285213,0.4631149780234292,0.43137716891356,2,cebuano,high_resource
479,17.6,4.625,0.22727272727272727,0.375,0.07954545454545454,0.045454545454545456,0.0,0.0,0.3368289136097068,0.2332040788890174,0.29718846901208557,0.22294594630656137,0.31667832491251935,0.25454881162509346,2,cebuano,high_resource
480,5.6,4.595238095238095,0.23809523809523808,0.6071428571428571,0.21428571428571427,0.03571428571428571,0.0,0.0,0.3345499640354964,0.33387843833500747,0.3127769538419493,0.3166418008653418,0.3303146578779814,0.3452850033110141,2,cebuano,high_resource
481,4.909090909090909,5.203703703703703,0.3271604938271605,0.42592592592592593,0.12345679012345678,0.012345679012345678,0.006172839506172839,0.0,0.37003214384103866,0.31601112164732664,0.3701542629302338,0.26420155806239454,0.3795812878637605,0.3386520446301661,2,cebuano,high_resource
482,5.6875,4.648351648351649,0.2857142857142857,0.3956043956043956,0.18681318681318682,0.07692307692307693,0.0,0.0,0.20944754148510442,0.11654940185653861,0.18743524392837976,0.10697074818421358,0.2130716379068034,0.10922723599836524,2,cebuano,high_resource
483,6.0,4.435185185185185,0.2037037037037037,0.46296296296296297,0.16666666666666666,0.027777777777777776,0.0,0.0,0.3732520756860867,0.26836348697491236,0.3895283284132853,0.23229275632931937,0.40607107375046175,0.37217081265314206,2,cebuano,high_resource
484,4.842105263157895,4.782608695652174,0.20652173913043478,0.6847826086956522,0.10869565217391304,0.021739130434782608,0.0,0.0,0.34574349056465387,0.304940230966983,0.3597698441575641,0.2890822497123806,0.37682081840352194,0.3470385105200176,2,cebuano,high_resource
485,6.357142857142857,4.337078651685394,0.1797752808988764,0.5393258426966292,0.15730337078651685,0.033707865168539325,0.0,0.0,0.2946598256497074,0.14674836056565024,0.2571093448279229,0.11401795121830813,0.2710568246523976,0.14518780543567353,2,cebuano,high_resource
486,6.416666666666667,4.077922077922078,0.16883116883116883,0.5844155844155844,0.19480519480519481,0.012987012987012988,0.0,0.0,0.3204952603805646,0.22685537670798198,0.2935615946626182,0.21600729944679867,0.32091200498347416,0.2598439079494363,2,cebuano,high_resource
487,6.818181818181818,4.933333333333334,0.26222222222222225,0.5511111111111111,0.13777777777777778,0.044444444444444446,0.0,0.0,0.41783933417180386,0.34600727324316766,0.4405421741803326,0.29864848033571156,0.4244617373271393,0.38192697263834163,2,cebuano,high_resource
488,7.666666666666667,4.1521739130434785,0.17391304347826086,0.6304347826086957,0.13043478260869565,0.021739130434782608,0.0,0.043478260869565216,0.27840529419105264,0.16942430323464575,0.2647984331930863,0.1348792286809372,0.2952100900189465,0.2540102667290915,2,cebuano,high_resource
489,5.016129032258065,4.57556270096463,0.22508038585209003,0.43729903536977494,0.1414790996784566,0.03858520900321544,0.006430868167202572,0.0,0.4069855840770015,0.3894155165425275,0.4017609715971691,0.3181229443657625,0.41022166354095485,0.3741049683500924,2,cebuano,high_resource
490,5.571428571428571,4.615384615384615,0.23076923076923078,0.717948717948718,0.15384615384615385,0.0,0.0,0.0,0.3287678202831546,0.20517051824040589,0.31559715008713873,0.19022335158239725,0.3522131657397766,0.21317319856750847,2,cebuano,high_resource
491,6.125,4.482993197278912,0.17006802721088435,0.5034013605442177,0.23809523809523808,0.02040816326530612,0.0,0.0,0.3691227525760048,0.303547386796033,0.35299588580707175,0.269779712553077,0.3829749280892347,0.3115131994303201,2,cebuano,high_resource
492,4.709677419354839,4.678082191780822,0.2054794520547945,0.5136986301369864,0.1917808219178082,0.0,0.0410958904109589,0.0,0.382756035383217,0.37777129565656875,0.36566725041586645,0.2883952815676282,0.42534536165731335,0.4435654612311294,2,cebuano,high_resource
493,5.714285714285714,4.5375,0.18333333333333332,0.4375,0.19166666666666668,0.016666666666666666,0.0,0.0,0.4110240995275559,0.3544013261637006,0.40798504542534114,0.30559434936457724,0.4244151934859191,0.3921716085700516,2,cebuano,high_resource
494,5.038461538461538,4.755725190839694,0.2099236641221374,0.5419847328244275,0.15648854961832062,0.04961832061068702,0.0,0.0,0.42746527987183786,0.4503486331862798,0.38526576651366173,0.35095292199489503,0.42736350118211486,0.45076387331896217,2,cebuano,high_resource
495,10.1,4.574257425742574,0.24752475247524752,0.5445544554455446,0.1485148514851485,0.009900990099009901,0.0,0.0,0.41475855994708505,0.2977372562094021,0.39609716851120064,0.27823893831041235,0.4192498113149828,0.2707909490850415,2,cebuano,high_resource
496,9.5,4.657894736842105,0.21052631578947367,0.6710526315789473,0.11842105263157894,0.02631578947368421,0.0,0.0,0.35065831655768104,0.3486493553934633,0.3490909729800103,0.26629034173797844,0.41606400366520585,0.435456618069333,2,cebuano,high_resource
497,10.076923076923077,4.041984732824427,0.15648854961832062,0.5419847328244275,0.13740458015267176,0.007633587786259542,0.011450381679389313,0.0,0.4037924008129766,0.37769531775208526,0.39955241553682813,0.3800311681087282,0.4092827852718982,0.3818923882846589,2,cebuano,high_resource
498,5.173913043478261,4.529411764705882,0.25210084033613445,0.5966386554621849,0.19327731092436976,0.025210084033613446,0.0,0.0,0.34201212214259147,0.2301553597202031,0.3441051647119384,0.20988821382218617,0.33803289797616715,0.3044820669390705,2,cebuano,high_resource
499,5.333333333333333,4.902777777777778,0.18055555555555555,0.5416666666666666,0.18055555555555555,0.0,0.0,0.0,0.43862989798900204,0.3405479893186191,0.387697065805035,0.32893266770531315,0.4021650457651817,0.3351751688934729,2,cebuano,high_resource
500,4.6875,3.6,0.04,0.25333333333333335,0.2,0.04,0.0,0.0,0.2239233781611833,0.13217998147832147,0.19857507406628605,0.10495984206124727,0.2038713563600485,0.11942915769951591,2,cebuano,high_resource
501,11.5,4.463768115942029,0.15942028985507245,0.5507246376811594,0.13043478260869565,0.01932367149758454,0.0,0.0,0.4350773622293867,0.38796106244864814,0.38221016562422105,0.38478876509093296,0.4156044927826866,0.4701541024224704,2,cebuano,high_resource
502,22.0,4.590909090909091,0.25,0.5795454545454546,0.23863636363636365,0.011363636363636364,0.0,0.0,0.37971258358414,0.3097781260421159,0.37120853107216284,0.2768338707423045,0.42109160985301125,0.3616123329243135,2,cebuano,high_resource
503,14.0,4.396616541353383,0.21052631578947367,0.40977443609022557,0.15225563909774437,0.03195488721804511,0.0,0.0,0.4350574305444901,0.4026325978112338,0.4102317626874416,0.3442214065678528,0.4571537808222458,0.5297183471278947,3,cebuano,high_resource
504,11.842105263157896,4.5088888888888885,0.16666666666666666,0.4311111111111111,0.19333333333333333,0.024444444444444446,0.0,0.0,0.3781251309935835,0.35985278307647045,0.37730988068272353,0.33529060951143963,0.4194126069995269,0.3996495087122075,3,cebuano,high_resource
505,5.217391304347826,4.283333333333333,0.15833333333333333,0.6333333333333333,0.15833333333333333,0.03333333333333333,0.0,0.0,0.4039631084832933,0.4067119425687216,0.3911235753540259,0.3413603511592958,0.44797117857606605,0.4451812432482215,3,cebuano,high_resource
506,13.38888888888889,4.755186721991701,0.2697095435684647,0.44813278008298757,0.15352697095435686,0.016597510373443983,0.0,0.0,0.4182514075468408,0.405427823995922,0.38638815590166686,0.3333331635911664,0.4456969517621062,0.4439725464210931,3,cebuano,high_resource
507,14.25,4.488888888888889,0.18830409356725147,0.2935672514619883,0.14736842105263157,0.021052631578947368,0.008187134502923977,0.0,0.4176464398712302,0.39875067192642677,0.4008560415243321,0.3386590313794969,0.4746286458194028,0.4856018712295711,3,cebuano,high_resource
508,9.909090909090908,4.325688073394495,0.13761467889908258,0.518348623853211,0.16055045871559634,0.06422018348623854,0.0,0.0,0.409829907643696,0.31167444464333305,0.36886647969582054,0.2605483251359178,0.382477980738046,0.3643453019786264,3,cebuano,high_resource
509,15.446153846153846,4.635458167330677,0.2250996015936255,0.35258964143426297,0.18625498007968128,0.044820717131474105,0.0099601593625498,0.0,0.4190324920798746,0.4003669362133813,0.4241024058233313,0.33087130026919526,0.4765930736888264,0.5076790047633196,3,cebuano,high_resource
510,11.545454545454545,4.362204724409449,0.15748031496062992,0.5826771653543307,0.14960629921259844,0.015748031496062992,0.0,0.0,0.3483156299010397,0.34759672442431805,0.33584653425987526,0.28493634051508043,0.3884441886580746,0.43728153428504196,3,cebuano,high_resource
511,11.346938775510203,4.607913669064748,0.17985611510791366,0.39568345323741005,0.1510791366906475,0.0341726618705036,0.0,0.0,0.43906265843995473,0.39570090848996214,0.40234407035990366,0.32657648328378147,0.435410850322818,0.48101520294331956,3,cebuano,high_resource
512,13.303030303030303,4.5353075170842825,0.23462414578587698,0.4396355353075171,0.2072892938496583,0.018223234624145785,0.0,0.0,0.40495017566924546,0.37133067248510787,0.392260267313439,0.31420113471536754,0.4578914185235532,0.42654433256520946,3,cebuano,high_resource
513,4.836734693877551,4.561181434599156,0.1729957805907173,0.5569620253164557,0.1729957805907173,0.05907172995780591,0.04219409282700422,0.0,0.4239908620646983,0.338099093300865,0.40590643575229474,0.3329959066417367,0.4296578842383681,0.39808134543488927,3,cebuano,high_resource
514,10.290909090909091,4.6978798586572434,0.2420494699646643,0.4134275618374558,0.15371024734982333,0.01060070671378092,0.0,0.0,0.41968422045289133,0.4479067772703667,0.42444647296876287,0.3958043096942995,0.4808137603422336,0.5016958207791141,3,cebuano,high_resource
515,18.1,4.359116022099448,0.143646408839779,0.46408839779005523,0.1270718232044199,0.016574585635359115,0.0,0.0,0.40019748367779934,0.3590790511411638,0.3651820573898996,0.3592520877162118,0.398613727883099,0.41939681746676194,3,cebuano,high_resource
516,15.0,4.589743589743589,0.24102564102564103,0.5128205128205128,0.20512820512820512,0.06153846153846154,0.0,0.0,0.4565419770459514,0.45291933531114775,0.40495650143417705,0.36684331545279425,0.4254193558741926,0.3946532992961802,3,cebuano,high_resource
517,10.393939393939394,4.446064139941691,0.22157434402332363,0.39941690962099125,0.22448979591836735,0.02040816326530612,0.0014577259475218659,0.0029154518950437317,0.43633239208483166,0.46548799212304115,0.4105090289482309,0.38147833463613984,0.477111721889909,0.5072115661571076,3,cebuano,high_resource
518,15.428571428571429,4.465277777777778,0.18287037037037038,0.4050925925925926,0.16666666666666666,0.06018518518518518,0.004629629629629629,0.0,0.3945448285532616,0.36400900275361237,0.4028250648002789,0.3087312311139259,0.4501758921892065,0.38728980309362193,3,cebuano,high_resource
519,13.933333333333334,4.65311004784689,0.23923444976076555,0.4473684210526316,0.14354066985645933,0.03827751196172249,0.0,0.0,0.4371269013581416,0.4418374685079705,0.40130919316817754,0.39303716957600476,0.43896504170743855,0.5271978628592363,3,cebuano,high_resource
520,18.272727272727273,4.393034825870647,0.1791044776119403,0.3781094527363184,0.14925373134328357,0.009950248756218905,0.0,0.0,0.40372202034554766,0.36885913709879126,0.3796404948511699,0.3057794053402908,0.43944233991826226,0.41707851320831135,3,cebuano,high_resource
521,5.21875,4.604790419161676,0.17365269461077845,0.47904191616766467,0.2215568862275449,0.023952095808383235,0.0,0.0,0.3155851067825653,0.24113675090138717,0.31886397993321497,0.2612122728211806,0.3013632160583579,0.26491575040061854,3,cebuano,high_resource
522,14.866666666666667,4.520179372197309,0.2062780269058296,0.3991031390134529,0.18385650224215247,0.01569506726457399,0.01569506726457399,0.0,0.41716227293327274,0.44374141884123897,0.39127814514542053,0.360663892871156,0.4571675628027703,0.4971255429694685,3,cebuano,high_resource
523,7.153846153846154,4.935483870967742,0.26881720430107525,0.5698924731182796,0.25806451612903225,0.03225806451612903,0.0,0.0,0.384529020990243,0.32189292225650784,0.3781240787134731,0.23415633673640926,0.4104146424189028,0.3434187263253037,3,cebuano,high_resource
524,10.0625,4.956521739130435,0.2670807453416149,0.34782608695652173,0.15372670807453417,0.024844720496894408,0.004658385093167702,0.0,0.3990822507637557,0.3713976521949526,0.39303515756350643,0.30388675629207074,0.4369162124129984,0.46637890781338204,3,cebuano,high_resource
525,8.363636363636363,4.619565217391305,0.18478260869565216,0.44565217391304346,0.19293478260869565,0.029891304347826088,0.0,0.0,0.3871104386008323,0.38681451414081636,0.3958231983294983,0.3308744516619603,0.41069417218933146,0.35903773698050545,3,cebuano,high_resource
526,11.25,4.407407407407407,0.22962962962962963,0.562962962962963,0.17037037037037037,0.02962962962962963,0.0,0.0,0.3897283152023164,0.3624279077466785,0.3729572446274622,0.30420966751683925,0.4344157807839157,0.42005955241195686,3,cebuano,high_resource
527,20.488636363636363,4.628397115917915,0.23349972268441485,0.2795341098169717,0.14364947310038825,0.026067665002773157,0.006100942872989462,0.0,0.44524195120056514,0.5348912810345897,0.4343814209424016,0.4230928446841982,0.4867585544105276,0.6350802985045199,3,cebuano,high_resource
528,9.771428571428572,4.251461988304094,0.15789473684210525,0.4327485380116959,0.20175438596491227,0.02631578947368421,0.0,0.0,0.381754460588888,0.38296858207790624,0.40670598207479414,0.35727808765128416,0.43382237064561213,0.4163843664627255,3,cebuano,high_resource
529,11.923076923076923,4.541935483870968,0.25161290322580643,0.4838709677419355,0.16774193548387098,0.01935483870967742,0.0,0.0,0.40446374875385727,0.39090226794165994,0.39388141689493994,0.33755900581080583,0.44908874907358187,0.44218990353940263,3,cebuano,high_resource
530,4.3,4.949612403100775,0.2558139534883721,0.5038759689922481,0.1434108527131783,0.023255813953488372,0.0,0.0,0.39808832480735096,0.39314788268202705,0.3837490337900234,0.2843747763256564,0.42917930472285465,0.44035848872895006,3,cebuano,high_resource
531,10.0,4.6,0.2111111111111111,0.6,0.13333333333333333,0.03333333333333333,0.0,0.0,0.41378965283244373,0.3926660473522754,0.37518108099522135,0.31028662616575564,0.396070184254896,0.3411068709289441,3,cebuano,high_resource
532,12.733333333333333,4.157068062827225,0.13612565445026178,0.450261780104712,0.18848167539267016,0.005235602094240838,0.0,0.0,0.3540261772758036,0.2758521652276644,0.3621759339669731,0.23033120926807207,0.3880139878113441,0.34053677341240657,3,cebuano,high_resource
533,13.444444444444445,4.6384297520661155,0.22933884297520662,0.378099173553719,0.16942148760330578,0.014462809917355372,0.0,0.0,0.42945385318328066,0.44355889348274674,0.41243023179923594,0.3610023157924493,0.48236543495742656,0.543775455152427,3,cebuano,high_resource
534,15.517241379310345,4.493333333333333,0.21333333333333335,0.43333333333333335,0.15777777777777777,0.017777777777777778,0.0022222222222222222,0.0,0.39830448001365115,0.3789964320417666,0.40476137539226864,0.3512324000599635,0.4357053687834346,0.46787948935879214,3,cebuano,high_resource
535,16.295454545454547,4.220362622036262,0.19804741980474197,0.30264993026499304,0.12831241283124128,0.029288702928870293,0.001394700139470014,0.0,0.4368474160644898,0.4236653995654292,0.3719489753145858,0.38106672604333053,0.43463162630221125,0.5348027023782285,3,cebuano,high_resource
536,14.31578947368421,4.4411764705882355,0.20220588235294118,0.4338235294117647,0.1875,0.011029411764705883,0.0,0.0,0.4053365367938432,0.3378735352508227,0.39823620728171844,0.2765034100103576,0.4449355269668058,0.3831832581372706,3,cebuano,high_resource
537,12.19047619047619,4.3828125,0.16015625,0.36328125,0.0859375,0.02734375,0.0,0.0,0.4061429799290785,0.3789737847338203,0.33479226544000135,0.2934132828909134,0.3964851599264924,0.4276792348555965,3,cebuano,high_resource
538,10.357142857142858,4.427586206896552,0.18850574712643678,0.4666666666666667,0.17471264367816092,0.020689655172413793,0.006896551724137931,0.0,0.4140548045749822,0.3580210591059209,0.42042555500312134,0.33570477833225193,0.4307689139204287,0.3929627703538787,3,cebuano,high_resource
539,11.14516129032258,4.522431259044862,0.20694645441389292,0.39652677279305354,0.1548480463096961,0.023154848046309694,0.0,0.0,0.4232374534907268,0.45023954155821916,0.43514180445593664,0.3996994999078808,0.4435149438334988,0.49551432057254224,3,cebuano,high_resource
540,13.716981132075471,4.437414030261348,0.18982118294360384,0.312242090784044,0.11004126547455295,0.02200825309491059,0.0041265474552957355,0.0,0.4269266763738707,0.4956387146549996,0.4160297642620856,0.38594680392952124,0.4867718818097867,0.5881873353092946,3,cebuano,high_resource
541,11.987804878048781,4.560528992878942,0.19328585961342828,0.3987792472024415,0.15768056968463887,0.021363173957273652,0.001017293997965412,0.0,0.4317669722073395,0.4806751948784374,0.41338450541910077,0.41729017773107724,0.4653280515350853,0.5496599945098055,3,cebuano,high_resource
542,16.65,4.396396396396397,0.16816816816816818,0.4744744744744745,0.1021021021021021,0.0990990990990991,0.003003003003003003,0.0,0.4127242374414369,0.37865944794283685,0.37562627467379917,0.316539256638529,0.4189969718491394,0.45029548109830464,3,cebuano,high_resource
543,10.307692307692308,5.007462686567164,0.26119402985074625,0.5671641791044776,0.07462686567164178,0.022388059701492536,0.0,0.0,0.3884636308737449,0.3242191423862859,0.3899707441065026,0.29096733700173105,0.41767581670215087,0.4288637512927337,3,cebuano,high_resource
544,13.25,4.0,0.1792452830188679,0.5,0.22641509433962265,0.04716981132075472,0.0,0.0,0.36732701886318875,0.2983454849164634,0.31976050018986535,0.25333717317394766,0.3480821513784734,0.3527398808831725,3,cebuano,high_resource
545,14.37037037037037,4.677835051546392,0.2551546391752577,0.44329896907216493,0.18814432989690721,0.023195876288659795,0.0,0.0,0.4426246544508356,0.4032537818090505,0.43647956033568425,0.3794265091310371,0.4680922039720134,0.5011560501735107,3,cebuano,high_resource
546,7.225806451612903,4.642857142857143,0.21651785714285715,0.4174107142857143,0.18973214285714285,0.013392857142857142,0.020089285714285716,0.0,0.4221477830246746,0.4171321500327777,0.40924248023813503,0.3794050713787612,0.45447779376977143,0.48258569917806765,3,cebuano,high_resource
547,11.23076923076923,4.575342465753424,0.2671232876712329,0.4589041095890411,0.13013698630136986,0.0273972602739726,0.0,0.00684931506849315,0.32230726064429166,0.2941870156820465,0.3267444242475739,0.2432265538446194,0.358344182689257,0.3644835735405025,3,cebuano,high_resource
548,8.130434782608695,4.748663101604278,0.25668449197860965,0.6951871657754011,0.1711229946524064,0.026737967914438502,0.0053475935828877,0.0,0.40852250775829596,0.37866159436946656,0.3965473745889328,0.3184415635103754,0.45072455275774104,0.45364824811528426,3,cebuano,high_resource
549,7.625,4.772540983606557,0.22540983606557377,0.42213114754098363,0.09836065573770492,0.014344262295081968,0.012295081967213115,0.0,0.42712863936248113,0.3692389363304114,0.4043160534534169,0.3103683312084069,0.4171664515921178,0.4628141547780509,3,cebuano,high_resource
