@relation tagalog_merged_features_embeddings-weka.filters.unsupervised.attribute.Remove-R19-792-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute word_count numeric
@attribute sentence_count numeric
@attribute phrase_count_per_sentence numeric
@attribute average_word_len numeric
@attribute average_sentence_len numeric
@attribute average_syllable_count numeric
@attribute polysyll_count numeric
@attribute consonant_cluster_density numeric
@attribute v_density numeric
@attribute cv_density numeric
@attribute vc_density numeric
@attribute cvc_density numeric
@attribute vcc_density numeric
@attribute cvcc_density numeric
@attribute ccvc_density numeric
@attribute ccv_density numeric
@attribute ccvcc_density numeric
@attribute ccvccc_density numeric
@attribute class {1,2,3}

@data
147,15,1.25,4.659864,9.8,1.938776,2,0.44898,1.938776,1.721088,1.414966,0.857143,0.319728,0.251701,0.129252,0.190476,0.013605,0.006803,3
591,88,1.388889,4.681895,6.715909,1.974619,4,0.390863,1.974619,1.724196,1.502538,0.835871,0.331641,0.255499,0.076142,0.152284,0.015228,0,3
720,81,1.368421,4.755556,8.888889,1.868056,13,0.638889,1.868056,1.618056,1.365278,0.868056,0.491667,0.351389,0.173611,0.315278,0.0875,0,3
158,18,1.352941,4.740506,8.777778,1.974684,5,0.449367,1.974684,1.753165,1.481013,0.892405,0.348101,0.278481,0.107595,0.170886,0.025316,0,3
93,10,1.2,5.086022,9.3,2.075269,2,0.494624,2.075269,1.860215,1.677419,1.043011,0.408602,0.333333,0.150538,0.204301,0.043011,0.010753,3
672,92,1.73913,4.636905,7.304348,1.956845,7,0.41369,1.956845,1.751488,1.41369,0.852679,0.345238,0.279762,0.089286,0.205357,0.013393,0,3
27,3,0,5.851852,9,2.37037,2,0.666667,2.37037,2.037037,1.777778,1,0.444444,0.37037,0.185185,0.37037,0.037037,0,3
1824,244,1.658654,4.934211,7.47541,2.026864,62,0.533991,2.026864,1.786184,1.51261,0.903509,0.428728,0.316886,0.178728,0.292763,0.03125,0.004386,3
447,48,1.638889,4.574944,9.3125,1.98434,11,0.362416,1.98434,1.740492,1.391499,0.818792,0.255034,0.187919,0.082774,0.190157,0.017897,0,3
341,31,1.464286,4.979472,11,2.043988,8,0.428152,2.043988,1.794721,1.674487,0.961877,0.369501,0.29912,0.14956,0.184751,0.035191,0,3
117,10,2,4.623932,11.7,1.948718,4,0.316239,1.948718,1.683761,1.581197,0.91453,0.264957,0.222222,0.102564,0.145299,0.008547,0,3
2172,298,1.464567,5.029926,7.288591,2.137201,87,0.501842,2.137201,1.849908,1.556169,0.918048,0.410681,0.271639,0.166667,0.241713,0.030847,0.000921,3
671,79,1.606557,4.631893,8.493671,1.965723,18,0.456036,1.965723,1.66468,1.38301,0.794337,0.357675,0.244411,0.110283,0.219076,0.017884,0,3
138,17,1.4375,4.615942,8.117647,1.92029,4,0.376812,1.92029,1.688406,1.471014,0.913043,0.347826,0.297101,0.065217,0.130435,0.014493,0,3
328,30,1.580645,5.091463,10.933333,2.179878,20,0.405488,2.179878,1.868902,1.75,0.984756,0.338415,0.277439,0.125,0.161585,0.018293,0,3
490,41,1.685714,4.785714,11.95122,2.006122,14,0.47551,2.006122,1.685714,1.546939,0.844898,0.367347,0.232653,0.138776,0.236735,0.034694,0.002041,3
340,62,1.588235,4.888235,5.483871,2.070588,9,0.429412,2.070588,1.805882,1.573529,0.867647,0.367647,0.273529,0.082353,0.161765,0.020588,0,3
119,17,1.538462,4.613445,7,1.932773,1,0.436975,1.932773,1.630252,1.470588,0.890756,0.361345,0.252101,0.168067,0.235294,0.033613,0,3
1180,87,1.888889,5.115254,13.563218,2.145763,53,0.473729,2.145763,1.858475,1.680508,0.948305,0.394068,0.3,0.157627,0.218644,0.040678,0,3
457,65,1.414634,4.306346,7.030769,1.811816,9,0.374179,1.811816,1.509847,1.356674,0.778993,0.291028,0.231947,0.111597,0.194748,0.028446,0,3
471,50,1.463415,4.779193,9.42,2.004246,14,0.44586,2.004246,1.813163,1.475584,0.936306,0.375796,0.278132,0.146497,0.22293,0.038217,0.002123,3
346,50,1.714286,4.82659,6.92,2.057803,8,0.419075,2.057803,1.858382,1.50578,0.895954,0.390173,0.283237,0.132948,0.187861,0.072254,0.008671,3
578,68,1.542373,4.927336,8.5,2.010381,18,0.482699,2.010381,1.769896,1.579585,0.939446,0.415225,0.269896,0.183391,0.230104,0.044983,0.00173,3
458,55,1.727273,4.707424,8.327273,1.901747,8,0.558952,1.901747,1.604803,1.434498,0.836245,0.421397,0.299127,0.176856,0.268559,0.078603,0.019651,3
449,28,1.444444,4.830735,16.035714,1.979955,10,0.518931,1.979955,1.719376,1.501114,0.91314,0.427617,0.311804,0.175947,0.253898,0.069042,0,3
482,43,1.395349,5.026971,11.209302,2.107884,20,0.479253,2.107884,1.817427,1.618257,0.943983,0.375519,0.292531,0.161826,0.232365,0.024896,0,3
132,11,0,5.022727,12,2.075758,4,0.492424,2.075758,1.780303,1.666667,0.984848,0.416667,0.340909,0.143939,0.174242,0.022727,0,3
15,2,1.666667,6.333333,7.5,2.666667,3,0.733333,2.666667,2.066667,1.866667,0.933333,0.466667,0.333333,0.2,0.533333,0,0,3
562,64,1.403846,4.711744,8.78125,1.992883,13,0.501779,1.992883,1.720641,1.402135,0.848754,0.414591,0.286477,0.131673,0.291815,0.053381,0.001779,3
583,66,1.64,4.636364,8.833333,1.987993,9,0.411664,1.987993,1.723842,1.444254,0.814751,0.360206,0.283019,0.099485,0.173242,0.020583,0.001715,3
121,12,1.333333,5.512397,10.083333,2.231405,10,0.61157,2.231405,1.950413,1.793388,1.082645,0.504132,0.380165,0.214876,0.347107,0.057851,0.008264,3
103,12,1.166667,4.68932,8.583333,1.951456,2,0.427184,1.951456,1.737864,1.475728,0.893204,0.320388,0.23301,0.135922,0.213592,0.029126,0.009709,3
998,133,1.590164,5.125251,7.503759,2.156313,26,0.472946,2.156313,1.921844,1.645291,0.968938,0.425852,0.326653,0.152305,0.207415,0.044088,0.001002,3
833,77,1.555556,4.837935,10.818182,2.034814,30,0.447779,2.034814,1.811525,1.498199,0.866747,0.381753,0.301321,0.12605,0.206483,0.034814,0.0012,3
241,27,1.809524,5.170124,8.925926,2.240664,12,0.410788,2.240664,1.904564,1.763485,0.995851,0.356846,0.261411,0.13278,0.20332,0.012448,0,3
136,7,2.25,5.154412,19.428571,2.080882,8,0.727941,2.080882,1.661765,1.632353,0.875,0.529412,0.360294,0.272059,0.441176,0.058824,0,3
904,82,1.391304,4.734513,11.02439,1.960177,20,0.472345,1.960177,1.71792,1.46792,0.849558,0.358407,0.275442,0.139381,0.224558,0.048673,0.002212,3
327,31,2.190476,4.675841,10.548387,2.018349,10,0.406728,2.018349,1.718654,1.397554,0.813456,0.351682,0.256881,0.125382,0.207951,0.015291,0,3
227,21,1.55,4.9163,10.809524,2.004405,6,0.475771,2.004405,1.770925,1.546256,0.92511,0.409692,0.30837,0.189427,0.211454,0.030837,0,3
802,94,1.569767,5.029925,8.531915,2.140898,24,0.416459,2.140898,1.865337,1.604738,0.985037,0.365337,0.300499,0.130923,0.178304,0.044888,0,3
576,53,1.52,4.996528,10.867925,2.046875,21,0.532986,2.046875,1.762153,1.628472,0.9375,0.425347,0.321181,0.142361,0.220486,0.029514,0,3
132,6,0,4.719697,22,2.015152,2,0.409091,2.015152,1.742424,1.522727,0.863636,0.356061,0.280303,0.143939,0.189394,0.007576,0,3
196,22,1.388889,4.77551,8.909091,1.928571,7,0.545918,1.928571,1.653061,1.520408,0.913265,0.428571,0.30102,0.158163,0.22449,0.035714,0,3
101,8,1.777778,4.960396,12.625,1.990099,0,0.574257,1.990099,1.693069,1.613861,0.871287,0.455446,0.366337,0.089109,0.257426,0.019802,0,3
94,9,1.333333,5.361702,10.444444,2.340426,7,0.404255,2.340426,1.957447,1.946809,1.06383,0.382979,0.287234,0.148936,0.202128,0.021277,0,3
550,60,1.433962,4.510909,9.166667,1.874545,11,0.46,1.874545,1.647273,1.330909,0.785455,0.334545,0.249091,0.132727,0.274545,0.070909,0,3
126,10,2,4.865079,12.6,2.02381,4,0.444444,2.02381,1.769841,1.531746,0.984127,0.404762,0.333333,0.166667,0.198413,0.007937,0,3
469,40,1.911765,4.552239,11.725,1.914712,13,0.428571,1.914712,1.569296,1.492537,0.842217,0.33049,0.245203,0.123667,0.21322,0.017058,0,3
531,70,1.634615,4.446328,7.585714,1.92467,3,0.352166,1.92467,1.683616,1.290019,0.819209,0.318267,0.231638,0.105461,0.148776,0.015066,0,3
532,42,2.142857,4.960526,12.666667,2.088346,21,0.466165,2.088346,1.776316,1.650376,0.909774,0.353383,0.236842,0.12406,0.214286,0.031955,0.009398,3
101,8,1.25,5.247525,12.625,2.207921,5,0.514851,2.207921,1.90099,1.762376,1.039604,0.455446,0.366337,0.148515,0.227723,0.019802,0,3
112,7,1.428571,5.098214,16,2.116071,7,0.535714,2.116071,1.803571,1.625,0.928571,0.419643,0.276786,0.151786,0.285714,0.044643,0,3
127,11,1.181818,4.850394,11.545455,2.094488,6,0.377953,2.094488,1.866142,1.543307,0.905512,0.291339,0.228346,0.125984,0.15748,0.015748,0,3
283,20,1.470588,5.035336,14.15,2.120141,21,0.519435,2.120141,1.791519,1.618375,0.915194,0.371025,0.279152,0.14841,0.261484,0.021201,0,3
1946,223,1.473988,4.663412,8.726457,2.014388,57,0.384892,2.014388,1.704008,1.493834,0.829394,0.328366,0.264645,0.078109,0.142857,0.013875,0.001028,3
222,19,1.333333,4.855856,11.684211,1.968468,1,0.563063,1.968468,1.747748,1.459459,0.90991,0.441441,0.306306,0.238739,0.333333,0.054054,0,3
298,32,1.826087,4.909396,9.3125,2.077181,6,0.442953,2.077181,1.798658,1.604027,0.936242,0.402685,0.312081,0.194631,0.258389,0.020134,0.003356,3
727,103,1.423913,4.636864,7.058252,1.957359,16,0.442916,1.957359,1.686382,1.422283,0.833563,0.376891,0.284732,0.126547,0.22696,0.017882,0.002751,3
431,43,1.357143,4.714617,10.023256,1.944316,8,0.480278,1.944316,1.719258,1.436195,0.849188,0.350348,0.2529,0.109049,0.234339,0.032483,0.00464,3
88,7,1.857143,5.204545,12.571429,2.193182,5,0.556818,2.193182,1.909091,1.647727,1,0.477273,0.295455,0.227273,0.340909,0.079545,0,3
393,47,1.285714,4.811705,8.361702,1.992366,6,0.424936,1.992366,1.745547,1.549618,0.888041,0.363868,0.262087,0.119593,0.188295,0.033079,0,3
2952,349,1.762846,4.652778,8.458453,1.983401,79,0.39397,1.983401,1.728659,1.449526,0.864837,0.333333,0.261518,0.104336,0.188686,0.022019,0.000678,3
182,8,1.75,5.021978,22.75,2.049451,6,0.593407,2.049451,1.785714,1.56044,0.895604,0.428571,0.296703,0.175824,0.324176,0.049451,0,3
548,78,1.416667,4.843066,7.025641,1.976277,9,0.534672,1.976277,1.596715,1.616788,0.894161,0.406934,0.297445,0.138686,0.229927,0.029197,0.001825,3
507,56,1.468085,5.005917,9.053571,2.076923,13,0.491124,2.076923,1.820513,1.623274,0.960552,0.414201,0.301775,0.18146,0.262327,0.059172,0.003945,3
161,16,1.5,4.726708,10.0625,2.043478,3,0.391304,2.043478,1.757764,1.52795,0.869565,0.335404,0.248447,0.124224,0.180124,0.024845,0.006211,3
605,46,2,4.819835,13.152174,2.021488,20,0.449587,2.021488,1.742149,1.545455,0.857851,0.338843,0.239669,0.105785,0.218182,0.018182,0,3
390,41,1.421053,5.025641,9.512195,2.05641,10,0.497436,2.05641,1.782051,1.638462,0.989744,0.402564,0.297436,0.164103,0.220513,0.04359,0,3
143,4,3.5,5.20979,35.75,2.055944,2,0.741259,2.055944,1.776224,1.587413,0.958042,0.622378,0.440559,0.251748,0.370629,0.090909,0.006993,3
101,10,1.1,4.891089,10.1,2.089109,5,0.415842,2.089109,1.871287,1.534653,0.90099,0.316832,0.237624,0.118812,0.207921,0.019802,0.009901,3
118,11,1.090909,5.135593,10.727273,2.135593,5,0.567797,2.135593,1.830508,1.601695,0.966102,0.491525,0.398305,0.135593,0.262712,0.033898,0,3
456,76,1.611111,4.927632,6,2.048246,14,0.489035,2.048246,1.754386,1.576754,0.901316,0.405702,0.324561,0.142544,0.219298,0.032895,0.002193,3
556,64,1.4,5.003597,8.6875,2.044964,15,0.492806,2.044964,1.820144,1.622302,0.965827,0.417266,0.332734,0.142086,0.205036,0.041367,0,3
212,19,0,5.146226,11.157895,2.023585,10,0.650943,2.023585,1.731132,1.603774,0.971698,0.566038,0.419811,0.240566,0.306604,0.117925,0.004717,3
98,8,2.111111,4.561224,12.25,1.969388,4,0.438776,1.969388,1.622449,1.387755,0.77551,0.316327,0.244898,0.142857,0.183673,0.010204,0,3
438,80,1.430769,4.657534,5.475,1.924658,8,0.456621,1.924658,1.712329,1.378995,0.833333,0.344749,0.219178,0.136986,0.237443,0.075342,0,3
473,53,1.5,4.970402,8.924528,2.065539,15,0.44186,2.065539,1.835095,1.61945,0.957717,0.401691,0.30444,0.147992,0.198732,0.040169,0.002114,3
263,26,1.473684,4.904943,10.115385,2.026616,6,0.475285,2.026616,1.764259,1.577947,0.939163,0.418251,0.323194,0.125475,0.212928,0.034221,0,3
453,51,1.222222,4.593819,8.882353,1.940397,4,0.454746,1.940397,1.697572,1.399558,0.827815,0.333333,0.249448,0.145695,0.249448,0.030905,0,3
277,30,2.227273,4.67509,9.233333,1.895307,6,0.494585,1.895307,1.620939,1.353791,0.808664,0.422383,0.32491,0.101083,0.176895,0.039711,0.00722,3
531,64,1.911111,4.838041,8.296875,2.056497,20,0.427495,2.056497,1.730697,1.608286,0.888889,0.344633,0.26177,0.122411,0.19209,0.028249,0,3
674,56,1.354167,5.259644,12.035714,2.148368,22,0.553412,2.148368,1.918398,1.737389,1.014837,0.449555,0.332344,0.172107,0.243323,0.032641,0,3
1072,125,1.28125,4.748134,8.576,1.994403,29,0.446828,1.994403,1.787313,1.459888,0.870336,0.387127,0.308769,0.111007,0.223881,0.028918,0,3
121,11,1.545455,5.016529,11,2.115702,7,0.380165,2.115702,1.917355,1.677686,0.958678,0.305785,0.256198,0.082645,0.157025,0.016529,0,3
207,26,1.363636,4.714976,7.961538,1.942029,7,0.468599,1.942029,1.7343,1.47343,0.922705,0.362319,0.280193,0.164251,0.270531,0.024155,0,3
371,48,1.125,4.867925,7.729167,2.059299,15,0.415094,2.059299,1.781671,1.58221,0.87062,0.315364,0.250674,0.115903,0.191375,0.005391,0,3
471,38,1.189189,4.698514,12.394737,1.957537,11,0.545648,1.957537,1.609342,1.433121,0.806794,0.420382,0.246285,0.167728,0.273885,0.070064,0.002123,3
671,87,1.414286,5.050671,7.712644,2.150522,18,0.368107,2.150522,1.912072,1.687034,0.983607,0.28614,0.222057,0.113264,0.184799,0.017884,0.002981,3
400,86,1.660377,5.06,4.651163,2.145,17,0.425,2.145,1.82,1.7075,1,0.3625,0.25,0.14,0.2275,0.015,0.005,3
150,20,1.384615,4.973333,7.5,2.126667,6,0.393333,2.126667,1.913333,1.58,0.966667,0.36,0.253333,0.146667,0.226667,0.04,0.006667,3
2075,172,1.432099,4.691084,12.063953,1.976386,49,0.453976,1.976386,1.698313,1.445301,0.824578,0.340723,0.240964,0.115663,0.218313,0.034217,0.001446,3
495,55,1.346939,4.907071,9,2.014141,11,0.535354,2.014141,1.735354,1.573737,0.931313,0.430303,0.292929,0.167677,0.224242,0.030303,0,3
110,9,0,5.227273,12.222222,2.163636,5,0.545455,2.163636,1.909091,1.718182,1,0.445455,0.336364,0.109091,0.2,0.018182,0,3
434,56,1.5,4.59447,7.75,2.002304,11,0.354839,2.002304,1.695853,1.456221,0.827189,0.278802,0.223502,0.087558,0.158986,0.009217,0,3
