@relation readability_cebuano_features_embeddings-weka.filters.unsupervised.attribute.Remove-R19-792

@attribute word_count numeric
@attribute sentence_count numeric
@attribute phrase_count_per_sentence numeric
@attribute average_word_len numeric
@attribute average_sentence_len numeric
@attribute average_syllable_count numeric
@attribute polysyll_count numeric
@attribute consonant_cluster_density numeric
@attribute v_density numeric
@attribute cv_density numeric
@attribute vc_density numeric
@attribute cvc_density numeric
@attribute vcc_density numeric
@attribute cvcc_density numeric
@attribute ccvc_density numeric
@attribute ccv_density numeric
@attribute ccvcc_density numeric
@attribute ccvccc_density numeric
@attribute class {1,2,3}

@data
188,39,0,5.446809,4.820513,2.31383,10,0.569149,2.31383,1.984043,1.702128,1,0.515957,0.345745,0.239362,0.37234,0.047872,0.015957,2
112,24,0,4.6875,4.666667,2.142857,1,0.258929,2.142857,1.723214,1.464286,0.723214,0.232143,0.196429,0.089286,0.1875,0.026786,0,2
48,15,0,5.395833,3.2,2.270833,0,0.479167,2.270833,1.916667,1.708333,1,0.479167,0.25,0.229167,0.354167,0.041667,0.020833,2
113,22,0,4.955752,5.136364,2.238938,2,0.345133,2.238938,1.858407,1.672566,0.884956,0.238938,0.19469,0.088496,0.20354,0,0,2
149,20,2.65,4.342282,7.45,1.771812,2,0.442953,1.771812,1.47651,1.302013,0.744966,0.342282,0.214765,0.181208,0.261745,0.060403,0.006711,2
163,25,2.75,4.312883,6.52,1.852761,4,0.478528,1.852761,1.503067,1.09816,0.638037,0.355828,0.233129,0.159509,0.312883,0.030675,0.018405,2
45,5,1.6,4.822222,9,2.177778,0,0.266667,2.177778,1.933333,1.577778,0.844444,0.133333,0.111111,0.022222,0.177778,0,0,2
52,10,0,4.442308,5.2,2.076923,0,0.230769,2.076923,1.75,1.346154,0.75,0.192308,0.173077,0.076923,0.173077,0,0,2
71,16,0,4.492958,4.4375,1.971831,0,0.225352,1.971831,1.71831,1.478873,0.859155,0.197183,0.126761,0.098592,0.169014,0,0,2
119,24,1.041667,4.89916,4.958333,2.10084,1,0.487395,2.10084,1.781513,1.554622,0.87395,0.428571,0.252101,0.168067,0.285714,0.109244,0,2
59,11,0,4.338983,5.363636,1.898305,0,0.440678,1.898305,1.627119,1.220339,0.779661,0.338983,0.271186,0.101695,0.305085,0.016949,0,2
97,15,1.266667,5.051546,6.466667,2.195876,4,0.360825,2.195876,2,1.587629,1.010309,0.298969,0.237113,0.206186,0.28866,0.020619,0,2
90,12,1.416667,4.6,7.5,2,2,0.355556,2,1.611111,1.488889,0.755556,0.266667,0.144444,0.122222,0.222222,0.011111,0,2
103,18,1.222222,5.368932,5.722222,2.427184,7,0.31068,2.427184,2.038835,1.883495,1.038835,0.300971,0.203883,0.07767,0.126214,0.009709,0,2
160,15,1.933333,5.19375,10.666667,2.18125,9,0.6,2.18125,1.8875,1.56875,0.9125,0.49375,0.38125,0.25,0.3875,0.06875,0,2
101,72,1.029412,4.841584,1.402778,2.178218,1,0.336634,2.178218,1.772277,1.544554,0.881188,0.326733,0.19802,0.178218,0.247525,0.029703,0,2
118,20,0,4.686441,5.9,1.957627,0,0.381356,1.957627,1.70339,1.567797,0.889831,0.29661,0.194915,0.101695,0.186441,0.008475,0,2
114,12,1.166667,4.368421,9.5,1.72807,2,0.587719,1.72807,1.482456,1.201754,0.789474,0.45614,0.333333,0.166667,0.350877,0.035088,0,2
292,60,1.346154,4.952055,4.866667,2.119863,4,0.414384,2.119863,1.85274,1.544521,0.938356,0.332192,0.239726,0.195205,0.311644,0.013699,0.003425,2
301,37,1.44,4.667774,8.135135,2.039867,10,0.461794,2.039867,1.737542,1.318937,0.734219,0.305648,0.20598,0.172757,0.365449,0.023256,0.003322,2
106,16,0,4.933962,6.625,2.103774,1,0.490566,2.103774,1.716981,1.575472,0.915094,0.415094,0.264151,0.179245,0.301887,0.056604,0.009434,2
293,56,1.017857,5.358362,5.232143,2.25256,21,0.556314,2.25256,1.952218,1.720137,1,0.467577,0.324232,0.225256,0.399317,0.040956,0,2
689,100,1.528302,4.767779,6.89,2.013062,8,0.476052,2.013062,1.711176,1.464441,0.878084,0.435414,0.29463,0.188679,0.291727,0.058055,0.001451,2
47,10,1.1,4.829787,4.7,2.042553,0,0.553191,2.042553,1.808511,1.340426,0.787234,0.468085,0.276596,0.148936,0.404255,0.06383,0,2
81,18,0,4.753086,4.5,2.074074,0,0.395062,2.074074,1.62963,1.604938,0.888889,0.37037,0.160494,0.135802,0.17284,0.012346,0,2
880,90,1.361111,4.930682,9.777778,2.109091,24,0.463636,2.109091,1.802273,1.531818,0.843182,0.347727,0.225,0.165909,0.310227,0.029545,0.004545,2
454,74,1.326923,4.64978,6.135135,1.955947,5,0.497797,1.955947,1.709251,1.348018,0.806167,0.365639,0.26652,0.143172,0.334802,0.061674,0.015419,2
142,24,0,4.922535,5.916667,1.978873,0,0.598592,1.978873,1.732394,1.485915,0.93662,0.528169,0.309859,0.232394,0.323944,0.119718,0,2
124,22,1.095238,4.91129,5.636364,2.08871,2,0.403226,2.08871,1.798387,1.556452,1,0.370968,0.314516,0.145161,0.209677,0.016129,0,2
152,25,0,4.638158,6.08,1.907895,2,0.381579,1.907895,1.723684,1.434211,0.888158,0.342105,0.236842,0.118421,0.184211,0.032895,0,2
56,9,1.222222,4.910714,6.222222,2.053571,0,0.5,2.053571,1.892857,1.482143,0.928571,0.428571,0.303571,0.160714,0.375,0.089286,0,2
33,6,0,4.636364,5.5,1.939394,0,0.333333,1.939394,1.757576,1.515152,0.939394,0.30303,0.242424,0.121212,0.151515,0,0,2
323,37,1.608696,4.374613,8.72973,1.928793,4,0.346749,1.928793,1.575851,1.291022,0.708978,0.256966,0.176471,0.080495,0.201238,0.012384,0.009288,2
155,29,1.034483,5.303226,5.344828,2.322581,9,0.4,2.322581,2.070968,1.709677,1.032258,0.367742,0.277419,0.167742,0.290323,0.025806,0,2
186,37,1.055556,5.241935,5.027027,2.145161,10,0.553763,2.145161,1.935484,1.655914,1.005376,0.478495,0.408602,0.215054,0.344086,0.026882,0,2
162,30,1.033333,5.216049,5.4,2.302469,13,0.376543,2.302469,2.04321,1.691358,0.993827,0.320988,0.253086,0.191358,0.265432,0.012346,0,2
74,14,1.142857,4.959459,5.285714,2.148649,2,0.364865,2.148649,1.918919,1.554054,0.945946,0.283784,0.22973,0.175676,0.310811,0.027027,0,2
68,8,1.125,5.073529,8.5,2.191176,2,0.573529,2.191176,1.764706,1.588235,0.897059,0.470588,0.308824,0.25,0.397059,0.044118,0,2
923,79,1.745763,4.345612,11.683544,1.84507,14,0.394366,1.84507,1.593716,1.247021,0.754063,0.291441,0.218852,0.125677,0.277356,0.021668,0.001083,2
1034,102,1.534884,4.5706,10.137255,1.94971,9,0.445841,1.94971,1.674081,1.350097,0.811412,0.360735,0.265957,0.137331,0.297872,0.018375,0.001934,2
47,10,0,4.361702,4.7,1.765957,0,0.446809,1.765957,1.425532,1.489362,0.765957,0.382979,0.12766,0.234043,0.297872,0,0,2
109,20,1.105263,4.706422,5.45,2.137615,3,0.238532,2.137615,1.862385,1.550459,0.844037,0.183486,0.110092,0.100917,0.155963,0.009174,0,2
206,28,2.62069,4.359223,7.357143,1.805825,0,0.407767,1.805825,1.495146,1.38835,0.737864,0.325243,0.218447,0.126214,0.218447,0,0,2
233,51,1.113636,4.60515,4.568627,1.965665,2,0.407725,1.965665,1.742489,1.351931,0.862661,0.32618,0.2103,0.111588,0.223176,0.030043,0.008584,2
293,34,2.166667,4.68942,8.617647,2.010239,4,0.419795,2.010239,1.788396,1.412969,0.825939,0.34471,0.25256,0.150171,0.255973,0.020478,0,2
429,30,1.333333,4.699301,14.3,1.951049,4,0.547786,1.951049,1.657343,1.417249,0.794872,0.421911,0.289044,0.125874,0.333333,0.006993,0,2
54,6,0,4.87037,9,2.037037,0,0.518519,2.037037,1.851852,1.462963,1.092593,0.462963,0.277778,0.240741,0.37037,0.148148,0,2
184,55,0,4.201087,3.345455,1.793478,1,0.293478,1.793478,1.570652,1.13587,0.744565,0.277174,0.222826,0.119565,0.13587,0.005435,0,2
112,16,1.1875,4.866071,7,2.071429,0,0.455357,2.071429,1.803571,1.517857,0.919643,0.392857,0.3125,0.1875,0.321429,0.026786,0,2
71,16,1.0625,5.84507,4.4375,2.464789,2,0.549296,2.464789,2.197183,1.971831,1.211268,0.450704,0.338028,0.267606,0.478873,0.028169,0,2
163,17,4,4.674847,9.588235,2.171779,7,0.312883,2.171779,1.674847,1.533742,0.791411,0.294479,0.184049,0.104294,0.165644,0,0,2
50,7,0,5.88,7.142857,2.38,4,0.72,2.38,2.18,1.78,1.24,0.58,0.4,0.36,0.62,0.12,0.02,2
120,20,1.375,4.741667,6,1.925,1,0.408333,1.925,1.666667,1.616667,0.941667,0.283333,0.208333,0.116667,0.283333,0.016667,0,2
125,19,1.263158,4.568,6.578947,1.928,0,0.448,1.928,1.712,1.368,0.816,0.256,0.136,0.144,0.352,0.048,0.008,2
176,40,1.235294,4.107955,4.4,1.852273,5,0.221591,1.852273,1.653409,1.142045,0.715909,0.181818,0.096591,0.068182,0.125,0.017045,0,2
139,23,1.357143,4.748201,6.043478,1.94964,2,0.532374,1.94964,1.683453,1.402878,0.877698,0.42446,0.294964,0.194245,0.359712,0.05036,0.014388,2
1050,97,1.65625,4.897143,10.824742,2.12,29,0.522857,2.12,1.76381,1.498095,0.866667,0.424762,0.269524,0.22,0.372381,0.030476,0,2
169,31,0,5.053254,5.451613,2.171598,7,0.532544,2.171598,1.863905,1.514793,0.87574,0.431953,0.272189,0.183432,0.372781,0.047337,0.011834,2
284,56,1.439024,4.676056,5.071429,2.052817,7,0.383803,2.052817,1.739437,1.464789,0.827465,0.316901,0.235915,0.151408,0.228873,0.017606,0.003521,2
91,16,0,5.175824,5.6875,2.175824,1,0.527473,2.175824,1.912088,1.648352,0.989011,0.43956,0.32967,0.186813,0.362637,0.054945,0.010989,2
92,8,1.444444,4.728261,11.5,2.01087,2,0.576087,2.01087,1.467391,1.554348,0.771739,0.554348,0.358696,0.141304,0.26087,0.021739,0,2
87,17,1.0625,4.724138,5.117647,2.091954,0,0.356322,2.091954,1.770115,1.402299,0.83908,0.344828,0.264368,0.172414,0.252874,0.045977,0.011494,2
162,35,1.25,5.203704,4.628571,2.037037,2,0.611111,2.037037,1.845679,1.561728,0.969136,0.45679,0.345679,0.246914,0.358025,0.030864,0,2
93,17,0,4.645161,5.470588,2,0,0.215054,2,1.924731,1.494624,1.064516,0.215054,0.172043,0.053763,0.107527,0,0,2
102,18,0,4.617647,5.666667,1.980392,4,0.372549,1.980392,1.637255,1.470588,0.784314,0.303922,0.245098,0.196078,0.27451,0.009804,0,2
87,19,1.157895,5.034483,4.578947,2.103448,2,0.517241,2.103448,1.804598,1.632184,0.977011,0.425287,0.321839,0.195402,0.310345,0.045977,0,2
88,16,1.181818,4.318182,5.5,1.965909,0,0.204545,1.965909,1.704545,1.329545,0.806818,0.193182,0.125,0.090909,0.170455,0,0,2
80,12,2,4.175,6.666667,1.8875,0,0.3,1.8875,1.675,1.1375,0.7125,0.225,0.1625,0.1,0.2625,0.025,0,2
219,43,1.131579,5.041096,5.093023,2.16895,9,0.406393,2.16895,1.899543,1.625571,0.954338,0.369863,0.251142,0.127854,0.246575,0.031963,0,2
42,5,1.2,4.261905,8.4,1.880952,0,0.404762,1.880952,1.619048,1.095238,0.642857,0.190476,0.166667,0.142857,0.333333,0.047619,0.047619,2
301,62,0,4.757475,4.854839,2.063123,3,0.365449,2.063123,1.767442,1.465116,0.89701,0.322259,0.255814,0.116279,0.17608,0.006645,0,2
37,7,0,4.756757,5.285714,2.108108,0,0.405405,2.108108,1.783784,1.486486,0.756757,0.27027,0.135135,0.216216,0.27027,0,0,2
141,26,1.041667,4.617021,5.423077,1.914894,1,0.404255,1.914894,1.737589,1.425532,0.893617,0.375887,0.283688,0.177305,0.241135,0.014184,0,2
141,35,1.147059,4.801418,4.028571,2.014184,5,0.446809,2.014184,1.815603,1.382979,0.886525,0.312057,0.212766,0.219858,0.304965,0.014184,0,2
231,45,1.190476,4.900433,5.133333,2.168831,4,0.380952,2.168831,1.926407,1.510823,0.978355,0.341991,0.233766,0.203463,0.30303,0.017316,0,2
255,52,1.076923,4.870588,4.903846,2.094118,4,0.396078,2.094118,1.854902,1.454902,0.913725,0.333333,0.25098,0.156863,0.270588,0.035294,0.007843,2
97,9,1.222222,4.71134,10.777778,1.948454,3,0.494845,1.948454,1.628866,1.494845,0.814433,0.340206,0.237113,0.123711,0.226804,0.041237,0,2
82,9,1.222222,4.658537,9.111111,2.02439,3,0.378049,2.02439,1.670732,1.45122,0.756098,0.304878,0.195122,0.109756,0.219512,0.012195,0.012195,2
159,24,0,4.672956,6.625,2.025157,1,0.377358,2.025157,1.792453,1.396226,0.874214,0.345912,0.232704,0.106918,0.220126,0.012579,0,2
113,23,1.043478,4.716814,4.913043,2.079646,0,0.256637,2.079646,1.938053,1.469027,0.964602,0.212389,0.19469,0.132743,0.185841,0,0,2
142,28,1.071429,4.915493,5.071429,2.028169,2,0.549296,2.028169,1.753521,1.507042,0.915493,0.514085,0.373239,0.204225,0.267606,0.077465,0,2
71,16,1.125,3.746479,4.4375,1.690141,0,0.169014,1.690141,1.507042,0.985915,0.690141,0.169014,0.169014,0.056338,0.056338,0,0,2
211,23,1.352941,4.654028,9.173913,1.962085,4,0.488152,1.962085,1.701422,1.383886,0.819905,0.336493,0.222749,0.175355,0.312796,0.018957,0.004739,2
78,4,1.5,4.717949,19.5,2.089744,0,0.397436,2.089744,1.769231,1.410256,0.692308,0.320513,0.25641,0.102564,0.24359,0,0,2
528,48,1.564103,4.507576,11,1.931818,6,0.412879,1.931818,1.643939,1.401515,0.8125,0.306818,0.225379,0.126894,0.265152,0.011364,0,3
444,43,1.472222,4.626126,10.325581,1.959459,9,0.43018,1.959459,1.707207,1.387387,0.844595,0.355856,0.263514,0.177928,0.288288,0.013514,0,3
116,23,1.130435,4.534483,5.043478,1.956897,2,0.37069,1.956897,1.681034,1.431034,0.793103,0.301724,0.206897,0.094828,0.232759,0.008621,0,3
236,18,1.833333,4.84322,13.111111,2.080508,3,0.512712,2.080508,1.754237,1.461864,0.868644,0.402542,0.25,0.220339,0.372881,0.055085,0.004237,3
811,71,2.404762,4.784217,11.422535,2.029593,18,0.436498,2.029593,1.766954,1.44143,0.844636,0.336621,0.237978,0.167694,0.316893,0.036991,0.019729,3
206,22,1.428571,4.563107,9.363636,1.941748,3,0.432039,1.941748,1.640777,1.38835,0.830097,0.354369,0.257282,0.135922,0.242718,0.019417,0,3
996,88,1.542857,4.718876,11.318182,1.97992,26,0.512048,1.97992,1.714859,1.369478,0.855422,0.403614,0.300201,0.207831,0.37249,0.041165,0,3
122,13,1.25,4.491803,9.384615,1.918033,2,0.377049,1.918033,1.565574,1.442623,0.770492,0.295082,0.188525,0.098361,0.213115,0.016393,0.008197,3
547,76,1.372549,4.738574,7.197368,2.012797,8,0.517367,2.012797,1.69287,1.374771,0.85192,0.429616,0.308958,0.202925,0.371115,0.02925,0.009141,3
440,43,1.4,4.581818,10.232558,2,5,0.343182,2,1.686364,1.481818,0.775,0.288636,0.204545,0.1,0.213636,0.009091,0,3
239,56,1.217391,4.640167,4.267857,1.90795,3,0.468619,1.90795,1.543933,1.451883,0.874477,0.384937,0.242678,0.200837,0.292887,0.029289,0,3
559,65,1.339623,4.799642,8.6,2.037567,3,0.465116,2.037567,1.681574,1.474061,0.840787,0.39356,0.254025,0.144902,0.302326,0.026834,0.001789,3
173,11,1.363636,4.543353,15.727273,1.930636,0,0.433526,1.930636,1.531792,1.421965,0.751445,0.312139,0.219653,0.115607,0.248555,0.00578,0,3
189,19,1.3125,4.671958,9.947368,1.89418,8,0.470899,1.89418,1.645503,1.449735,0.851852,0.365079,0.301587,0.148148,0.190476,0.026455,0.005291,3
677,83,1.482759,4.559823,8.156627,1.951256,14,0.480059,1.951256,1.66322,1.323486,0.748892,0.381093,0.237814,0.172821,0.353028,0.047267,0.008863,3
430,38,2.269231,4.511628,11.315789,1.860465,7,0.388372,1.860465,1.602326,1.4,0.85814,0.344186,0.24186,0.160465,0.244186,0.011628,0.002326,3
414,30,1.851852,4.753623,13.8,2.004831,15,0.550725,2.004831,1.722222,1.381643,0.804348,0.36715,0.241546,0.164251,0.391304,0.028986,0.002415,3
196,18,2,4.505102,10.888889,1.984694,4,0.392857,1.984694,1.637755,1.306122,0.75,0.316327,0.193878,0.117347,0.25,0.015306,0.005102,3
162,32,1.03125,4.709877,5.0625,1.95679,1,0.450617,1.95679,1.790123,1.401235,0.932099,0.432099,0.358025,0.17284,0.308642,0.018519,0,3
437,30,1.551724,4.613272,14.566667,1.965675,2,0.434783,1.965675,1.677346,1.366133,0.803204,0.345538,0.23341,0.155606,0.279176,0.020595,0,3
90,13,1.076923,5.022222,6.923077,2.1,4,0.355556,2.1,1.922222,1.677778,1,0.333333,0.222222,0.166667,0.233333,0.044444,0.011111,3
629,86,1.618182,5.074722,7.313953,2.031797,12,0.656598,2.031797,1.732909,1.535771,0.947536,0.54213,0.368839,0.27504,0.467409,0.09062,0,3
365,50,1.514286,4.657534,7.3,1.980822,3,0.457534,1.980822,1.706849,1.380822,0.813699,0.405479,0.273973,0.139726,0.293151,0.038356,0.005479,3
126,12,1.333333,4.68254,10.5,2,2,0.420635,2,1.706349,1.507937,0.857143,0.349206,0.277778,0.15873,0.253968,0.02381,0.007937,3
3572,201,2.203125,4.759518,17.771144,2.008119,94,0.530235,2.008119,1.708287,1.404815,0.819709,0.383819,0.260918,0.18897,0.378499,0.047312,0.003359,3
410,49,1.533333,4.54878,8.367347,1.965854,9,0.429268,1.965854,1.660976,1.339024,0.773171,0.326829,0.221951,0.168293,0.321951,0.017073,0,3
101,72,1.029412,4.841584,1.402778,2.178218,1,0.336634,2.178218,1.772277,1.544554,0.881188,0.326733,0.19802,0.178218,0.247525,0.029703,0,3
152,13,1.384615,4.605263,11.692308,1.980263,1,0.486842,1.980263,1.638158,1.388158,0.703947,0.368421,0.236842,0.118421,0.296053,0.019737,0,3
318,73,1.207547,5.198113,4.356164,2.18239,15,0.556604,2.18239,1.886792,1.63522,1.003145,0.465409,0.358491,0.27673,0.374214,0.034591,0.006289,3
94,8,1.375,4.712766,11.75,1.989362,1,0.382979,1.989362,1.723404,1.553191,0.904255,0.351064,0.223404,0.085106,0.12766,0.053191,0,3
183,15,1.615385,4.322404,12.2,1.885246,2,0.36612,1.885246,1.601093,1.26776,0.721311,0.245902,0.15847,0.120219,0.262295,0.021858,0,3
482,42,1.666667,4.707469,11.47619,2.03112,8,0.379668,2.03112,1.724066,1.522822,0.890041,0.315353,0.188797,0.176349,0.261411,0.018672,0.004149,3
442,31,1.916667,4.606335,14.258065,1.957014,8,0.484163,1.957014,1.680995,1.348416,0.735294,0.319005,0.219457,0.151584,0.348416,0.029412,0,3
701,56,1.883721,4.349501,12.517857,1.911555,8,0.430813,1.911555,1.57632,1.262482,0.704708,0.28816,0.17689,0.108417,0.278174,0.008559,0.001427,3
268,19,1.157895,4.585821,14.105263,2.003731,3,0.451493,2.003731,1.630597,1.376866,0.757463,0.384328,0.257463,0.141791,0.283582,0.044776,0,3
246,27,1.2,4.54878,9.111111,1.99187,1,0.296748,1.99187,1.654472,1.479675,0.825203,0.247967,0.121951,0.097561,0.170732,0.00813,0,3
430,52,1.594595,4.513953,8.269231,1.972093,2,0.372093,1.972093,1.634884,1.35814,0.776744,0.32093,0.239535,0.137209,0.24186,0.023256,0,3
680,84,1.377049,4.633824,8.095238,2.038235,10,0.383824,2.038235,1.738235,1.419118,0.838235,0.327941,0.233824,0.123529,0.217647,0.022059,0,3
706,74,2.142857,4.569405,9.540541,1.998584,18,0.451841,1.998584,1.671388,1.33711,0.769122,0.330028,0.185552,0.140227,0.311615,0.022663,0,3
974,96,1.433735,4.643737,10.145833,1.985626,10,0.460986,1.985626,1.713552,1.348049,0.808008,0.338809,0.244353,0.146817,0.330595,0.028747,0.004107,3
324,35,1.703704,4.518519,9.257143,1.861111,1,0.512346,1.861111,1.552469,1.382716,0.820988,0.37963,0.25,0.135802,0.314815,0.046296,0,3
134,14,1.846154,5.007463,9.571429,2.179104,6,0.447761,2.179104,1.738806,1.671642,0.947761,0.38806,0.261194,0.149254,0.238806,0.029851,0,3
92,8,1.375,4.554348,11.5,2.01087,0,0.347826,2.01087,1.717391,1.293478,0.73913,0.293478,0.25,0.097826,0.271739,0,0,3
384,35,1.96,4.807292,10.971429,2.072917,7,0.546875,2.072917,1.739583,1.393229,0.786458,0.429688,0.270833,0.197917,0.442708,0.044271,0,3
440,75,1.20339,4.761364,5.866667,2.038636,7,0.438636,2.038636,1.75,1.470455,0.863636,0.356818,0.254545,0.190909,0.270455,0.015909,0.002273,3
139,13,0,4.741007,10.692308,2.100719,5,0.453237,2.100719,1.661871,1.510791,0.805755,0.366906,0.258993,0.136691,0.266187,0.05036,0.007194,3
186,25,1.409091,4.903226,7.44,2.086022,4,0.403226,2.086022,1.827957,1.591398,0.903226,0.349462,0.258065,0.150538,0.263441,0.026882,0,3
475,70,1.340909,4.903158,6.785714,2.014737,3,0.564211,2.014737,1.68,1.52,0.898947,0.463158,0.303158,0.223158,0.376842,0.046316,0,3
152,18,1.277778,4.605263,8.444444,1.986842,1,0.381579,1.986842,1.690789,1.421053,0.796053,0.282895,0.171053,0.098684,0.223684,0.019737,0,3
566,59,1.765957,4.685512,9.59322,2.033569,7,0.459364,2.033569,1.704947,1.431095,0.828622,0.362191,0.25265,0.183746,0.332155,0.060071,0.001767,3
394,129,1.305085,4.418782,3.054264,1.875635,3,0.385787,1.875635,1.659898,1.30203,0.829949,0.337563,0.266497,0.083756,0.246193,0.015228,0,3
311,36,1.551724,4.70418,8.638889,2.025723,1,0.430868,2.025723,1.733119,1.334405,0.787781,0.247588,0.186495,0.138264,0.353698,0.016077,0,3
205,14,1.571429,4.917073,14.642857,2.117073,4,0.507317,2.117073,1.780488,1.468293,0.82439,0.380488,0.22439,0.219512,0.336585,0.039024,0,3
475,46,1.44186,4.357895,10.326087,1.877895,15,0.397895,1.877895,1.574737,1.221053,0.728421,0.244211,0.170526,0.113684,0.267368,0.029474,0,3
701,70,1.644068,4.510699,10.014286,1.947218,7,0.359486,1.947218,1.681883,1.398003,0.830243,0.295292,0.219686,0.1398,0.235378,0.011412,0.001427,3
385,39,1.65625,4.449351,9.871795,1.948052,7,0.374026,1.948052,1.654545,1.348052,0.774026,0.275325,0.18961,0.119481,0.249351,0.005195,0,3
725,73,1.616667,4.693793,9.931507,2.016552,12,0.475862,2.016552,1.776552,1.376552,0.826207,0.350345,0.226207,0.155862,0.324138,0.028966,0.001379,3
859,163,1.503876,4.528522,5.269939,1.928987,3,0.427241,1.928987,1.644936,1.352736,0.788126,0.364377,0.273574,0.123399,0.223516,0.010477,0,3
317,35,2.1,4.536278,9.057143,1.864353,4,0.438486,1.864353,1.596215,1.384858,0.845426,0.362776,0.280757,0.179811,0.277603,0.028391,0,3
234,28,1.380952,4.782051,8.357143,2.051282,10,0.555556,2.051282,1.722222,1.354701,0.799145,0.448718,0.282051,0.179487,0.431624,0.038462,0.004274,3
698,50,2.323529,4.425501,13.96,1.876791,11,0.369628,1.876791,1.578797,1.295129,0.7149,0.247851,0.166189,0.12894,0.243553,0.007163,0.002865,3
242,43,1.448276,4.652893,5.627907,2.033058,5,0.471074,2.033058,1.739669,1.347107,0.809917,0.384298,0.227273,0.169421,0.330579,0.053719,0,3
500,63,2.565217,4.396,7.936508,1.932,3,0.362,1.932,1.664,1.272,0.786,0.284,0.198,0.132,0.242,0.018,0,3
578,86,1.396226,4.50519,6.72093,1.941176,9,0.425606,1.941176,1.67474,1.301038,0.782007,0.321799,0.212803,0.16263,0.294118,0.020761,0.00173,3
110,11,1.454545,5.363636,10,2.2,9,0.7,2.2,1.863636,1.690909,1.009091,0.536364,0.390909,0.254545,0.509091,0.063636,0,3
287,27,2.15,5.390244,10.62963,2.240418,8,0.470383,2.240418,1.972125,1.808362,1.041812,0.41115,0.30662,0.191638,0.299652,0.031359,0.006969,3
83,11,1.090909,4.120482,7.545455,1.939759,0,0.156627,1.939759,1.614458,1.240964,0.698795,0.13253,0.096386,0.036145,0.072289,0,0,3
141,14,1.285714,4.496454,10.071429,1.943262,0,0.404255,1.943262,1.609929,1.347518,0.77305,0.262411,0.198582,0.12766,0.312057,0,0,3
258,17,1.866667,4.53876,15.176471,1.957364,2,0.372093,1.957364,1.655039,1.410853,0.790698,0.286822,0.209302,0.112403,0.217054,0.011628,0,3
1101,57,2.571429,4.634877,19.315789,2.04178,20,0.440509,2.04178,1.762035,1.349682,0.771117,0.298819,0.217984,0.152589,0.338783,0.018165,0.001817,3
86,6,1.833333,4.44186,14.333333,1.930233,1,0.395349,1.930233,1.651163,1.360465,0.77907,0.302326,0.267442,0.151163,0.290698,0.011628,0,3
207,17,1.235294,4.951691,12.176471,2.062802,8,0.516908,2.062802,1.797101,1.545894,0.903382,0.410628,0.309179,0.120773,0.231884,0.048309,0,3
202,16,1.4375,4.851485,12.625,2.074257,4,0.425743,2.074257,1.722772,1.60396,0.856436,0.366337,0.247525,0.113861,0.222772,0.014851,0.009901,3
127,15,1.2,4.669291,8.466667,2.094488,4,0.322835,2.094488,1.755906,1.496063,0.874016,0.299213,0.228346,0.102362,0.188976,0.015748,0,3
446,54,1.44898,4.497758,8.259259,1.932735,5,0.352018,1.932735,1.726457,1.340807,0.834081,0.289238,0.213004,0.103139,0.192825,0.017937,0,3
452,42,1.8,4.767699,10.761905,2.028761,10,0.44469,2.028761,1.734513,1.506637,0.915929,0.40708,0.314159,0.212389,0.298673,0.026549,0.002212,3
268,29,1.529412,4.593284,9.241379,2.022388,5,0.380597,2.022388,1.716418,1.309701,0.764925,0.287313,0.208955,0.145522,0.261194,0.037313,0.003731,3
704,54,1.73913,4.651989,13.037037,1.953125,12,0.5,1.953125,1.690341,1.34233,0.795455,0.318182,0.230114,0.15625,0.387784,0.06392,0.00142,3
774,150,1.773913,4.436693,5.16,1.897933,3,0.414729,1.897933,1.670543,1.260982,0.790698,0.339793,0.262274,0.139535,0.224806,0.005168,0,3
262,21,3.142857,4.633588,12.47619,1.98855,11,0.442748,1.98855,1.648855,1.385496,0.778626,0.366412,0.244275,0.148855,0.267176,0.019084,0,3
262,21,3.142857,4.633588,12.47619,1.98855,11,0.442748,1.98855,1.648855,1.385496,0.778626,0.366412,0.244275,0.148855,0.267176,0.019084,0,3
507,112,1.265306,4.556213,4.526786,1.936884,5,0.431953,1.936884,1.607495,1.362919,0.769231,0.327416,0.230769,0.169625,0.307692,0.031558,0.011834,3
