doc_id,word_count,sentence_count,mean_word_len,mean_sentence_len,mean_syll_per_word,polysyll_count,phrase_count,type_token_ratio,syll_v,syll_cv,syll_vc,syll_cvc,syll_vcc,syll_cvcc,syll_ccv,syll_ccvc,syll_ccvcc,syll_ccvccc,cons_cluster,tag_bi,tag_tri,bik_bi,bik_tri,ceb_bi,ceb_tri,affix_density,prefix_density,suffix_density,reduplication_rate,ng_digraph_density,function_word_ratio,hapax_ratio,question_ratio,dialogue_ratio,punct_density,label,language,split_role
415,119,26,4.957983193277311,4.576923076923077,2.0168067226890756,29,0.038461538461538464,0.5966386554621849,0.0,0.11764705882352941,0.03361344537815126,0.008403361344537815,0.11764705882352941,0.008403361344537815,0.025210084033613446,0.0,0.0,0.0,0.42016806722689076,0.40434649879324064,0.3030052917887265,0.38643697705463464,0.23156607740758878,0.4138015288864052,0.32779771172385663,1.0756302521008403,0.7647058823529411,0.31092436974789917,0.0,0.025210084033613446,0.3025210084033613,0.7183098591549296,0.0,0.0,0.038461538461538464,2,cebuano,high_resource
416,112,23,4.616071428571429,4.869565217391305,1.8928571428571428,22,0.13043478260869565,0.5714285714285714,0.0,0.21428571428571427,0.026785714285714284,0.026785714285714284,0.05357142857142857,0.0,0.017857142857142856,0.0,0.0,0.0,0.3125,0.40540161169975997,0.3153427164076668,0.405836437156644,0.2603493082448422,0.4188741468408904,0.36628853412560275,0.9732142857142857,0.7232142857142857,0.25,0.008928571428571428,0.017857142857142856,0.3392857142857143,0.640625,0.0,0.08695652173913043,0.13043478260869565,2,cebuano,high_resource
417,45,5,4.733333333333333,9.0,1.9111111111111112,13,0.8,0.6222222222222222,0.0,0.08888888888888889,0.08888888888888889,0.022222222222222223,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.4222222222222222,0.3701881254363073,0.29905339505886797,0.2996667597110835,0.265025559576422,0.34149124136945513,0.3654048474999549,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.0,0.13333333333333333,0.2222222222222222,0.7142857142857143,0.0,0.0,0.8,2,cebuano,high_resource
418,148,33,4.824324324324325,4.484848484848484,2.0472972972972974,39,0.0,0.527027027027027,0.0,0.14189189189189189,0.0472972972972973,0.033783783783783786,0.060810810810810814,0.0,0.04054054054054054,0.006756756756756757,0.0,0.0,0.2905405405405405,0.4212174352906293,0.4047401240580561,0.3893805422203272,0.33640499402198404,0.4164342180883698,0.45200840666304215,0.945945945945946,0.722972972972973,0.22297297297297297,0.0,0.04054054054054054,0.34459459459459457,0.6923076923076923,0.0,0.09090909090909091,0.0,2,cebuano,high_resource
419,183,39,5.251366120218579,4.6923076923076925,2.1475409836065573,58,0.0,0.5355191256830601,0.0,0.1366120218579235,0.04918032786885246,0.01639344262295082,0.0546448087431694,0.00546448087431694,0.0546448087431694,0.0,0.0,0.0,0.46994535519125685,0.40795558589604575,0.37148416364093634,0.40169701404141384,0.34876276787417126,0.4177318126550021,0.432769081576534,1.1530054644808745,0.8469945355191257,0.30601092896174864,0.00546448087431694,0.0546448087431694,0.29508196721311475,0.7244897959183674,0.0,0.0,0.0,2,cebuano,high_resource
420,104,24,4.490384615384615,4.333333333333333,1.8557692307692308,23,0.0,0.5384615384615384,0.0,0.21153846153846154,0.07692307692307693,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.21153846153846154,0.3432207233501041,0.29191164934679265,0.30713200395858653,0.23265923204327674,0.35901872357545345,0.37066366917360777,0.8653846153846154,0.6634615384615384,0.20192307692307693,0.0,0.019230769230769232,0.2980769230769231,0.7142857142857143,0.0,0.0,0.0,2,cebuano,high_resource
421,48,15,5.3125,3.2,2.0625,13,0.0,0.7708333333333334,0.0,0.10416666666666667,0.0,0.020833333333333332,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.4375,0.3491151529294171,0.2602472886516301,0.3719276920142921,0.21865655518464022,0.40032954297421997,0.3121124920285339,1.25,0.8541666666666666,0.3958333333333333,0.0,0.0,0.22916666666666666,0.7837837837837838,0.0,0.0,0.0,2,cebuano,high_resource
422,113,22,4.929203539823009,5.136363636363637,2.15929203539823,43,0.0,0.6106194690265486,0.0,0.08849557522123894,0.05309734513274336,0.017699115044247787,0.02654867256637168,0.008849557522123894,0.10619469026548672,0.0,0.0,0.0,0.336283185840708,0.39674520089232496,0.3267462811816765,0.3778646699098462,0.2805267436992666,0.4123142835850677,0.3871018426644485,0.9911504424778761,0.7522123893805309,0.23893805309734514,0.008849557522123894,0.10619469026548672,0.2743362831858407,0.7536231884057971,0.045454545454545456,0.0,0.0,2,cebuano,high_resource
423,213,23,4.225352112676056,9.26086956521739,1.7605633802816902,36,2.260869565217391,0.6291079812206573,0.023474178403755867,0.107981220657277,0.046948356807511735,0.023474178403755867,0.046948356807511735,0.028169014084507043,0.051643192488262914,0.014084507042253521,0.0,0.0,0.4272300469483568,0.38039774911713725,0.36925593001731993,0.3800776526080611,0.3053820036514289,0.4202206756147206,0.4178871249704869,0.7511737089201878,0.460093896713615,0.29107981220657275,0.004694835680751174,0.04225352112676056,0.22535211267605634,0.7238805970149254,0.043478260869565216,0.0,2.260869565217391,2,cebuano,high_resource
424,157,22,4.24203821656051,7.136363636363637,1.6751592356687899,22,0.3181818181818182,0.4713375796178344,0.0,0.21656050955414013,0.050955414012738856,0.006369426751592357,0.07643312101910828,0.025477707006369428,0.050955414012738856,0.0,0.0,0.0,0.42038216560509556,0.3547970564379268,0.29669101229365424,0.36297478659149224,0.25131646051744383,0.36924861478226023,0.3103514543440444,0.7579617834394905,0.5286624203821656,0.22929936305732485,0.0,0.044585987261146494,0.28662420382165604,0.5945945945945946,0.6363636363636364,0.0,0.3181818181818182,2,cebuano,high_resource
425,45,5,4.688888888888889,9.0,2.066666666666667,12,0.6,0.7111111111111111,0.0,0.13333333333333333,0.044444444444444446,0.0,0.022222222222222223,0.0,0.13333333333333333,0.0,0.0,0.0,0.28888888888888886,0.38967493327794994,0.34680442138464473,0.36993995084578524,0.3171891127223286,0.39844449636500956,0.3865254986811768,1.0888888888888888,0.8444444444444444,0.24444444444444444,0.0,0.13333333333333333,0.35555555555555557,0.78125,0.0,0.0,0.6,2,cebuano,high_resource
426,48,10,4.354166666666667,4.8,1.9791666666666667,14,0.0,0.6041666666666666,0.0,0.1875,0.0625,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.20833333333333334,0.22912242163162436,0.13935392783112363,0.21088645618599075,0.1263306379433704,0.22662906145971914,0.14771402320800048,0.8333333333333334,0.6875,0.14583333333333334,0.020833333333333332,0.020833333333333332,0.3125,0.7241379310344828,0.0,0.0,0.0,2,cebuano,high_resource
427,68,16,4.367647058823529,4.25,1.8676470588235294,11,0.0,0.6323529411764706,0.0,0.16176470588235295,0.07352941176470588,0.0,0.07352941176470588,0.0,0.029411764705882353,0.0,0.0,0.0,0.25,0.34861316647114454,0.25565118437341106,0.3495647694618294,0.21193575929016129,0.36438269491279135,0.29471017213225364,0.7941176470588235,0.5441176470588235,0.25,0.0,0.029411764705882353,0.39705882352941174,0.7209302325581395,0.0,0.0,0.0,2,cebuano,high_resource
428,114,24,4.87719298245614,4.75,2.017543859649123,29,0.041666666666666664,0.543859649122807,0.0,0.19298245614035087,0.02631578947368421,0.008771929824561403,0.043859649122807015,0.0,0.043859649122807015,0.0,0.0,0.0,0.37719298245614036,0.3126403456528567,0.2998031286653654,0.2998312876571046,0.20740338456402593,0.3111449629079246,0.3171232614548194,0.8859649122807017,0.7017543859649122,0.18421052631578946,0.0,0.043859649122807015,0.2807017543859649,0.7258064516129032,0.0,0.041666666666666664,0.041666666666666664,2,cebuano,high_resource
429,60,11,4.333333333333333,5.454545454545454,1.85,12,0.0,0.65,0.0,0.18333333333333332,0.03333333333333333,0.05,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.38333333333333336,0.35200163208970686,0.30446110789487246,0.34536017522375234,0.26009603381492596,0.3689014480263511,0.31981377942961725,0.8333333333333333,0.6,0.23333333333333334,0.0,0.06666666666666667,0.4,0.7692307692307693,0.0,0.0,0.0,2,cebuano,high_resource
430,94,13,5.0638297872340425,7.230769230769231,2.1595744680851063,26,0.46153846153846156,0.7021276595744681,0.010638297872340425,0.1595744680851064,0.010638297872340425,0.0425531914893617,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.30851063829787234,0.4446934668105742,0.40054023582387893,0.42195055439462675,0.31764041525622555,0.4624638650671836,0.4018824643953282,1.0319148936170213,0.7659574468085106,0.26595744680851063,0.0,0.0425531914893617,0.23404255319148937,0.7575757575757576,0.0,0.07692307692307693,0.46153846153846156,2,cebuano,high_resource
431,84,10,4.571428571428571,8.4,1.8928571428571428,18,0.5,0.5714285714285714,0.0,0.14285714285714285,0.047619047619047616,0.011904761904761904,0.08333333333333333,0.011904761904761904,0.07142857142857142,0.0,0.0,0.0,0.32142857142857145,0.3628094762192994,0.26140110219082063,0.3491302461213731,0.20276690287784316,0.3700392842012685,0.323363140480039,0.8214285714285714,0.5357142857142857,0.2857142857142857,0.011904761904761904,0.07142857142857142,0.25,0.7083333333333334,0.0,0.0,0.5,2,cebuano,high_resource
432,100,18,5.33,5.555555555555555,2.27,34,0.2222222222222222,0.57,0.0,0.13,0.03,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.31,0.42752076989383564,0.39106977210553545,0.40766284932480307,0.3086510194120428,0.43858955938003147,0.42032289321101146,1.4100000000000001,1.05,0.36,0.0,0.01,0.29,0.6842105263157895,0.0,0.1111111111111111,0.2222222222222222,2,cebuano,high_resource
433,162,15,5.074074074074074,10.8,2.04320987654321,38,0.9333333333333333,0.49382716049382713,0.0,0.17901234567901234,0.012345679012345678,0.0,0.018518518518518517,0.006172839506172839,0.09876543209876543,0.006172839506172839,0.0,0.0,0.49382716049382713,0.43751614183152315,0.3389872632146456,0.36862110650330665,0.28978631128730575,0.40873161967020516,0.4154753115933743,1.0061728395061729,0.7098765432098766,0.2962962962962963,0.006172839506172839,0.09876543209876543,0.20987654320987653,0.6375,0.0,0.2,0.9333333333333333,2,cebuano,high_resource
434,101,15,4.8316831683168315,6.733333333333333,1.99009900990099,25,0.06666666666666667,0.5346534653465347,0.0,0.16831683168316833,0.07920792079207921,0.0,0.0594059405940594,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.2871287128712871,0.3526436323550375,0.2830318446580214,0.30414878495866693,0.21905809177606358,0.351970037426244,0.30643704018087,0.8712871287128713,0.7326732673267327,0.13861386138613863,0.0,0.009900990099009901,0.31683168316831684,0.6481481481481481,0.0,0.0,0.06666666666666667,2,cebuano,high_resource
435,120,20,4.666666666666667,6.0,1.925,34,0.0,0.4666666666666667,0.0,0.175,0.058333333333333334,0.0,0.09166666666666666,0.0,0.075,0.0,0.0,0.0,0.375,0.3885658821645312,0.33934432208595405,0.3866350298299189,0.2915166216906142,0.3989749734410901,0.3721415298644654,0.9416666666666667,0.7083333333333334,0.23333333333333334,0.0,0.075,0.39166666666666666,0.6607142857142857,0.0,0.0,0.0,2,cebuano,high_resource
436,110,12,4.318181818181818,9.166666666666666,1.7,21,0.16666666666666666,0.38181818181818183,0.0,0.17272727272727273,0.07272727272727272,0.02727272727272727,0.07272727272727272,0.045454545454545456,0.11818181818181818,0.00909090909090909,0.0,0.0,0.5272727272727272,0.32062141125154225,0.28613370725745063,0.25857511476046496,0.22673801869746812,0.3015425184155237,0.2743518270509679,0.5363636363636364,0.3181818181818182,0.21818181818181817,0.0,0.11818181818181818,0.33636363636363636,0.5238095238095238,0.0,0.0,0.16666666666666666,2,cebuano,high_resource
437,283,57,4.865724381625442,4.964912280701754,2.0176678445229683,76,0.3157894736842105,0.5017667844522968,0.0,0.1413427561837456,0.053003533568904596,0.014134275618374558,0.05653710247349823,0.007067137809187279,0.045936395759717315,0.0035335689045936395,0.0,0.0,0.392226148409894,0.4249117827322077,0.3810180100236522,0.4294197347026951,0.31956764741106625,0.44899585273856796,0.48548322093429774,1.0353356890459364,0.7561837455830389,0.2791519434628975,0.0,0.045936395759717315,0.29328621908127206,0.6971830985915493,0.03508771929824561,0.10526315789473684,0.3157894736842105,2,cebuano,high_resource
438,287,30,4.515679442508711,9.566666666666666,1.8815331010452963,72,0.36666666666666664,0.5087108013937283,0.0,0.18815331010452963,0.041811846689895474,0.041811846689895474,0.03484320557491289,0.003484320557491289,0.10452961672473868,0.0,0.0,0.0,0.41114982578397213,0.40871881428484635,0.3476570207844574,0.3910233696252154,0.32092852864272914,0.4278466484870859,0.40183430234958933,0.6898954703832751,0.5331010452961672,0.156794425087108,0.0,0.10801393728222997,0.2961672473867596,0.7397260273972602,0.1,0.1,0.36666666666666664,2,cebuano,high_resource
439,105,16,4.809523809523809,6.5625,1.9333333333333333,23,0.0,0.5619047619047619,0.0,0.17142857142857143,0.009523809523809525,0.02857142857142857,0.0380952380952381,0.009523809523809525,0.05714285714285714,0.0,0.0,0.0,0.4095238095238095,0.3573112824442916,0.3206483610809001,0.3468287430290922,0.2752729764720018,0.3974770117111961,0.3615942122905359,1.1333333333333333,0.8476190476190476,0.2857142857142857,0.009523809523809525,0.05714285714285714,0.3047619047619048,0.7627118644067796,0.0,0.0,0.0,2,cebuano,high_resource
440,286,56,5.2622377622377625,5.107142857142857,2.111888111888112,86,0.017857142857142856,0.486013986013986,0.0,0.17832167832167833,0.027972027972027972,0.006993006993006993,0.06293706293706294,0.0034965034965034965,0.08741258741258741,0.0,0.0,0.0,0.48951048951048953,0.4456011226084091,0.45528041960552457,0.4234777240724922,0.36455970809238897,0.4732099843364486,0.5147577615879741,1.1643356643356644,0.8181818181818182,0.34615384615384615,0.0,0.08741258741258741,0.34965034965034963,0.7482014388489209,0.0,0.0,0.017857142857142856,2,cebuano,high_resource
441,675,97,4.721481481481481,6.958762886597938,1.917037037037037,149,0.28865979381443296,0.40296296296296297,0.0014814814814814814,0.16592592592592592,0.04888888888888889,0.022222222222222223,0.05333333333333334,0.016296296296296295,0.02666666666666667,0.0,0.0,0.0,0.4014814814814815,0.44211885240188603,0.4056691142376972,0.4049432874156023,0.3125829827979852,0.4577207131279376,0.45678116192209145,0.9244444444444444,0.6414814814814814,0.28296296296296297,0.0,0.02666666666666667,0.28,0.6580882352941176,0.12371134020618557,0.6082474226804123,0.28865979381443296,2,cebuano,high_resource
442,47,10,4.76595744680851,4.7,1.9361702127659575,13,0.1,0.7021276595744681,0.0,0.1702127659574468,0.0,0.0,0.10638297872340426,0.0,0.06382978723404255,0.0,0.02127659574468085,0.0,0.48936170212765956,0.3822692698977988,0.2515032959021929,0.3563676254455949,0.16866576219257212,0.3914588484911462,0.28589865460114205,1.0,0.7659574468085106,0.23404255319148937,0.02127659574468085,0.06382978723404255,0.3829787234042553,0.7575757575757576,0.0,0.0,0.1,2,cebuano,high_resource
443,82,18,4.7560975609756095,4.555555555555555,1.951219512195122,21,0.0,0.573170731707317,0.0,0.04878048780487805,0.08536585365853659,0.012195121951219513,0.15853658536585366,0.0,0.024390243902439025,0.0,0.0,0.0,0.3780487804878049,0.33527533604750603,0.22761386539975767,0.3326772708763881,0.18800903402232844,0.3728879100486356,0.3126114417436901,1.1097560975609757,0.7195121951219512,0.3902439024390244,0.0,0.024390243902439025,0.3902439024390244,0.7659574468085106,0.0,0.0,0.0,2,cebuano,high_resource
444,806,87,4.759305210918114,9.264367816091953,1.9441687344913152,207,0.25287356321839083,0.34987593052109184,0.0012406947890818859,0.1687344913151365,0.03598014888337469,0.019851116625310174,0.060794044665012405,0.018610421836228287,0.060794044665012405,0.0,0.0,0.0,0.39950372208436724,0.4445161469442558,0.4172096264086135,0.42247368848676203,0.35149696642473555,0.48375476010700674,0.5106195181244291,0.8970223325062034,0.598014888337469,0.2990074441687345,0.0037220843672456576,0.060794044665012405,0.31141439205955335,0.6418439716312057,0.06896551724137931,0.10344827586206896,0.25287356321839083,2,cebuano,high_resource
445,436,68,4.555045871559633,6.411764705882353,1.8555045871559632,87,0.25,0.3967889908256881,0.0,0.19495412844036697,0.02981651376146789,0.009174311926605505,0.07568807339449542,0.011467889908256881,0.06880733944954129,0.0,0.0,0.0,0.43119266055045874,0.42826554164739133,0.40241302044108934,0.4103166042099751,0.3142097317472641,0.4548025287555986,0.4441875766812069,0.8944954128440367,0.6009174311926605,0.29357798165137616,0.0022935779816513763,0.06880733944954129,0.3669724770642202,0.6763005780346821,0.058823529411764705,0.2647058823529412,0.25,2,cebuano,high_resource
446,132,22,4.7727272727272725,6.0,1.871212121212121,28,0.0,0.4318181818181818,0.0,0.16666666666666666,0.030303030303030304,0.015151515151515152,0.12878787878787878,0.03787878787878788,0.05303030303030303,0.015151515151515152,0.0,0.0,0.4772727272727273,0.37418078909384467,0.3174807324500452,0.34523651723112,0.26055683162064747,0.38303668687470627,0.3475919592470465,1.1893939393939394,0.75,0.4393939393939394,0.022727272727272728,0.05303030303030303,0.4015151515151515,0.6842105263157895,0.0,0.0,0.0,2,cebuano,high_resource
447,125,22,4.92,5.681818181818182,2.024,25,0.09090909090909091,0.624,0.0,0.128,0.04,0.0,0.008,0.016,0.016,0.0,0.0,0.0,0.376,0.40743481195722403,0.36582514607793504,0.37745326429288556,0.2576232294032945,0.4134350763834996,0.3867077556271594,1.024,0.744,0.28,0.0,0.016,0.176,0.7435897435897436,0.0,0.0,0.09090909090909091,2,cebuano,high_resource
448,242,28,3.9958677685950414,8.642857142857142,1.6528925619834711,46,1.7142857142857142,0.5165289256198347,0.02066115702479339,0.13636363636363635,0.05785123966942149,0.04132231404958678,0.07024793388429752,0.02066115702479339,0.05785123966942149,0.012396694214876033,0.0,0.0,0.3884297520661157,0.36297846765194597,0.294888361292186,0.33725247888684395,0.2573022689757844,0.38841673560096684,0.32039072371729055,0.5247933884297521,0.3760330578512397,0.1487603305785124,0.004132231404958678,0.049586776859504134,0.2892561983471074,0.744,0.0,0.0,1.7142857142857142,2,cebuano,high_resource
449,56,9,4.839285714285714,6.222222222222222,2.0,15,0.2222222222222222,0.6785714285714286,0.0,0.19642857142857142,0.017857142857142856,0.0,0.03571428571428571,0.0,0.05357142857142857,0.0,0.0,0.0,0.39285714285714285,0.3529015165849422,0.24094464236216762,0.32716982118626264,0.20679479382471527,0.3174182838671392,0.25465028803071993,1.0178571428571428,0.8392857142857143,0.17857142857142858,0.0,0.05357142857142857,0.32142857142857145,0.7368421052631579,0.0,0.0,0.2222222222222222,2,cebuano,high_resource
450,35,6,4.571428571428571,5.833333333333333,1.8857142857142857,7,0.0,0.5428571428571428,0.0,0.22857142857142856,0.0,0.0,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.3142857142857143,0.3140018748455403,0.21695550755061616,0.28589743345102836,0.17505919632306707,0.29583379384712993,0.20825643110945682,1.1142857142857143,0.8857142857142857,0.22857142857142856,0.0,0.02857142857142857,0.34285714285714286,0.3684210526315789,0.0,0.0,0.0,2,cebuano,high_resource
451,319,35,4.366771159874608,9.114285714285714,1.8025078369905956,58,0.4,0.49843260188087773,0.0,0.1536050156739812,0.06896551724137931,0.018808777429467086,0.050156739811912224,0.0219435736677116,0.06896551724137931,0.0,0.0,0.0,0.329153605015674,0.40874484792280824,0.41677547820173166,0.4031464402854546,0.33890765978747234,0.4389940677949611,0.46026426359795264,0.7021943573667712,0.4890282131661442,0.21316614420062696,0.0,0.07523510971786834,0.3166144200626959,0.7295597484276729,0.05714285714285714,0.05714285714285714,0.4,2,cebuano,high_resource
452,149,29,5.073825503355705,5.137931034482759,2.12751677852349,41,0.034482758620689655,0.5436241610738255,0.0,0.20134228187919462,0.03355704697986577,0.006711409395973154,0.020134228187919462,0.0,0.03355704697986577,0.0,0.0,0.0,0.348993288590604,0.39656822496866234,0.36914480626894824,0.38314056913742967,0.3234479891785212,0.4261818234935151,0.4233868208946278,1.1208053691275168,0.8322147651006712,0.28859060402684567,0.0,0.03355704697986577,0.3691275167785235,0.7407407407407407,0.0,0.0,0.034482758620689655,2,cebuano,high_resource
453,177,37,5.03954802259887,4.783783783783784,2.0112994350282487,48,0.05405405405405406,0.480225988700565,0.0,0.1977401129943503,0.022598870056497175,0.011299435028248588,0.05084745762711865,0.03389830508474576,0.05649717514124294,0.0,0.0,0.0,0.480225988700565,0.4208354315553271,0.39424467637055804,0.39586830683301455,0.317657446125909,0.44268460375527224,0.3856857281559251,1.1299435028248588,0.8757062146892656,0.2542372881355932,0.01694915254237288,0.05649717514124294,0.3107344632768362,0.6588235294117647,0.0,0.0,0.05405405405405406,2,cebuano,high_resource
454,153,30,5.104575163398692,5.1,2.1633986928104574,47,0.03333333333333333,0.5098039215686274,0.0,0.1830065359477124,0.032679738562091505,0.026143790849673203,0.0392156862745098,0.006535947712418301,0.0457516339869281,0.0,0.0,0.0,0.35294117647058826,0.39220255301227147,0.34455497351127,0.36829569465489176,0.3021968293783799,0.39607181311246187,0.39192210693999074,1.1437908496732025,0.9477124183006536,0.19607843137254902,0.0,0.0457516339869281,0.3006535947712418,0.717948717948718,0.0,0.0,0.03333333333333333,2,cebuano,high_resource
455,74,14,4.9324324324324325,5.285714285714286,2.054054054054054,22,0.14285714285714285,0.6621621621621622,0.0,0.13513513513513514,0.013513513513513514,0.04054054054054054,0.02702702702702703,0.0,0.08108108108108109,0.0,0.0,0.0,0.35135135135135137,0.3436323658027854,0.2453120819520627,0.3442167326142294,0.20262820467222267,0.35070342531892607,0.29628293106332076,0.8648648648648649,0.6081081081081081,0.25675675675675674,0.0,0.08108108108108109,0.22972972972972974,0.7551020408163265,0.0,0.07142857142857142,0.14285714285714285,2,cebuano,high_resource
456,61,8,5.114754098360656,7.625,2.081967213114754,19,0.125,0.7704918032786885,0.01639344262295082,0.11475409836065574,0.03278688524590164,0.0,0.04918032786885246,0.01639344262295082,0.06557377049180328,0.0,0.0,0.0,0.4918032786885246,0.4168206737096331,0.3191516961666755,0.3700791829434628,0.24336049542391422,0.39750386595007525,0.37313358588211937,1.1311475409836067,0.819672131147541,0.3114754098360656,0.0,0.06557377049180328,0.2459016393442623,0.8297872340425532,0.0,0.0,0.125,2,cebuano,high_resource
457,915,80,4.331147540983607,11.4375,1.7540983606557377,122,0.55,0.3038251366120219,0.002185792349726776,0.16939890710382513,0.06229508196721312,0.025136612021857924,0.014207650273224045,0.04480874316939891,0.07213114754098361,0.004371584699453552,0.0,0.0,0.3693989071038251,0.46002787323782773,0.4157184382649642,0.41202977343840963,0.3892122560136495,0.45407613942951724,0.4949950090289075,0.7497267759562841,0.5595628415300546,0.1901639344262295,0.001092896174863388,0.06229508196721312,0.29180327868852457,0.5719424460431655,0.1875,0.4125,0.55,2,cebuano,high_resource
458,1004,101,4.5129482071713145,9.94059405940594,1.8675298804780875,216,0.45544554455445546,0.32171314741035856,0.00099601593625498,0.19223107569721115,0.025896414342629483,0.03884462151394422,0.05876494023904383,0.00796812749003984,0.07370517928286853,0.0,0.00398406374501992,0.0,0.41733067729083667,0.44946523369181696,0.4044998258058871,0.44685925872983484,0.33240135130295956,0.43976342722544803,0.4828182826255077,0.8844621513944224,0.5667330677290837,0.31772908366533864,0.0,0.07470119521912351,0.29780876494023906,0.6873065015479877,0.09900990099009901,0.4752475247524752,0.45544554455445546,2,cebuano,high_resource
459,47,10,4.276595744680851,4.7,1.7234042553191489,5,0.0,0.40425531914893614,0.0,0.1702127659574468,0.02127659574468085,0.0,0.1276595744680851,0.0,0.06382978723404255,0.0,0.0,0.0,0.46808510638297873,0.3584233432510517,0.26589340842359066,0.3280555175545009,0.18869146450609295,0.39196726241403695,0.27892407983697576,0.9361702127659575,0.5957446808510638,0.3404255319148936,0.0,0.06382978723404255,0.3191489361702128,0.5789473684210527,0.0,0.0,0.0,2,cebuano,high_resource
460,103,20,4.543689320388349,5.15,2.029126213592233,29,0.1,0.5533980582524272,0.0,0.17475728155339806,0.038834951456310676,0.0,0.04854368932038835,0.0,0.04854368932038835,0.009708737864077669,0.0,0.0,0.22330097087378642,0.3658050810532731,0.3109005323298129,0.3893518995344267,0.26132298846537544,0.3865909501643597,0.3750191092199717,0.9320388349514563,0.7184466019417476,0.21359223300970873,0.0,0.04854368932038835,0.3300970873786408,0.6666666666666666,0.05,0.05,0.1,2,cebuano,high_resource
461,252,30,4.2976190476190474,8.4,1.8214285714285714,63,1.7666666666666666,0.5476190476190477,0.01984126984126984,0.10317460317460317,0.07539682539682539,0.011904761904761904,0.051587301587301584,0.04365079365079365,0.06746031746031746,0.011904761904761904,0.0,0.0,0.4444444444444444,0.4010571171091633,0.29853995931978616,0.34968447225249677,0.2359992428024276,0.3845517678993908,0.3207339873293163,0.7142857142857142,0.5436507936507936,0.17063492063492064,0.0,0.05952380952380952,0.28174603174603174,0.7246376811594203,0.0,0.0,1.7666666666666666,2,cebuano,high_resource
462,226,46,4.615044247787611,4.913043478260869,1.9380530973451326,49,0.10869565217391304,0.48672566371681414,0.0,0.13274336283185842,0.030973451327433628,0.03982300884955752,0.07964601769911504,0.01327433628318584,0.04424778761061947,0.008849557522123894,0.0,0.0,0.36283185840707965,0.40927758346002,0.36289015183695394,0.3748157294504964,0.27538082417169346,0.4160290059093606,0.3993928968727233,0.8230088495575222,0.5929203539823009,0.23008849557522124,0.0,0.04424778761061947,0.3407079646017699,0.7181818181818181,0.021739130434782608,0.15217391304347827,0.10869565217391304,2,cebuano,high_resource
463,284,33,4.704225352112676,8.606060606060606,1.954225352112676,74,0.6363636363636364,0.4894366197183099,0.0,0.1795774647887324,0.03873239436619718,0.02112676056338028,0.056338028169014086,0.035211267605633804,0.045774647887323945,0.014084507042253521,0.0,0.0,0.3873239436619718,0.3970979897022772,0.33765846690601464,0.411597960408902,0.3545857170102855,0.4156463831322485,0.37837071220401025,0.8767605633802817,0.6267605633802817,0.25,0.0,0.045774647887323945,0.2711267605633803,0.6690647482014388,0.18181818181818182,0.3939393939393939,0.6363636363636364,2,cebuano,high_resource
464,417,30,4.601918465227818,13.9,1.8729016786570742,84,0.3333333333333333,0.34292565947242204,0.0,0.12709832134292565,0.045563549160671464,0.011990407673860911,0.08633093525179857,0.007194244604316547,0.11510791366906475,0.0,0.0,0.0,0.5155875299760192,0.436269298787907,0.4384123304249187,0.37333781077678163,0.3443179033193512,0.41235810570202014,0.5311709420040951,0.8465227817745804,0.5347721822541966,0.3117505995203837,0.004796163069544364,0.11510791366906475,0.33573141486810554,0.6153846153846154,0.0,0.0,0.3333333333333333,2,cebuano,high_resource
465,50,6,4.84,8.333333333333334,2.0,14,0.0,0.64,0.0,0.14,0.06,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.38,0.2906953429179355,0.19739418255051577,0.2945757752957635,0.15698080881671533,0.3094950587743974,0.20759974128355152,0.74,0.56,0.18,0.0,0.04,0.32,0.6875,0.0,0.0,0.0,2,cebuano,high_resource
466,178,48,4.078651685393258,3.7083333333333335,1.651685393258427,27,0.0,0.43820224719101125,0.0,0.2696629213483146,0.0056179775280898875,0.033707865168539325,0.033707865168539325,0.0,0.0,0.016853932584269662,0.0,0.0,0.2808988764044944,0.3596241374184342,0.3503029889735236,0.3266030499966426,0.2696656251876928,0.31660568238122905,0.37015549824252997,0.752808988764045,0.6123595505617978,0.1404494382022472,0.0056179775280898875,0.0,0.3089887640449438,0.5769230769230769,0.10416666666666667,0.0,0.0,2,cebuano,high_resource
