book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
tag_l2_001,495,32,2.5555555555555554,5.280808080808081,15.46875,2.1434343434343432,19,0.5777777777777777,2.1434343434343432,1.8202020202020202,1.7454545454545454,1.0101010101010102,0.503030303030303,0.36767676767676766,0.1919191919191919,0.27070707070707073,0.052525252525252523,0.00202020202020202,0.7919239904988123,0.7529691211401425,0.7558194774346794,0.8354192740926157,0.6739674593241552,0.700250312891114,2
tag_l2_002,194,21,1.2777777777777777,4.798969072164948,9.238095238095237,2.015463917525773,5,0.42783505154639173,2.015463917525773,1.7577319587628866,1.5,0.8247422680412371,0.35051546391752575,0.26804123711340205,0.14432989690721648,0.20103092783505155,0.03608247422680412,0.0,0.7771739130434783,0.7418478260869565,0.7228260869565217,0.7707948243992606,0.6432532347504621,0.66728280961183,2
tag_l2_003,113,13,1.7692307692307692,4.460176991150442,8.692307692307692,1.8849557522123894,0,0.39823008849557523,1.8849557522123894,1.5486725663716814,1.3982300884955752,0.8053097345132744,0.2831858407079646,0.168141592920354,0.07079646017699115,0.13274336283185842,0.02654867256637168,0.0,0.7902813299232737,0.7647058823529411,0.7647058823529411,0.8273381294964028,0.6942446043165468,0.6870503597122302,2
tag_l2_004,277,35,1.2413793103448276,4.382671480144404,7.914285714285715,1.7833935018050542,4,0.4981949458483754,1.7833935018050542,1.444043321299639,1.4007220216606497,0.7906137184115524,0.3935018050541516,0.23465703971119134,0.10830324909747292,0.23465703971119134,0.036101083032490974,0.0036101083032490976,0.7353255069370331,0.7257203842049093,0.7374599786552828,0.8045454545454546,0.6590909090909091,0.6363636363636364,2
tag_l2_005,42,6,1.3333333333333333,5.071428571428571,7.0,2.1666666666666665,2,0.4523809523809524,2.1666666666666665,1.880952380952381,1.6428571428571428,0.9285714285714286,0.40476190476190477,0.35714285714285715,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.7941176470588235,0.7411764705882353,0.788235294117647,0.905511811023622,0.7480314960629921,0.7874015748031497,2
tag_l2_006,72,10,1.2,4.736111111111111,7.2,2.0277777777777777,3,0.5694444444444444,2.0277777777777777,1.5694444444444444,1.5,0.8194444444444444,0.4861111111111111,0.2916666666666667,0.16666666666666666,0.2916666666666667,0.08333333333333333,0.0,0.7620817843866171,0.7286245353159851,0.7286245353159851,0.7208121827411168,0.6345177664974619,0.6649746192893401,2
tag_l2_007,61,6,0.0,5.475409836065574,10.166666666666666,2.278688524590164,4,0.6065573770491803,2.278688524590164,1.9836065573770492,1.7540983606557377,1.0163934426229508,0.4262295081967213,0.2786885245901639,0.14754098360655737,0.32786885245901637,0.04918032786885246,0.01639344262295082,0.7132075471698113,0.720754716981132,0.7018867924528301,0.8324873096446701,0.7208121827411168,0.6700507614213198,2
tag_l2_008,69,8,1.125,4.405797101449275,8.625,1.8115942028985508,1,0.5507246376811594,1.8115942028985508,1.4202898550724639,1.3768115942028984,0.7536231884057971,0.4057971014492754,0.2318840579710145,0.13043478260869565,0.2463768115942029,0.057971014492753624,0.0,0.8042553191489362,0.774468085106383,0.8212765957446808,0.8012048192771084,0.6987951807228916,0.6927710843373494,2
tag_l2_009,40,5,0.0,4.45,8.0,1.9,0,0.25,1.9,1.575,1.55,0.875,0.175,0.15,0.075,0.075,0.0,0.0,0.7956204379562044,0.7737226277372263,0.7591240875912408,0.78125,0.59375,0.7395833333333334,2
tag_l2_010,174,19,1.7777777777777777,4.689655172413793,9.157894736842104,1.9252873563218391,3,0.46551724137931033,1.9252873563218391,1.5977011494252873,1.5114942528735633,0.896551724137931,0.3850574712643678,0.29310344827586204,0.16666666666666666,0.21839080459770116,0.017241379310344827,0.0,0.703125,0.6546875,0.646875,0.7139784946236559,0.6,0.632258064516129,2
tag_l2_011,62,9,1.1111111111111112,4.967741935483871,6.888888888888889,2.1451612903225805,6,0.3870967741935484,2.1451612903225805,1.9193548387096775,1.6612903225806452,0.8709677419354839,0.3709677419354839,0.3225806451612903,0.08064516129032258,0.20967741935483872,0.0,0.0,0.8353909465020576,0.7942386831275721,0.831275720164609,0.8707865168539326,0.7191011235955056,0.7528089887640449,2
tag_l2_012,49,5,1.6,4.551020408163265,9.8,1.9387755102040816,3,0.42857142857142855,1.9387755102040816,1.6122448979591837,1.489795918367347,0.7959183673469388,0.2857142857142857,0.1836734693877551,0.061224489795918366,0.14285714285714285,0.04081632653061224,0.0,0.815028901734104,0.7745664739884393,0.8208092485549133,0.8617886178861789,0.7398373983739838,0.6991869918699187,2
tag_l2_013,51,11,0.0,5.196078431372549,4.636363636363637,2.2941176470588234,4,0.47058823529411764,2.2941176470588234,2.0392156862745097,1.5490196078431373,0.9607843137254902,0.37254901960784315,0.3137254901960784,0.09803921568627451,0.23529411764705882,0.0196078431372549,0.0,0.7681159420289855,0.7294685990338164,0.7342995169082126,0.8187919463087249,0.6577181208053692,0.6644295302013423,2
tag_l2_014,195,29,1.0344827586206897,4.943589743589744,6.724137931034483,2.18974358974359,12,0.3641025641025641,2.18974358974359,1.8358974358974358,1.6256410256410256,0.8871794871794871,0.3333333333333333,0.2564102564102564,0.07692307692307693,0.13333333333333333,0.005128205128205128,0.0,0.7973856209150327,0.7254901960784313,0.7934640522875817,0.8201058201058201,0.6631393298059964,0.7054673721340388,2
tag_l2_015,137,10,1.6,5.124087591240876,13.7,2.102189781021898,11,0.5182481751824818,2.102189781021898,1.8467153284671534,1.6569343065693432,0.9343065693430657,0.40145985401459855,0.32116788321167883,0.13138686131386862,0.2116788321167883,0.0072992700729927005,0.0,0.7397504456327986,0.7308377896613191,0.7272727272727273,0.7559241706161137,0.6137440758293838,0.6753554502369669,2
tag_l2_016,60,8,1.125,5.433333333333334,7.5,2.2666666666666666,3,0.5666666666666667,2.2666666666666666,1.9,1.8,1.0,0.45,0.35,0.2,0.3,0.03333333333333333,0.0,0.7938931297709924,0.7709923664122137,0.7519083969465649,0.8383838383838383,0.6565656565656566,0.7373737373737373,2
tag_l2_017,58,5,1.4,4.758620689655173,11.6,2.0689655172413794,1,0.3620689655172414,2.0689655172413794,1.7586206896551724,1.5517241379310345,0.8793103448275862,0.3275862068965517,0.25862068965517243,0.06896551724137931,0.15517241379310345,0.017241379310344827,0.0,0.7083333333333334,0.6805555555555556,0.6851851851851852,0.89171974522293,0.6815286624203821,0.6878980891719745,2
tag_l2_018,164,17,1.2,4.4573170731707314,9.647058823529411,1.853658536585366,1,0.4634146341463415,1.853658536585366,1.524390243902439,1.4085365853658536,0.7804878048780488,0.35365853658536583,0.21341463414634146,0.10365853658536585,0.1524390243902439,0.054878048780487805,0.0,0.7301587301587301,0.708994708994709,0.7178130511463845,0.8465346534653465,0.6955445544554455,0.7128712871287128,2
tag_l2_019,50,5,2.2,4.52,10.0,1.92,0,0.24,1.92,1.64,1.56,0.86,0.12,0.12,0.14,0.18,0.0,0.0,0.8011363636363636,0.7102272727272727,0.7386363636363636,0.7380952380952381,0.49206349206349204,0.6507936507936508,2
tag_l2_020,39,6,0.0,4.230769230769231,6.5,1.7692307692307692,1,0.3076923076923077,1.7692307692307692,1.564102564102564,1.358974358974359,0.7692307692307693,0.28205128205128205,0.20512820512820512,0.1282051282051282,0.15384615384615385,0.02564102564102564,0.0,0.8174603174603174,0.7698412698412699,0.7698412698412699,0.7931034482758621,0.5862068965517241,0.6896551724137931,2
tag_l2_021,1451,198,1.6277372262773722,4.53618194348725,7.328282828282828,1.9331495520330806,76,0.4148862853204686,1.9331495520330806,1.6574776016540318,1.388697450034459,0.8097863542384562,0.33563059958649205,0.23294279807029636,0.11164713990351481,0.18332184700206755,0.024121295658166782,0.0006891798759476223,0.7688245648347349,0.7187561118716996,0.7271660473303344,0.8064162325198794,0.6525911708253359,0.6706882369070469,2
tag_l2_022,79,11,1.125,4.3164556962025316,7.181818181818182,1.8860759493670887,2,0.35443037974683544,1.8860759493670887,1.5063291139240507,1.3544303797468353,0.6962025316455697,0.21518987341772153,0.16455696202531644,0.08860759493670886,0.11392405063291139,0.012658227848101266,0.0,0.7701149425287356,0.7203065134099617,0.7011494252873564,0.8011049723756906,0.6408839779005525,0.6850828729281768,2
tag_l2_023,684,40,2.0,4.8201754385964914,17.1,2.008771929824561,11,0.47368421052631576,2.008771929824561,1.7222222222222223,1.5935672514619883,0.8961988304093568,0.40789473684210525,0.3201754385964912,0.11842105263157894,0.17690058479532164,0.02631578947368421,0.0,0.8108419838523645,0.7820069204152249,0.778162245290273,0.8211678832116789,0.6824817518248175,0.7022940563086548,2
tag_l2_024,339,50,1.1944444444444444,4.867256637168142,6.78,2.03834808259587,12,0.4837758112094395,2.03834808259587,1.7905604719764012,1.5044247787610618,0.8849557522123894,0.3421828908554572,0.2448377581120944,0.15634218289085547,0.2359882005899705,0.02359882005899705,0.0,0.74079754601227,0.7024539877300614,0.6947852760736196,0.7559958289885297,0.6246089676746611,0.6903023983315955,2
tag_l2_025,52,6,0.0,5.480769230769231,8.666666666666666,2.173076923076923,1,0.7115384615384616,2.173076923076923,1.9807692307692308,1.7692307692307692,1.1346153846153846,0.6346153846153846,0.38461538461538464,0.25,0.34615384615384615,0.15384615384615385,0.0,0.658008658008658,0.6320346320346321,0.6363636363636364,0.6949152542372882,0.5480225988700564,0.5141242937853108,2
tag_l2_026,89,8,0.0,4.393258426966292,11.125,1.8876404494382022,0,0.3707865168539326,1.8876404494382022,1.6067415730337078,1.247191011235955,0.7528089887640449,0.34831460674157305,0.3146067415730337,0.10112359550561797,0.21348314606741572,0.02247191011235955,0.0,0.7762711864406779,0.6915254237288135,0.7288135593220338,0.9095477386934674,0.7587939698492462,0.7185929648241206,2
tag_l2_027,433,61,1.1666666666666667,4.561200923787529,7.098360655737705,1.9145496535796767,8,0.42494226327944573,1.9145496535796767,1.6697459584295613,1.3972286374133949,0.7713625866050808,0.3371824480369515,0.23325635103926096,0.10623556581986143,0.20092378752886836,0.046189376443418015,0.0,0.7945383615084526,0.7542262678803641,0.7743823146944083,0.827742520398912,0.6527651858567544,0.6971894832275612,2
tag_l2_028,131,16,0.0,5.0534351145038165,8.1875,2.068702290076336,4,0.6335877862595419,2.068702290076336,1.9389312977099236,1.4274809160305344,0.9618320610687023,0.4198473282442748,0.31297709923664124,0.2824427480916031,0.42748091603053434,0.09923664122137404,0.0,0.7296786389413988,0.6899810964083176,0.6843100189035917,0.702020202020202,0.5883838383838383,0.5782828282828283,2
tag_l2_029,50,8,0.0,3.7,6.25,1.5,0,0.56,1.5,1.0,1.14,0.54,0.34,0.16,0.06,0.26,0.0,0.0,0.725925925925926,0.6666666666666666,0.7037037037037037,0.8588235294117647,0.6705882352941176,0.6941176470588235,2
tag_l2_030,272,34,1.7916666666666667,4.705882352941177,8.0,1.9816176470588236,3,0.4742647058823529,1.9816176470588236,1.6580882352941178,1.4375,0.8529411764705882,0.3897058823529412,0.27205882352941174,0.15073529411764705,0.26838235294117646,0.09191176470588236,0.0,0.647,0.616,0.612,0.6456908344733242,0.5554035567715458,0.5677154582763337,2
tag_l2_031,44,11,1.6,4.454545454545454,4.0,2.0,0,0.22727272727272727,2.0,1.7727272727272727,1.3863636363636365,0.8863636363636364,0.20454545454545456,0.1590909090909091,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.0,0.6776315789473685,0.5855263157894737,0.6578947368421053,0.8240740740740741,0.5462962962962963,0.7037037037037037,2
tag_l2_032,245,37,2.05,5.1755102040816325,6.621621621621622,2.16734693877551,19,0.4857142857142857,2.16734693877551,1.8775510204081634,1.7306122448979593,0.9918367346938776,0.4163265306122449,0.32653061224489793,0.1673469387755102,0.2530612244897959,0.02857142857142857,0.004081632653061225,0.7714285714285715,0.7369458128078817,0.734975369458128,0.7986928104575164,0.6248366013071895,0.6601307189542484,2
tag_l2_033,126,42,0.0,4.698412698412699,3.0,1.9047619047619047,1,0.4365079365079365,1.9047619047619047,1.7380952380952381,1.3968253968253967,0.8492063492063492,0.35714285714285715,0.21428571428571427,0.15079365079365079,0.19047619047619047,0.05555555555555555,0.007936507936507936,0.556989247311828,0.5096774193548387,0.5505376344086022,0.5680473372781065,0.46153846153846156,0.5118343195266272,2
tag_l2_034,529,59,1.4038461538461537,4.66351606805293,8.966101694915254,1.835538752362949,9,0.5784499054820416,1.835538752362949,1.5822306238185255,1.4253308128544424,0.8355387523629489,0.43289224952741023,0.28733459357277885,0.14366729678638943,0.2835538752362949,0.04158790170132325,0.001890359168241966,0.7172449508026929,0.6918694976696013,0.6784049715173486,0.7621776504297995,0.6239255014326648,0.6375358166189111,2
tag_l2_035,371,50,1.4615384615384615,4.592991913746631,7.42,1.9164420485175202,5,0.4528301886792453,1.9164420485175202,1.6361185983827493,1.4420485175202156,0.816711590296496,0.3450134770889488,0.2398921832884097,0.0889487870619946,0.16711590296495957,0.03504043126684636,0.0,0.7518796992481203,0.7022556390977444,0.7097744360902256,0.7615062761506276,0.6600418410041841,0.6715481171548117,2
tag_l2_036,502,45,1.8518518518518519,4.627490039840637,11.155555555555555,1.9760956175298805,8,0.3904382470119522,1.9760956175298805,1.6792828685258965,1.4760956175298805,0.8247011952191236,0.3187250996015936,0.23705179282868527,0.09561752988047809,0.13147410358565736,0.0099601593625498,0.0,0.7671986791414419,0.7149146945514584,0.7275729223995597,0.7842987804878049,0.6684451219512195,0.7012195121951219,2
tag_l2_037,184,34,1.125,5.059782608695652,5.411764705882353,2.114130434782609,9,0.4673913043478261,2.114130434782609,1.9184782608695652,1.5923913043478262,0.967391304347826,0.4076086956521739,0.30978260869565216,0.1956521739130435,0.266304347826087,0.04891304347826087,0.0,0.7876344086021505,0.7446236559139785,0.7580645161290323,0.7612208258527827,0.6157989228007181,0.6157989228007181,2
tag_l2_038,475,53,1.0943396226415094,4.585263157894737,8.962264150943396,1.8989473684210527,6,0.4905263157894737,1.8989473684210527,1.6610526315789473,1.3852631578947368,0.84,0.3389473684210526,0.2505263157894737,0.12421052631578948,0.26526315789473687,0.023157894736842106,0.002105263157894737,0.7716303708063567,0.7345497351383167,0.7522071806945262,0.819672131147541,0.6368852459016393,0.6893442622950819,2
tag_l2_039,12,3,1.5,4.5,4.0,1.9166666666666667,0,0.3333333333333333,1.9166666666666667,1.6666666666666667,1.4166666666666667,0.75,0.25,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.8536585365853658,0.7804878048780488,0.7073170731707317,0.7931034482758621,0.5862068965517241,0.5517241379310345,2
tag_l2_040,324,44,1.1818181818181819,4.694444444444445,7.363636363636363,1.9197530864197532,5,0.45987654320987653,1.9197530864197532,1.6481481481481481,1.4722222222222223,0.8672839506172839,0.3950617283950617,0.2839506172839506,0.16358024691358025,0.23765432098765432,0.027777777777777776,0.0,0.7232441471571907,0.6613712374581939,0.6864548494983278,0.8025258323765786,0.6234213547646383,0.6704936854190585,2
tag_l2_041,162,33,1.1764705882352942,5.3765432098765435,4.909090909090909,2.067901234567901,2,0.7037037037037037,2.067901234567901,1.7777777777777777,1.691358024691358,1.0432098765432098,0.5493827160493827,0.4074074074074074,0.30864197530864196,0.4074074074074074,0.08024691358024691,0.0,0.7052186177715092,0.6572637517630465,0.6614950634696756,0.6837294332723949,0.5429616087751371,0.5557586837294333,2
tag_l2_042,143,26,1.5,4.111888111888112,5.5,1.8181818181818181,3,0.2727272727272727,1.8181818181818181,1.5734265734265733,1.1888111888111887,0.7552447552447552,0.22377622377622378,0.15384615384615385,0.06993006993006994,0.13986013986013987,0.013986013986013986,0.0,0.6749435665914221,0.6117381489841986,0.6139954853273137,0.7290969899665551,0.5886287625418061,0.5585284280936454,2
tag_l2_043,260,37,1.1612903225806452,4.792307692307692,7.027027027027027,1.9692307692307693,2,0.5153846153846153,1.9692307692307693,1.7423076923076923,1.4615384615384615,0.8769230769230769,0.38076923076923075,0.31153846153846154,0.18461538461538463,0.3,0.10384615384615385,0.0,0.7331975560081466,0.7189409368635438,0.7087576374745418,0.7799442896935933,0.5766016713091922,0.6504178272980501,2
tag_l2_044,212,30,1.3076923076923077,4.679245283018868,7.066666666666666,2.0377358490566038,2,0.3915094339622642,2.0377358490566038,1.6981132075471699,1.4952830188679245,0.8207547169811321,0.28773584905660377,0.18867924528301888,0.12264150943396226,0.2169811320754717,0.02358490566037736,0.0,0.791025641025641,0.7294871794871794,0.764102564102564,0.7623239436619719,0.6390845070422535,0.6654929577464789,2
tag_l2_045,868,112,1.7011494252873562,4.957373271889401,7.75,2.108294930875576,38,0.44815668202764974,2.108294930875576,1.846774193548387,1.5783410138248848,0.9274193548387096,0.3652073732718894,0.2557603686635945,0.14400921658986174,0.24078341013824886,0.02880184331797235,0.002304147465437788,0.7798408488063661,0.7368110816386678,0.7453580901856764,0.8122743682310469,0.6438026474127557,0.6963497793822704,2
tag_l2_046,297,71,1.5172413793103448,4.32996632996633,4.183098591549296,1.8249158249158248,2,0.367003367003367,1.8249158249158248,1.5420875420875422,1.3198653198653199,0.7474747474747475,0.2727272727272727,0.18855218855218855,0.09764309764309764,0.15488215488215487,0.02356902356902357,0.003367003367003367,0.7386018237082067,0.6930091185410334,0.7021276595744681,0.7753623188405797,0.6260869565217392,0.6710144927536232,2
tag_l2_047,1114,93,1.4078947368421053,4.696588868940754,11.978494623655914,1.9551166965888689,37,0.4281867145421903,1.9551166965888689,1.7136445242369838,1.4739676840215439,0.8518850987432675,0.33213644524236985,0.25763016157989227,0.11041292639138241,0.1822262118491921,0.01615798922800718,0.0017953321364452424,0.7704517704517705,0.726984126984127,0.7409035409035409,0.8145270270270271,0.643581081081081,0.6621621621621622,2
tag_l2_048,771,88,1.6615384615384616,5.163424124513619,8.761363636363637,2.1504539559014266,38,0.496757457846952,2.1504539559014266,1.9169909208819715,1.66147859922179,1.0012970168612192,0.41245136186770426,0.3138780804150454,0.14915693904020752,0.23735408560311283,0.041504539559014265,0.0,0.7355889724310777,0.693609022556391,0.7114661654135338,0.7739527167150559,0.6055578598092078,0.659062629614268,2
tag_l2_049,344,41,1.5757575757575757,4.491279069767442,8.390243902439025,1.9040697674418605,2,0.4186046511627907,1.9040697674418605,1.6511627906976745,1.3313953488372092,0.7936046511627907,0.313953488372093,0.23255813953488372,0.09011627906976744,0.18895348837209303,0.03488372093023256,0.0,0.8006672226855713,0.7689741451209341,0.7731442869057548,0.7988304093567251,0.6900584795321637,0.7286549707602339,2
tag_l2_050,182,25,1.6666666666666667,4.917582417582418,7.28,1.967032967032967,4,0.6813186813186813,1.967032967032967,1.6923076923076923,1.4945054945054945,0.9010989010989011,0.5769230769230769,0.4010989010989011,0.21978021978021978,0.3901098901098901,0.07142857142857142,0.0,0.7028169014084507,0.6957746478873239,0.6492957746478873,0.7180952380952381,0.579047619047619,0.6076190476190476,2
tag_l2_051,166,20,2.9,4.481927710843373,8.3,1.9698795180722892,4,0.3614457831325301,1.9698795180722892,1.5662650602409638,1.3855421686746987,0.7289156626506024,0.30120481927710846,0.2469879518072289,0.04819277108433735,0.13855421686746988,0.018072289156626505,0.0,0.7560975609756098,0.7491289198606271,0.7160278745644599,0.8663366336633663,0.6856435643564357,0.698019801980198,2
tag_l2_052,307,24,1.2727272727272727,4.811074918566775,12.791666666666666,1.977198697068404,5,0.46254071661237783,1.977198697068404,1.6416938110749186,1.5993485342019544,0.8859934853420195,0.36156351791530944,0.26384364820846906,0.1270358306188925,0.20521172638436483,0.009771986970684038,0.0,0.7636986301369864,0.7208904109589042,0.7311643835616438,0.7986030267753201,0.6204889406286379,0.7043073341094296,2
tag_l2_053,322,25,1.0434782608695652,4.590062111801243,12.88,1.8354037267080745,5,0.46273291925465837,1.8354037267080745,1.5993788819875776,1.2701863354037266,0.7701863354037267,0.41304347826086957,0.3105590062111801,0.13043478260869565,0.30124223602484473,0.021739130434782608,0.003105590062111801,0.6855400696864111,0.6506968641114983,0.6472125435540069,0.6259168704156479,0.4779951100244499,0.5281173594132029,2
tag_l2_054,202,28,1.4285714285714286,5.242574257425742,7.214285714285714,2.202970297029703,6,0.49504950495049505,2.202970297029703,1.8663366336633664,1.801980198019802,0.9554455445544554,0.3910891089108911,0.3069306930693069,0.12376237623762376,0.24257425742574257,0.009900990099009901,0.0,0.7289719626168224,0.7079439252336449,0.7009345794392523,0.7840735068912711,0.6401225114854517,0.6753445635528331,2
tag_l2_055,22,1,0.0,5.681818181818182,22.0,2.272727272727273,0,0.5,2.272727272727273,2.227272727272727,1.8636363636363635,1.1818181818181819,0.4090909090909091,0.36363636363636365,0.22727272727272727,0.2727272727272727,0.0,0.0,0.7669902912621359,0.7572815533980582,0.7864077669902912,0.7901234567901234,0.6790123456790124,0.6666666666666666,2
tag_l2_056,192,29,1.1875,4.666666666666667,6.620689655172414,1.9427083333333333,1,0.4791666666666667,1.9427083333333333,1.5677083333333333,1.5,0.8385416666666666,0.390625,0.2604166666666667,0.13541666666666666,0.23958333333333334,0.07291666666666667,0.0,0.7556818181818182,0.7301136363636364,0.7230113636363636,0.720703125,0.59765625,0.591796875,2
tag_l2_057,214,21,1.2380952380952381,4.626168224299065,10.19047619047619,1.925233644859813,1,0.49065420560747663,1.925233644859813,1.644859813084112,1.439252336448598,0.8037383177570093,0.32242990654205606,0.205607476635514,0.1261682242990654,0.22897196261682243,0.08411214953271028,0.0,0.7332474226804123,0.6932989690721649,0.6984536082474226,0.7953736654804271,0.6387900355871886,0.6352313167259787,2
tag_l2_058,206,22,1.5,4.805825242718447,9.363636363636363,1.9805825242718447,5,0.4854368932038835,1.9805825242718447,1.7427184466019416,1.5097087378640777,0.8737864077669902,0.4077669902912621,0.32038834951456313,0.13106796116504854,0.2087378640776699,0.03398058252427184,0.0,0.789002557544757,0.7480818414322251,0.7608695652173914,0.8240418118466899,0.6672473867595818,0.7195121951219512,2
tag_l2_059,241,27,1.3478260869565217,4.742738589211618,8.925925925925926,2.0,4,0.4730290456431535,2.0,1.7634854771784232,1.4439834024896265,0.8547717842323651,0.3941908713692946,0.2987551867219917,0.1078838174273859,0.23651452282157676,0.03319502074688797,0.0,0.7697441601779755,0.7163515016685206,0.7530589543937709,0.7637195121951219,0.6371951219512195,0.6890243902439024,2
tag_l2_060,214,24,1.4736842105263157,4.705607476635514,8.916666666666666,1.97196261682243,3,0.4439252336448598,1.97196261682243,1.7710280373831775,1.4299065420560748,0.8691588785046729,0.37383177570093457,0.2897196261682243,0.1261682242990654,0.2616822429906542,0.056074766355140186,0.0,0.7604035308953342,0.7023959646910467,0.7301387137452712,0.7633851468048359,0.6044905008635578,0.6338514680483592,2
tag_l2_061,53,7,0.0,5.320754716981132,7.571428571428571,2.2264150943396226,1,0.4716981132075472,2.2264150943396226,2.018867924528302,1.7358490566037736,1.0566037735849056,0.39622641509433965,0.32075471698113206,0.1320754716981132,0.2641509433962264,0.09433962264150944,0.018867924528301886,0.762114537444934,0.6960352422907489,0.7136563876651982,0.7558139534883721,0.6511627906976745,0.6162790697674418,2
tag_l2_062,46,8,0.0,4.5,5.75,1.891304347826087,1,0.5,1.891304347826087,1.5869565217391304,1.3695652173913044,0.6739130434782609,0.34782608695652173,0.13043478260869565,0.08695652173913043,0.21739130434782608,0.0,0.0,0.7267080745341615,0.7018633540372671,0.7391304347826086,0.6521739130434783,0.5652173913043478,0.5826086956521739,2
tag_l2_063,61,11,1.1818181818181819,4.39344262295082,5.545454545454546,2.0,1,0.26229508196721313,2.0,1.7868852459016393,1.2459016393442623,0.7868852459016393,0.2459016393442623,0.19672131147540983,0.06557377049180328,0.18032786885245902,0.01639344262295082,0.0,0.9117647058823529,0.8970588235294118,0.9019607843137255,0.9214285714285714,0.7642857142857142,0.85,2
tag_l2_064,341,54,1.5,4.818181818181818,6.314814814814815,2.0439882697947214,13,0.4340175953079179,2.0439882697947214,1.7595307917888563,1.5366568914956011,0.9090909090909091,0.3548387096774194,0.22580645161290322,0.12316715542521994,0.17595307917888564,0.02932551319648094,0.0,0.7875288683602771,0.7582755966127791,0.7736720554272517,0.8178010471204189,0.6492146596858639,0.694240837696335,2
tag_l2_065,275,44,1.3461538461538463,4.338181818181818,6.25,1.7345454545454546,3,0.49818181818181817,1.7345454545454546,1.469090909090909,1.2618181818181817,0.7381818181818182,0.26545454545454544,0.1709090909090909,0.14909090909090908,0.2690909090909091,0.05454545454545454,0.0036363636363636364,0.6954148471615721,0.665938864628821,0.6943231441048034,0.7390625,0.6046875,0.6984375,2
tag_l2_066,46,5,0.0,4.478260869565218,9.2,1.9130434782608696,1,0.4782608695652174,1.9130434782608696,1.608695652173913,1.2391304347826086,0.6956521739130435,0.391304347826087,0.34782608695652173,0.15217391304347827,0.2391304347826087,0.043478260869565216,0.043478260869565216,0.7375,0.725,0.7375,0.8771929824561403,0.631578947368421,0.7192982456140351,2
tag_l2_067,36,6,0.0,4.916666666666667,6.0,2.111111111111111,2,0.5,2.111111111111111,1.7222222222222223,1.5833333333333333,0.8333333333333334,0.4166666666666667,0.2777777777777778,0.3055555555555556,0.3333333333333333,0.027777777777777776,0.0,0.7428571428571429,0.6714285714285714,0.7285714285714285,0.7572815533980582,0.5631067961165048,0.6407766990291263,2
tag_l2_068,158,21,1.5294117647058822,4.7784810126582276,7.523809523809524,1.9936708860759493,3,0.45569620253164556,1.9936708860759493,1.6645569620253164,1.5569620253164558,0.8481012658227848,0.4240506329113924,0.36075949367088606,0.08860759493670886,0.17088607594936708,0.02531645569620253,0.0,0.839527027027027,0.7871621621621622,0.7972972972972973,0.8558139534883721,0.672093023255814,0.6837209302325581,2
tag_l2_069,90,9,1.2222222222222223,4.733333333333333,10.0,1.9555555555555555,3,0.5,1.9555555555555555,1.6333333333333333,1.511111111111111,0.8222222222222222,0.34444444444444444,0.23333333333333334,0.12222222222222222,0.2222222222222222,0.044444444444444446,0.0,0.7537537537537538,0.7687687687687688,0.7057057057057057,0.8708333333333333,0.6375,0.6125,2
tag_l2_070,184,20,1.55,4.668478260869565,9.2,2.0380434782608696,2,0.3641304347826087,2.0380434782608696,1.6195652173913044,1.625,0.8260869565217391,0.33152173913043476,0.2608695652173913,0.10869565217391304,0.14130434782608695,0.021739130434782608,0.0,0.8266666666666667,0.7703703703703704,0.7748148148148148,0.8455284552845529,0.6707317073170732,0.7215447154471545,2
tag_l2_071,710,85,1.1666666666666667,5.053521126760564,8.352941176470589,2.1056338028169015,43,0.4915492957746479,2.1056338028169015,1.8647887323943662,1.6267605633802817,0.952112676056338,0.4084507042253521,0.2802816901408451,0.14929577464788732,0.2267605633802817,0.028169014084507043,0.0,0.7766888344417221,0.728386419320966,0.7423871193559678,0.8326281147155619,0.685472496473907,0.7277856135401974,2
tag_l2_072,548,80,1.5714285714285714,4.899635036496351,6.85,2.0547445255474455,20,0.45072992700729925,2.0547445255474455,1.7791970802919708,1.5875912408759123,0.8868613138686131,0.32116788321167883,0.23722627737226276,0.11496350364963503,0.19343065693430658,0.025547445255474453,0.0018248175182481751,0.7750588235294118,0.7185882352941176,0.7378823529411764,0.8238672622846203,0.6445437141033823,0.6885768985322271,2
tag_l2_073,42,8,1.125,4.5,5.25,1.8571428571428572,0,0.40476190476190477,1.8571428571428572,1.5952380952380953,1.4761904761904763,0.8571428571428571,0.2857142857142857,0.11904761904761904,0.09523809523809523,0.16666666666666666,0.047619047619047616,0.0,0.8163265306122449,0.7619047619047619,0.7619047619047619,0.8952380952380953,0.638095238095238,0.7619047619047619,2
