language|level|flag|title|text
tagalog|1|residual_prefix|Natututunan ng mga Bata ang Matematika|Natututunan ng mga Bata ang Matematika Ang matematika ay nakikita ng karamihan bilang isang napakahirap at masalimuot na asignatura. Subalit kung sa murang edad ng bata ay naituturo eto bilang isang masayang kabahagi ng kanyang buhay, ang mga maling paniniwala at hakahaka ay mawawala. Dito ay ating makikita ang simula ng pagkakatuto ng matematika ng mga bata. Paano Natututunan ng mga Bata ang Matematika Teresita P. TERESITA P. TAGULAO SDO PASIG CITY Ilan ang mga batang naglalaro ng bola? Ilang bibe ang naglalakad sa damuhan? Ang matematika ay nakikita ng karamihan bilang isang napakahirap at masalimuot na asignatura. Subalit kung sa murang edad ng bata ay naituturo eto bilang isang masaya at kabahagi ng kanyang buhay, lahat ng maling paniniwala at hakahaka ay mawawala. Pangalawang pagkakatuto nila ng pagbilang o pagbibigay ng bilang ay nakukuha sa mga larong pambata tulad ng "pagbilang ko ng tatlo, nakatago na kayo- isa, dalawa, tatlo, heto na ako..." at iba pang mga laro na kailangang magbilang na magsisilbing hudyat ng pagsisimula. Ang mga sumusunod ay halimbawa ng mga gawaing pangsilid-aralan. Ilang mga bituwin ang makikita sa larawan? Dito mas lumalawak ang kanilang kaalaman sa mga bagay bukod pa sa mga natutunan nila sa kanilang tahanan. Natututo silang makatukoy ng iba-ibang kulay, at magpangkat-pangkat ng mga bagay ayon sa mga kategorya. Pagsapit ng edad lima ay nasa paaralan na ang mga bata. Dito ay mas malawak na ang natututunan nila bukod sa mga natutunan nila sa kanilang mga tahanan. Mas nagiging masaya ang karanasan ng mga bata sa pag-aaral ng matematika dahil nagsisimula sila sa pagkilala ng mga kulay, laki, hugis at bilang (whole numbers). Ang mga bilang na - 0, 1, 2, 3, 4, 5,... ay tinatawag na "whole numbers". Ang "whole numbers" na nagsisimula sa isa (1) ay ginagamit sa pagbilang (counting or natural numbers). Ang unang sampung bilang na "counting numbers" ay ang mga sumusunod: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10. Sa edad na lima at nasa paaralan na ang mga bata. Dito mas lumalawak ang kanilang kaalaman sa mga bagay bukod pa sa mga natutunan nila sa kanilang tahanan. Natututo silang makatukoy ng iba-ibang kulay.
tagalog|1|residual_prefix|Asst. i Si Potpot Lampayatot Edukasyon|Asst. i Si Potpot Lampayatot Edukasyon sa Pagpapakatao (ESP) Kasanayan: Nakapagpapakita ng wastong pag-uugali at pangangalaga sa sarili. (ESP1PKP-1f-5) Isunulat ni: Petronilo R. Bartolo EPS-I, ESP PAUNANG SALITA Sa Mg Batang Pilipino: Ang kuwentong ito ay para sa inyo, upang mahikayat kayong mga mag-aaral na mas lalong pahalagahan ang pagbabasa nang makabuluhang mga aklat at kuwento. Ito ay nagpapahayag ng wastong pag-uugali sa pangangalaga sa sarili. Makakatulong rin ito sa mga guro bilang gabay sa kanilang mga aralin at pagtuturo ng kagandahang asal sa mga bata. Naway pakaingatan at pahalagahan ang aklat na ito. Ang Tagasulat iii Si Potpot ay binansagang payatot dahil sa tabas ng pangangatawan nito, manipis, patpatin at mahina. Bakit kaya ganito ang katawan ni Potpot? "Potpot, mag-aalmusal na. Kakain na tayo," anyaya ni Aling Pipay. "Nasaan ka ba anak?" ulit na tawag ng Nanay kay Potpot. Ang hindi alam ni Nanay Pipay na siya ay nag-aalmusal ng tsitsirya. "Nandito lang ako nanay, at nag-aalmusal na," sagot ni Potpot "Hay naku!" "Nandito ka lang pala. Ano yang kinakain mo anak?" takang tanong ng nanay niya. "Tsitsirya?" "Hindi ba sabi ko sa iyo na, huwag ka nang kumain niyan?" dagdag ni Nanay Pipay. Ang sarap kasi nitong paborito kong tsitsirya," wika ni Potpot "Tigilan mo iyan at masama sa kalusugan mo ang pagkain nito," galit na sabi ni Nanay Pipay. Umaga, tanghali, maghapon at kahit sa gabi di nakaligtaang kainin ito ni Potpot. Dahil dito, bumaba ang kanyang timbang at grado sa paaralan. Nabahala ang kanyang Nanay Pipay sa kalagayan ni Potpot. "Halika anak, bibisita tayo sa doctor upang magpakonsulta," anyaya ng kanyang nanay. "Ayoko inay, takot po ako sa doctor," mangiyak-ngiyak na sagot ni Potpot. "Pero kailangan anak, namamayat ka na." alalang tugon ng nanay niya. ng doctor si Potpot. Maraming gamot at paalala ang ibinilin kay Potpot at sa nanay nito. "Potpot, tigilan na ang pagkain ng tsitsirya at sa halip, kumain ng masustansiyang pagkain tulad ng gulay, prutas, isda at karne." "Dapat uminom ka din mg maraming tubig, gatas at bitamina," pahabol ng doctor. "Opo dok, gagawin ko na po," pangako ni Potpot sa kanyang doctor. Naging malakas kumain si Potpot ng mga masustansiyang pagkain at bumalik ang ganda ng kanyang pangangatawan. Maliksi ng kumilos at tumaas na din ang kanyang mga grado.
tagalog|1|residual_prefix|May baka ako. May batik ito|May baka ako. May batik ito sa mata. Ito si Batik. Mataba ang baka ko. Ito si Batik. Malaki ang baka ko. Ito si Batik. Malakas ang baka ko. Ito si Batik. Sumasama ito sa ama ko. "Batik, Batik!" sabi ng ama ko. "Moo, Moo!" sabi ng baka ko. Ito si Batik, ang baka ko.
tagalog|1|residual_boilerplate|This material has been approved and|This material has been approved and published for online distribution through the Learning R esource Management and D evelopment S ystem (
tagalog|1|no_opener|Ni Rina C. Mallari . .|Ni Rina C. Mallari . . Ni Rina C. Mallari . . Si Dinong Bulagsak K-08
tagalog|1|residual_prefix|May isang tutang payat, ang sa|May isang tutang payat, ang sa akin ay nakisabay. Parang ito ay itinapon o di kaya ay naligaw. Kaya dinampot ko ito at iniuwi sa aming bahay. Ang tuta ay parang batang naghahanap ng kalinga. Sa magulang na mabait na sa kaniya ay uunawa. Bilang bata, ako ay may pusong marunong maawa. Ito ay aking pinakain at buong pusong inaruga. Tagpi ang pangalan sa kaniya ay ibinigay. Dahil puti at saka itim, magkahalo niyang kulay. Palagi ito sa tabi ko tila ayaw mapawalay, Ngunit kapag ako ay wala sa bahay, ito ay matamlay. Lumipas ang panahon at mataba na ito ngayon. Ang dila nito ay nakalawit at tingala yaong ilong. Balahibo nito ay malinis, ang mukha ay makinis. Ito ay sobrang lambing, matalino at maaasahan din. Sa tuwing ako ay umaalis, ito ay parang nalulungkot. Kapag ako ay dumarating gumagalaw ang kaniyang buntot. Agad itong tumatahol kapag may mga batang malilikot, At sa aming bakuran ay basta na lang pumapasok. Ngunit isang araw, si Tagpi ay biglang nawala. Wala ng Tagping kumakahol at naglahong parang bula.
tagalog|1|residual_prefix|Ilustrasyon at . . . .|Ilustrasyon at . . . . 2. 3. 4. 5. 6. 7. Reference: K-12 Curriculum: Grade One MTB-MLE Waray Lesson Plan Material: Big Book: "Si Kiko at Kakusog" (Kenneth A. . S a isang maliit na nayon sa bayan ng Palapag, may isang masipag na magsa-saka na ang pangalan ay Kiko. . . Madaling-araw pa lang ay gumigising na si Kiko upang maghanda ng mga dadalhin sa bukid. . . Ito naman ang alagang kalabaw ni Kiko. Malaki at maitim ito. Mahilig din itong kumain ng damo. Tinawag na Kakusog ang alagang kalabaw ni Kiko dahil sa taglay nitong lakas. Si Kakusog ang katuwang ni Kiko sa pag-sasaka sa bukid. . . Nang matapos ang kanilang trabaho, sabay silang nagpapahinga. Habang kumakain ng pananghalian si Kiko, si Kakusog naman ay abala rin sa pagkain ng sariwang damo. "Ang lakas mo talagang kumain, Kakusog kaya ka lumalaki," natutuwang sabi ni Kiko sa kanyang alaga. . . Madaling-araw pa lang ay gumigising na si Kiko upang maghanda ng mga dadalhin sa bukid. . . Ito naman ang alagang kalabaw ni Kiko. Malaki at maitim ito. Mahilig din itong kumain ng damo. Tinawag na Kakusog ang alagang kalabaw ni Kiko dahil sa taglay nitong lakas. Si Kakusog ang katuwang ni Kiko sa pag-sasaka sa bukid. . . Nang matapos ang kanilang trabaho, sabay silang nagpapahinga. Habang kumakain ng pananghalian si Kiko, si Kakusog naman ay abala rin sa pagkain ng sariwang damo. "Ang lakas mo talagang kumain, Kakusog kaya ka lumalaki," natutuwang sabi ni Kiko sa kanyang alaga. . . Pagkatapos nilang magpahinga, inilagay ni Kiko sa karomata ang mga inani niya sa bukid. . . Si Kakusog ang nag- dadala ng mga inani ni Kiko tulad ng kamote, kalabasa, kamatis, at pakwan. Dadalhin nila ang mga ito diretso sa palengke. . . Ngunit dahil sa sobrang bigat ng karomata na hinihila ni Kakusog, bigla itong huminto at nakita ni Kiko na humihingal ang alaga. Bumaba si Kiko at tiningnan ang alaga. "Kawawang kalabaw! Halika at kumain muna tayo ng pakwan. Tiyak pagod at nauuhaw ka na," sabi ni Kiko. . . Biniyak ni Kiko ang dalang pakwan at pinaghatian nila ito. Laking gulat ni Kiko dahil halos maubos ni Kakusog ang ibinigay niyang pakwan. "Pambihira ka naman, Kakusog! Talagang uhaw na uhaw ka ah," napapailing na sabi ni Kiko sa kanyang alaga. . . Pagkatapos nilang kumain ng pakwan ay agad bumalik ang lakas ni Kakusog at dahan- dahang hinila ang karomata. Natuwa naman si Kiko dahil nakita niyang malakas na uli ang kaniyang mahal na alaga. . . Kaya naman pagkagaling nila sa palengke, kapwa silang masayang umuwi. Napapakanta pa nga si Kiko habang nakasakay sa likod ni Kakusog. . .
tagalog|2|residual_prefix|Isa akong VIRUS, pinsan nina Trangkaso|Isa akong VIRUS, pinsan nina Trangkaso at Sipon. Ako si Coronavirus. Mahilig akong maglakbay... at magpalipat- lipat sa isang kamay papunta sa isa pang kamay para mag-Hi. Apir! Narinig mo na ba ang tungkol sa akin? Oo? Hindi? Ano ang nararamdaman mo kapag naririnig mo ang pangalan ko? 1) Kalmado? 2) Nalilito? 3) Nag-aalala? 4) Nagtataka? 5) Natatakot? 6) Nalulungkot? Ano'ng nararamdaman mo tungkol sa'kin, ang coronavirus? Naiintindihan ko. Mararamdaman ko rin iyan. (Kung mayroon kang papel, gumuhit ng isang mukha na magpapakita ng iyong nararamdaman.) Kung minsan nangangamba ang mga matatanda tuwing nagbabasa ng balita o nakikita ako sa TV. Ngunit ipaliliwanag ko ang aking sarili para mas maintindihan mo. Kapag bumibisita ako, nagbibigay ako ng: hirap sa paghinga, lagnat, at ubo. Ngunit, hindi naman ako tumatagal kapag ako ay bumibisita. Kalimitan, gumagaling naman ang karamihan tulad na lang kapag nadapa ka at ito ay gumagaling. Paalam! Huwag kang mag-alala! (Ibigay ang pangalan ng nag-aalaga sa'yo.) Pananatilihin ka nilang ligtas. At makatutulong ka sa pamamagitan ng: 1) Paghugas ng kamay gamit ang sabon at tubig habang kumakanta. Maaari mong kantahin ang paborito mong kanta, ang " happy birthday" o ang "abakada" . 2) Paggamit ng hand sanitizer at pagpapatuyo ng kamay. Huwag gagalawin ang kamay habang nagbibilang hanggang sampu: 1, 2, 3, 4, 5, 6, , 8, 9, .Kapag tuyo na ang kamay mo, maaari ka nang maglaro ulit! Kapag ang lahat ng ito'y iyong sinunod, hindi na ako makabibisita pa sa inyo. Samantala, ang mga doktor ay masikap na naghahanap ng bakuna upang hindi ka na magkasakit kahit na kumustahin pa kita. WAKAS
tagalog|2|residual_prefix|Cat,2,Ang pusa sa TATSULOK na bubong|Cat,2,Ang pusa sa TATSULOK na bubong Ang Pusa sa hugis rektanggulong bintana. Parisukat na yelo sa nanginginig na pusa. Meoww... brrr... brrr Ang pusa na may RHOMBUS na saranggola. Ang pusa sa PARISUKAT na pisara Meoww... kalmot... kalmot Ang silindrong katawan ng puno para sa pusang M-A-S-A-Y-A Ang pusa sa BILOG na sapin Ang pusa na nasa HABILOG na salamin. Meoww... slurp... slurp Apa ng sorbetes para sa pusang may maaraw na kalagayan. Ang pusa na malapit sa hugis HEXAGON na pulot-pukyutan. Pusa sa gasuklay na buwan. Ang hugis PIRAMIDE na samosa para sa nagugutom na pusa. Meoww... Ang lutong... munch 1. Tatsulok 2. Parisukat 3. Parihaba 4. Hugis itlog 6. Bilog 1. KUBO 2. SILINDRO 3. KONO 4. PIRAMIDE 5. GLOBO Maaari ba kayong tumingin sa paligid at humanap ng higit pang mga Hugis at CATS
tagalog|2|residual_prefix|Mihlali!,2,Nalalapit na ang malaking konsyerto sa|Mihlali!,2,Nalalapit na ang malaking konsyerto sa paaralan. Masayang nagsasanay ang mga bata. Si Mihlali naman... Nag-aalala siyang makakalimutan niya ang kanyang mga hakbang habang sumasayaw. "Tutulungan kitang magsanay sa bahay." sabi ni Nanay Sa bahay, nagsimulang magsanay si Mihlali at siya at nahulog. "Sana hindi na mangyari ang konsyerto na ito!" iyak ni Mihlali. "Walang pag-asa!" sabi ni Nanay. "Papalapit na ang araw ng konsiyerto…" "Pinadalahan ka ni Lola ng regalo." Masyadong nag-aalala si Mihlali sa konsyerto at nakaligtaan nya na buksan ang regalo. Ngunit marahil ay dapat niyang tingnan ang loob. Binuksan ni Mihlali ang kanyang regalo. "Ang ganda ng sapatos na bigay ni Lola! " Si Lola ang pinakamagaling na mananayaw. Nagsanay ng nagsanay sa pagsasayaw si Mihlali sa paaralan... At sa bahay! At sumasayaw siya sa kanyang panaginip. Kailagan ng magpahinga ni Mihlali. Ang konsyerto ay magaganap na bukas. Araw ng konsiyerto. Tama lang ang sayaw ni Mihlali. Napakasaya! At sa kanyang sorpresa, dumating pa si lola para manood ng sayaw ni Mihlali. "Ako ay sumayaw tulad mo, Lola." "Nakakabilib ka! " bulalas ni Lola. "Ikaw ang pinakamahusay na mananayaw na nakita ko."
tagalog|2|residual_prefix|Napaka kailangan nito! Gusto gusto ko|Napaka kailangan nito! Gusto gusto ko ng magandang trabaho! Narito na ako, na parang kwitis.. Tumabi't wag haharang sa aking daan!
tagalog|2|residual_prefix|Daga,2,"Ik-ik-ik!" sabi ng mga dagang makukulit.|Daga,2,"Ik-ik-ik!" sabi ng mga dagang makukulit. "Walang makain dito, gutom na gutom na ako! Walang mapagtaguan, malinis ang lugar na ito. Tayo na mga kasama, umalis tayo dito! Sa kabilang barangay, siguradong dadami tayo" ang malakas na sabi ni Dodong Daga. "Tama si Dodong, kitang-kita ko. Doon ay hindi mahilig maglinis ang mga tao. Kay dumi ng paligid, siguradong matutuwa kayo. Napakaraming pagkain, hahaha!Tiyak tataba tayo," tuwang-tuwang sagot ng makulit na si Bubwit. Kaya't nang mahimbing na natutulog ang mga tao ay masayang nagtakbuhan ang mga maliliit at malalaking daga patungo sa Barangay "Wow! Mga kasama, masaya dito! Ang daming pagkain, iba't-iba ang kulay. Tama si Bubwit, hindi sila mahilig maglinis. Mabilis tayong dadami sa ganitong lugar. Ito ang gustong gusto natin," sabi ni Dodong. "Bukas na bukas din ay sisimulan natin ang paghahari sa Barangay Mapayapa," ani Lolo Daga. "Eh, paano naman tayo dito maghahari?" tanong ni Bebeng na pangiti-ngiti. "Hihihi! Una, pasukin natin ang kanilang mga bahay. Ngatngatin natin ang mga gamit, wala namang bantay. Tikman din natin ang mga nakatiwangwang na pagkain. Sigurado ako, hindi nila tayo mapapansin. "Pangalawa, maglaro-laro tayo upang matakot sila. Tumakbo-takbo tayo sa kanilang mga paa. Dumaan-daan tayo sa mga higaan at lamesa. Pangatlo, ang huli, at ang pinakamatindi, magkalat tayo ng ating ihi sa buong barangay! Ipalaganap natin ang sakit na Leptospirosis," ang matalinong plano ni Lolo Daga. "Ang galing naman ni Lolo Daga! Ang balita ko binabaha ang lugar na ito kaya mas mabilis na kakalat ang Leptospirosis dito. Ang bakteryang galing sa ihi natin ay hahalo sa tubig-baha at papasok sa katawan ng tao," sagot ni Dodong Daga. "Paano papasok ang bakterya sa katawan ng tao?" napapaisip na tanong ng nakikinig na si Bebeng. "Hihihi! Napakahilig maglakad at maglaro ng mga tao sa baha, lalo ang mga bata. Dadaan ang bakterya sa kanilang mga sugat, sa sugat na nakababad sa baha, sugat sa paa o sa anumang parte ng katawan nila Ang mga bata ay palangoy-langoy pa. Maaari ding dumaan ang bakterya sa kanilang mga mata. O kaya ay kung makainom sila ng tubig o makakain ng pagkaing naihian natin. Madaling makapapasok ang bakterya na magdudulot ng sakit. Katatakutan nila tayo at aalis sila dito!" pagmamalaki ni Lolo Daga. Naisagawa na nga ang plano ng mga daga. Pagkalipas ng ilang linggo, hingal na hingal na dumating si Bubwit sa kanilang taguan. "Ik-ik, ik-ik! May hatid ako sa inyong magandang balita. Nagkasakit na nga ang mga tao sa barangay! Sila ay nilalagnat, nagsusuka, at nagtatae. Naninilaw ang kanilang mata at balat, nagpapantal, at nananakit ang kanilang mga ulo. Nanginginig, nananakit ang kalamnan, at namumula ang mata. Hahaha! Leptospirosis na nga! Magsaya tayo, tagumpay ang ating plano," tuwang-tuwang sabi ni Bubwit. Tama nga ang balita ni Bubwit. Marami-rami na ang nasa pagamutan para ipagamot ang sakit na ito. Nababahala na ang mga tao kaya't nagpatawag na ng pulong ang kapitan ng barangay. "Mga kasama, marami sa atin ang nagka-Leptospirosis ng dahil sa ihi ng daga Oras na para puksain sila. Kakailanganin ko ang inyong tulong!" sabi ni Kapitan Kaloy. "Tamang-tama, Kapitan. Nakaalis na ang bagyo. Humupa na ang baha. Makapaglilinis na tayo. Linisin natin ang maduduming kanal at estero, pati mga nagkalat na basura ay ayusin natin. "Tutulong kami, Kapitan. Sama-sama tayo at pati mga anak ko ay maglilinis din. Sasabihan ko na rin ang ibang kapitbahay natin," malakas na sabi ni Aling Estela. "Balita ko, dumami ang daga dahil sa mga tambak na basura at kalat dito sa atin." "Gustong-gusto nila ang maduming paligid. Kaya ngayon din, simulan na natin ang paglilinis!" sabi ni Kapitan Kaloy, sabay bitbit ng walis at iba pang gamit panlinis. Sama-sama at tulong-tulong na naglinis ang mga tao sa Barangay Mapayapa. Mula sa loob hanggang sa labas ng bahay, bata at matanda, babae at lalaki, lahat sila ay naglilinis. Ang mga bata'y nagwawalis. Ang matatanda nama'y sa estero at kanal naglilinis.Nakita ito ni Bubwit. Natakot siya at kinilabutan. Ang dating maduming paligid ay unti-unting lumilinis. Ang mga tao ay nagkakaisa at nagtutulungan. Mawawalan sila ng tirahan. Dalidali siyang tumakbo sa kanilang pinagtataguan upang magbigay-babala sa mga kaibigan. Ngunit huli na ang lahat. Malinis na ang kanilang lungga. Wala na ang mga kasamang daga. Paikot-ikot si Bubwit, hinahanap ang kaniyang mga kasama. Ik-ik, ik-ik!" sigaw niya. Sa kaniyang paghahanap ay natanaw siya ni Bebeng Daga. "Bubwit, Bubwit, hindi mo ba nabalitaan? Wala na sila Lolo, Dodong at iba pa. Nahuli sila ng mga tao, nilinis din nila ang ating tahanan. Wala na rin ang iba nating kasamahan. Aalis na ako, maghahanap ako ng bagong tirahan. Tayo na Bubwit, bago pa nila tayo maabutan" ang nagmamadaling sabi ni Bebeng Daga. Takot na takot si Bubwit. Paalis na sananly siya nang biglang... "Ik-ik! Hindi ako makagalaw. Ik-ik-ik!" Malakas ang tibok ng puso ni Bubwit. Kinakabahan siya. Pilit siyang tumatakas ngunit hindi siya makaalis. Siya pala'y nahuli rin gaya ng ibang mga daga. "Mga kasama, dahil sa inyong pakikiisa at pakikipagtulungan ay hindi na uubra pa ang galawang daga," masayang sabi ni Kapitan. Sa pagtutulungan ng matatanda at bata ay naging malinis ang Barangay Mapayapa. Dahil dito ay naubos ang mga daga at wala nang nagkasakit ng Leptospirosis. "Ik-ik-ik!" sabi ng mga dagang makukulit. Takbo dito, takbo doon, kung saan-saan sumisiksik. Maliliit at malalaki, sila'y parami nang parami. Kung saan-saan umiihi, panganib sa marami. Ano nga ba ang gusto ng mga daga? Papaano ba sila nagdudulot ng panganib?
tagalog|2|residual_prefix|Tamp! bruuum! bruuum! tud! tud! creeeeek!|Tamp! bruuum! bruuum! tud! tud! creeeeek! "Ikaw naman," Sabi ng kanyang kuya. "Ano?" Sigaw ng nakakababatang babae. "Ikaw na! " Ang malakas na ingay ay ang dahilan kaya nahihirapan silang maglaro Sumipa ang nakababatang babae ng buong kanyang lakas, at ...iskor! Lumipad ng pagkataas taas sa langit ang maliit na butones. At bumulusok ito pababa lagpas sa pugad. "Hindi..!! Ang butones ko!" Iyak ng nakababatang babae Ako na ang kukuha para sayo!" Sigaw ng kuya habang bumu-bulusok pababa ng puno Bigla na lang, Umiyak ang nakababatang babae, "May pusa!" . Sumigaw ang kaniyang Nanay, Tatay at nakababatang kapatid na babae, "Mag ingat ka sa pusa!" Whew! Muntik ng mahuli si Kuya ng pusa. Hindi iyon narinig ni Kuya dahil sa lakas ng tunog ng makina Ang mga makina ay sobrang ingay. Ang mga ibon ay hindi na magkarinigan. Mapanganib na sa atin ang mga nangyayari dito. Kailangan na nating umalis .ang sabi ng Ama. Nagsimula ng mag-impake ang lahat ngunit ang bunsong babae ay hindi pa rin makkapadesisyon kung ano ang kanyang dadalhin. Napamahal na sa kanya ang mga bagay na kanyang naitabi. "Dadalhin ko ang paborito kong balahibo " wika ng nakababatang babae. Mag eempake na ang kaniyang kuya ng balahibo nang... Magmadali na kayo!!! sigaw ni Ama. Ang pusa ay paakyat na ng puno. At sabay-sabay na lumipad silang apat Sa pagkakagulat, Ang naka babatang kapatid ay naiwan ang kaniyang paboritong balahibo. Siya ay kumaway nang malungkot sakanila. "Paalam pugad, Paalam balahibo," Nakasilip ang naka babatang kapatid. "Paalam, maingay na dilaw na makina! Siya ay tumango. Paalam na mga daan, paalam na haring araw, huni ni bunsong babae. Paalam na mga matatandang puno. Ay sandali, may bagong puno doon. Ito na ba ang ating bagong pugad. msayang sabi ni bunsong babae. "Halika dito, bilis!" Huni nang kaniyang kuya. "Oh, ang paborito kong malambot na balahibo!" Ang naka babatang kapatid ay hindi makapaniwala sa kaniyang nakikita. Nagawa pa ng kanilang Nanay na makakuha habang sila ay nag iimpake. Isang nakakapagod na araw para sa mga ibon! Sa wakas, sila ay makakapag pahinga na sa kanilang bagong kumportable na pugad.
tagalog|2|residual_prefix|Uuwi na si itay. Naririnig ko|Uuwi na si itay. Naririnig ko na ang kanyang mga yapak - thump thump thump! Gustung-gustong naririnig ni Malik ang tunog na ito. Thump! Thump! Thump! Parang tunog ito ng tumatalbog na bola, pero alam kong mga bota iyon ni Tatay. Pinahiram ni Tatay kay Malik ang kanyang mga bota. Nais ni Malik na gawin ang tunog nito, thump thump thump. Malaki ang bota ng Tatay ni Malik, halos kasinlaki na niya ito. Sinuot ni Malik ang bota ni itay. Plop! Kahit na ito ay mataas nagawa pa din n'yang tumayo ng tuwid. Ngayon gusto ni Malik na maglinis tulad ng kaniyang Tatay ngunit napakabigat ng mga botang ito. Bakit kaya wala ang tunog na dug dug dug? Hmm, iangat kaya ni Malik ang kaniyang mga paa? Ay, aray! Napakabigat ng mga ito. Nadulas siya at nagkalat ang mga basura. Papaano kaya ulit lilinisin ni Malik ang mga ito? Kung tanggalin kaya niya ang mga bota? Aray! Kinagat siya ng langgam. Oooh, ang mga langgam ay naglalakad habang bitbit ang mga pagkain. Mukha silang tren ng pagkain. Choo choo! Ang mga laruang trak ni Malik ay maaari ding magdala ng mga bagay tulad ng isang tren. Choo choo! Hmm, Inilagay ni malik ang mga bote sa kulay dilaw na trak. Inilagay naman nya ang pandikit sa kulay pulang trak. Sunod, inilagay nya ang mga dahon sa kulay berdeng trak ngunit maliit ito. Kaya, inilagay niya ang mga dahon sa loob ng bota. Ang mga bota ay kaya ding magdala ng mga bagay. Choo choo ... dug dug. Yehey! May mahabang tren si Malik. Choo choo ... dug dug. Ipinagmamalaki ng kaniyang Tatay si Malik sa paglilinis tulad niya.
tagalog|2|residual_prefix|Kawili-wili,2,Minsan sa aking paglalalakad, diwa ko|Kawili-wili,2,Minsan sa aking paglalalakad, diwa ko ay naglalakbay. May isang tutang payat, ang sa akin ay nakisabay. Parang ito ay itinapon o di kaya ay naligaw. Kaya dinampot ko ito at iniuwi sa aming bahay. Ang tuta ay parang batang naghahanap ng kalinga. Sa magulang na mabait na sa kaniya ay uunawa. Bilang bata, ako ay may pusong marunong maawa. Ito ay aking pinakain at buong pusong inaruga. Tagpi ang pangalan sa kaniya ay ibinigay. Dahil puti at saka itim, magkahalo niyang kulay. Palagi ito sa tabi ko tila ayaw mapawalay, Ngunit kapag ako ay wala sa bahay, ito ay matamlay. Lumipas ang panahon at mataba na ito ngayon. Ang dila nito ay nakalawit at tingala yaong ilong. Balahibo nito ay malinis, ang mukha ay makinis. Ito ay sobrang lambing, matalino at maaasahan din. Sa tuwing ako ay umaalis, ito ay parang nalulungkot. Kapag ako ay dumarating gumagalaw ang kaniyang buntot. Agad itong tumatahol kapag may mga batang malilikot, At sa aming bakuran ay basta na lang pumapasok. Ngunit isang araw, si Tagpi ay biglang nawala. Wala ng Tagping kumakahol at naglahong parang bula.
tagalog|2|residual_prefix|Katulad ng mga matang kumikindat! Halina't|Katulad ng mga matang kumikindat! Halina't kumislap! Sa dilim! Alitaptap! Alitaptap! Halina, halina! Ang araw ay sisikat. Darating ang umaga. Halina't sabihin Huwag matakot sa dilim! Alitaptap! Alitaptap! Halina! Halina! Halina't kami ay aliwin. Nabalot ng dilim. Mga matang malungkot at luhaan. Alitaptap! Alitaptap! Halina! Halina! Katulad ng isang pilyong bata. Halina't tuksuhin. Ang bruha sa dilim. Alitaptap! Alitaptap! Halina! Halina! Manukso nang manukso! Hanggang sa mahilo nang mahilo! Hilahin pababa ang elepante. Tulad ng isang anay. Alitaptap! Alitaptap! Halina! Halina! Kasama ang araw Ang gintong pintuan Marahan at banayad Halina at buksan! Alitaptap! Alitaptap! Halina! Halina! Alitaptap! Alitaptap! Halina! Halina! Alitaptap! Alitaptap! Halina! Halina!
tagalog|2|residual_prefix|Sabado, itinanong ng Tatay ni Babu|Sabado, itinanong ng Tatay ni Babu saan niya nais magpunta. "Manood tayo ng magic show," sabi ni Babu. Sumakay sila sa bisekleta papunta sa magic show. "Bibili lang ako ng mga tiket," sabi ng Tatay. " Dito ka lang." Sabik na sabik si Babu! Nagsimula na ang pagtatanghal nang lumitaw na sa entablado ang salamangkero. Suot niya ang isang malaking sombrero. Dinig ang hiyaw at palakpakan ng mga manonood ngunit... nasaan si Tatay? Humugot ng panyo ang salamangkero sa kaniyang sombrero at namangha si Babu. " Pero 'asan si Tatay?" pag-iisip ni Babu. Nagpaagaw ng kendi ang mahikero sa mga bata. Tuwang-tuwa si Babu. "Pero 'asan si Tatay?" pag-aalala ni Babu. Nagpalitaw ng kuneho ang salamangkero mula sa kaniyang bulsa. Nabighani si Babu ngunit may halo itong lungkot. "Pero 'asan ang tatay ko?" pag-iyak ni Babu. "Bakit ka malungkot?" pagtatanong ng salamangkero. "Ang mahikang nais mo, siyang gagawin ko!" "Kaya mo bang hanapin ang tatay ko?" sabi ni Babu. "Tumingin kasa akin, hijo," sabi ng lalaki. Saka niya tinanggal ang malaking sombrero at kamay sa kaniyang mukha. "Ito ba ang iyong Tatay?" sambit ng salamangkero at siya nga! Siya nga ang Tatay ni Babu! Tuwang-tuwa si Babu at napayakap habang sinasabing, "Isang mahika nga talaga iyon!"
tagalog|2|residual_prefix|Matapang na Makaw! Matang tila mga|Matapang na Makaw! Matang tila mga uka, Ilong na parang mga bulsa. Makulit na maliit na nilalang, ka Bilugan ang mukha, mo. Huwag kang tumingin sa akin Nakakatakot kang nilalang! Hey Makaw! Matapang na Makaw! Makulit na maliit na unggoy, ikaw, Pamangkin ng isang unggoy, ikaw. Parating nagyayabang, Magulong malikot. Ang kalokohang ginawa mo! Hoy Makaw! mabangis na Makaw! Malayang maging ikaw, Ikaw na nagduduyan-duyan sa puno. Kapag ikaw ay hinahabol Ikaw ay tatalon at kakaripas Ikaw maliit na mapagbiro, Ikaw ang gumagawa ng gulo! Hoy Makaw! Mabangis na Makaw! Hindi ka ba matalino? Apat na mandarambong Uy ikaw na loko-loko Anong gagawin namin? Hoy Makaw, Mailap na Makaw!
