book_title,average_sentence_len,average_syllable_count,grade_level,language,fkgl_score,predicted_label
Ang Kalo ni Karlo,3.8333333333333335,1.7826086956521738,1,cebuano,6.939782608695655,3
Ang Kama ni Mama ug Makmak,3.6666666666666665,1.5454545454545454,1,cebuano,4.076363636363638,3
Ang kama,3.0,1.5555555555555556,1,cebuano,3.935555555555556,3
Ang Kamot ni Momay,3.5,1.6666666666666667,1,cebuano,5.441666666666666,3
Ang Kanding ni Karding,3.6666666666666665,2.090909090909091,1,cebuano,10.512727272727272,3
Ang Kanding Ni Pedro,8.625,2.072463768115942,1,cebuano,12.228822463768115,3
Ang Kanta ni Anta,5.2,2.25,1,cebuano,12.988,3
Ang kilay ni Kentoy,5.875,1.872340425531915,1,cebuano,8.794867021276598,3
Ang Kusog nga Linog,3.571428571428572,2.08,1,cebuano,10.346857142857147,3
Ang Kwarto Ko,2.857142857142857,1.875,1,cebuano,7.649285714285714,3
Ang Langaw,3.727272727272727,1.853658536585366,1,cebuano,7.736807095343682,3
Ang Lapis ni Sedes,3.5,2.142857142857143,1,cebuano,11.060714285714287,3
Ang Lima ka Baki,5.0,1.5666666666666669,1,cebuano,4.846666666666671,3
Ang Lima ka Managsuon,7.722222222222222,2.093525179856115,1,cebuano,12.125263788968827,3
Ang Magtutudlo,3.5,2.238095238095238,1,cebuano,12.18452380952381,3
Ang Mama ni Tata,2.4,1.6666666666666667,1,cebuano,5.012666666666668,3
Ang Mananagat,10.0,1.45,1,cebuano,5.419999999999998,3
Ang Mangga ni Manang Mina,5.1,2.0392156862745097,1,cebuano,10.461745098039216,3
Ang Mangga,3.272727272727273,1.9166666666666667,1,cebuano,8.303030303030305,3
Ang Manok,4.0,1.625,1,cebuano,5.145,3
Ang Mata ni Matmat,2.5,1.6,1,cebuano,4.265000000000004,3
Ang mata,3.375,1.5555555555555556,1,cebuano,4.081805555555558,3
Ang mga Bata,2.9166666666666665,1.9714285714285715,1,cebuano,8.810357142857146,3
Ang mga Isda,2.875,2.260869565217391,1,cebuano,12.209510869565218,3
Ang mga Prutas,5.375,1.7674418604651163,1,cebuano,7.362063953488374,3
Ang Monyeka,4.4,2.386363636363636,1,cebuano,14.285090909090904,3
Ang Ok-ok,3.8333333333333335,1.6956521739130437,1,cebuano,5.913695652173917,3
Ang Panimalay,3.3125,2.452830188679245,1,cebuano,14.645271226415097,3
Ang Pati ni Pipo,6.384615384615385,1.8313253012048192,1,cebuano,8.509638554216867,3
Ang Payag ni Tatay,9.0,1.8222222222222224,1,cebuano,9.422222222222228,3
Ang Plaza,3.375,2.240740740740741,1,cebuano,12.166990740740744,3
Ang Prutas,3.4166666666666665,2.1463414634146343,1,cebuano,11.069329268292687,3
Ang Regalo,4.4,2.136363636363636,1,cebuano,11.335090909090905,3
Ang Relo ni Jelo,14.22222222222222,1.4765625,1,cebuano,7.380104166666669,3
Ang Sakyanan,4.7,2.297872340425532,1,cebuano,13.35789361702128,3
Ang Sapatos,5.833333333333333,2.057142857142857,1,cebuano,10.959285714285713,3
Ang Saya ni Ana,4.133333333333334,1.9838709677419355,1,cebuano,9.431677419354841,3
Ang Saya,4.0,1.75,1,cebuano,6.620000000000001,3
Ang Sorpresa,5.4,2.1296296296296298,1,cebuano,11.645629629629635,3
Ang Tabanog ni Isko,5.0,2.175,1,cebuano,12.024999999999999,3
Ang Tabanog,4.333333333333333,2.051282051282051,1,cebuano,10.305128205128206,3
Ang Tam-is nga Mansanas,6.416666666666667,1.8831168831168832,1,cebuano,9.133279220779226,3
Ang Tanaman ni Helen,5.1,2.0588235294117645,1,cebuano,10.693117647058823,3
Ang Tasa,3.1666666666666665,1.5789473684210529,1,cebuano,4.276578947368424,3
Ang Tsinelas,5.375,2.069767441860465,1,cebuano,10.929505813953487,3
Ang Tubig sa Gripo,4.4,2.0,1,cebuano,9.726000000000003,3
Ang Tunghaan,4.0,2.375,1,cebuano,13.995000000000001,3
Ang Unlan,2.6666666666666665,1.75,1,cebuano,6.100000000000001,3
Ang Upat ka Managsuon,4.5,2.388888888888889,1,cebuano,14.35388888888889,3
Ang Utanon,3.25,2.3076923076923075,1,cebuano,12.908269230769232,3
Ang Xylophone,4.923076923076923,2.015625,1,cebuano,10.114375000000003,3
Ang Yoyo,2.0,1.6666666666666667,1,cebuano,4.856666666666669,3
Atis ug Tambis,3.1666666666666665,1.5263157894736843,1,cebuano,3.6555263157894764,3
Baha sa Tunghaan sa Inayagan,2.833333333333333,2.176470588235294,1,cebuano,11.197352941176472,3
Balay ni Maya,3.1666666666666665,1.736842105263158,1,cebuano,6.139736842105265,3
Barangay Ko Ampingan Ko,9.22222222222222,1.9759036144578312,1,cebuano,11.322329317269077,3
Buhok ni Mila,4.666666666666667,1.7142857142857142,1,cebuano,6.458571428571428,3
Dagan,2.142857142857143,1.8666666666666667,1,cebuano,7.272380952380953,3
Duha ka Higala,5.4,1.8888888888888888,1,cebuano,8.804888888888893,3
Gaihap ug Iring,3.333333333333333,1.7,1,cebuano,5.770000000000003,3
Kaka ni Katkat,3.75,1.5333333333333334,1,cebuano,3.965833333333336,3
Kaka,4.0,1.5,1,cebuano,3.6700000000000017,3
Kaloy Mag-uuma,3.5,2.142857142857143,1,cebuano,11.060714285714287,3
Kari na ug mulupad!,4.1875,2.1343283582089554,1,cebuano,11.228199626865674,3
Kasinatian sa Bukid,9.181818181818182,1.9306930693069304,1,cebuano,10.773087308730872,3
Katkat Ta,2.4,1.5,1,cebuano,3.046000000000003,3
Kinabuhi sa Alibangbang,6.666666666666667,1.9,1,cebuano,9.430000000000003,3
Koko ni Osta,2.6666666666666665,1.6875,1,cebuano,5.362500000000001,3
Magtutudlo,4.428571428571429,2.193548387096774,1,cebuano,12.021013824884793,3
Mama sa Kama,2.0,1.75,1,cebuano,5.840000000000003,3
Mama,3.5,1.5714285714285714,1,cebuano,4.317857142857143,3
Mananom Kita,5.0,2.2181818181818183,1,cebuano,12.534545454545455,3
Manuroy Kita,4.727272727272728,1.9807692307692308,1,cebuano,9.62671328671329,3
Mao ni si Yoyo Som,9.166666666666666,1.8,1,cebuano,9.225000000000001,3
Mata ni Dina,3.8,1.736842105263158,1,cebuano,6.386736842105265,3
Matmat,4.333333333333333,1.6153846153846154,1,cebuano,5.161538461538463,3
Mga Pangalan sa Bata,7.0,1.8571428571428568,1,cebuano,9.054285714285712,3
Nindot nga Ugma,4.909090909090909,2.0,1,cebuano,9.924545454545456,3
Numero nga Usa hangtod Napulo,3.375,2.1666666666666665,1,cebuano,11.292916666666667,3
Paglimpyo sa Lawas,3.111111111111111,2.071428571428572,1,cebuano,10.066190476190485,3
Pagluto,5.5,2.1818181818181817,1,cebuano,12.300454545454546,3
Pamilyang Racaza,3.869565217391304,2.404494382022472,1,cebuano,14.292164142647781,3
Prutas sa Basket,5.25,1.8571428571428568,1,cebuano,8.37178571428571,3
Prutas ug Gulay,5.571428571428571,1.8461538461538465,1,cebuano,8.367472527472533,3
Relo ni Willy,2.583333333333333,2.161290322580645,1,cebuano,10.920725806451614,3
Sa Dagat,3.5,1.6666666666666667,1,cebuano,5.441666666666666,3
Sa Zoo,7.428571428571429,2.0,1,cebuano,10.907142857142858,3
Saya ni Mama,3.6666666666666665,1.5,1,cebuano,3.5400000000000027,3
Si Balaraw,15.0,2.0844444444444443,1,cebuano,14.856444444444445,3
Si Boboy ug Dodoy,6.583333333333333,1.9873417721518989,1,cebuano,10.428132911392407,3
Si Cardo,5.3,1.849056603773585,1,cebuano,8.295867924528302,3
Si Diday,3.8333333333333335,1.608695652173913,1,cebuano,4.887608695652176,3
Si Kabang ug ang Puting Iring,9.0,1.8571428571428568,1,cebuano,9.834285714285713,3
Si Kabang,4.8,1.9166666666666667,1,cebuano,8.898666666666667,3
Si kokoy ug Si Kakay,8.25,2.0303030303030303,1,cebuano,11.585075757575758,3
Si kokoy,8.25,2.0303030303030303,1,cebuano,11.585075757575758,3
Si Lando,7.75,2.3225806451612905,1,cebuano,14.83895161290323,3
Si Leny,10.625,1.847058823529412,1,cebuano,10.349044117647065,3
Si Lolo Lito,3.857142857142857,1.851851851851852,1,cebuano,7.766137566137569,3
Si Mama og si Tamtam,2.75,1.7272727272727273,1,cebuano,5.864318181818184,3
Si Manang Tina,4.9,1.8571428571428568,1,cebuano,8.235285714285713,3
Si Maring,2.9166666666666665,2.1714285714285717,1,cebuano,11.170357142857146,3
Si Mayde,5.2,2.0384615384615383,1,cebuano,10.491846153846154,3
Si Navy ug si Bora,5.222222222222222,1.8085106382978724,1,cebuano,7.787092198581561,3
Si Nida ug Pina,3.4,1.5294117647058822,1,cebuano,3.7830588235294123,3
Si Nino,3.176470588235294,2.074074074074074,1,cebuano,10.12289760348584,3
Si Ola ug Oli,3.5,1.6666666666666667,1,cebuano,5.441666666666666,3
Si Osta,3.25,1.8461538461538465,1,cebuano,7.462115384615391,3
Si Susan,10.22222222222222,1.9565217391304348,1,cebuano,11.483623188405797,3
Si Tata,3.6666666666666665,1.7727272727272727,1,cebuano,6.758181818181818,3
Si Tatay Marlito,5.076923076923077,2.196969696969697,1,cebuano,12.314242424242423,3
Si Trining,5.875,2.021276595744681,1,cebuano,10.552313829787238,3
Si Yuko,3.333333333333333,1.8,1,cebuano,6.950000000000003,3
Suroy-Suroy sa Tamnanan,9.2,1.9782608695652173,1,cebuano,11.341478260869568,3
Tagu-Tagu,5.3,1.9245283018867925,1,cebuano,9.186433962264154,3
Trak ni Nino,2.9,1.9310344827586208,1,cebuano,8.327206896551726,3
Tumba Lata,2.6666666666666665,2.125,1,cebuano,10.525000000000002,3
Tunghaan,5.857142857142857,2.024390243902439,1,cebuano,10.582090592334499,3
Unang mga Bulok,3.8333333333333335,1.7391304347826086,1,cebuano,6.426739130434786,3
Unlan ug Habol,3.1666666666666665,1.5789473684210529,1,cebuano,4.276578947368424,3
Unsa Nga Kahoy Kini,5.75,1.9420289855072463,1,cebuano,9.568442028985508,3
Usa ka Malipayong Adlaw sa Umahan,4.6,1.9891304347826089,1,cebuano,9.675739130434788,3
Vase ni Queenie,3.75,2.15,1,cebuano,11.2425,3
Akong Mama ug Ako,5.466666666666667,2.3902439024390243,2,cebuano,14.746878048780491,3
Ang Adlaw na Niulan og Isda,10.5,1.9413919413919412,2,cebuano,11.413424908424908,3
Ang Akong Damgo,5.0,2.2363636363636363,2,cebuano,12.74909090909091,3
Ang Akong Eskwelahan,13.8,2.188405797101449,2,cebuano,15.615188405797099,3
Ang Akong Manok,9.0,2.095238095238096,2,cebuano,12.643809523809534,3
Ang Akong Mga Anak,7.4,2.0675675675675675,2,cebuano,11.693297297297299,3
Ang Akong Pamilya,4.894736842105263,2.2580645161290325,2,cebuano,12.964108658743637,3
Ang Akong Suod Nga Higala,7.714285714285714,1.9814814814814812,2,cebuano,10.800052910052909,3
Ang Akong Tatay ug Nanay,6.9,1.8985507246376807,2,cebuano,9.503898550724632,3
Ang Among Iring,10.714285714285714,1.9066666666666667,2,cebuano,11.087238095238096,3
Ang Among Lungsod sa Cordova,5.055555555555555,2.2857142857142856,2,cebuano,13.35309523809524,3
Ang Baha sa Siyudad,4.4,1.9659090909090908,2,cebuano,9.323727272727275,3
Ang Baha,4.538461538461538,2.0847457627118646,2,cebuano,10.780000000000005,3
Ang Barangay Kalipay,4.875,2.068376068376069,2,cebuano,10.718087606837617,3
Ang Bata,9.0,1.9333333333333331,2,cebuano,10.733333333333334,3
Ang Batang Bayani,4.636363636363637,2.1633986928104574,2,cebuano,11.746286393345219,3
Ang Batang Kugihan,4.82051282051282,2.3138297872340425,2,cebuano,13.593191489361704,3
Ang Batang Maldito,4.666666666666667,2.142857142857143,2,cebuano,11.515714285714289,3
Ang Butang na Nalimtan,3.2,2.270833333333333,2,cebuano,12.453833333333332,3
Ang Computer,5.136363636363637,2.2389380530973453,2,cebuano,12.832650844730495,3
Ang Dag-om sa Kalangitan,7.45,1.7718120805369129,2,cebuano,8.222882550335573,3
Ang Dako ug Balhibuong Khyaa,6.52,1.852760736196319,2,cebuano,8.815376687116565,3
Ang Inahan,9.0,2.1777777777777776,2,cebuano,13.617777777777778,3
Ang Iro ni Miro,5.2,2.076923076923077,2,cebuano,10.945692307692308,3
Ang Kabaw sa Bukid,4.4375,1.971830985915493,2,cebuano,9.40823063380282,3
Ang Kinabuhi ni Edwards,4.958333333333333,2.100840336134454,2,cebuano,11.133665966386555,3
Ang Klasmet kong Buta,5.363636363636363,1.8983050847457628,2,cebuano,8.901818181818182,3
Ang Langub sa Igutan,6.466666666666667,2.195876288659794,2,cebuano,12.84334020618557,3
Ang Lapis,7.5,2.0,2,cebuano,10.935000000000002,3
Ang Makililimos,5.722222222222222,2.4271844660194173,2,cebuano,15.28244336569579,3
Ang Managhigalang Alibangbang,10.666666666666666,2.18125,2,cebuano,14.30875,3
Ang Mga Hayop sa Bukid,1.4027777777777777,2.1782178217821784,2,cebuano,10.660053630363041,3
Ang mga kahoy,5.9,1.957627118644068,2,cebuano,9.811000000000003,3
Ang mga Magulang ug Manghud nga,9.5,1.7280701754385963,2,cebuano,8.506228070175435,3
Ang Ngipon ni Nilo,4.866666666666666,2.1198630136986303,2,cebuano,11.32238356164384,3
Ang Pag-apil ni Sutiha sa Lalumba sang Karang,8.135135135135135,2.0398671096345518,2,cebuano,11.653134596390416,3
Ang Pagkiay ni Ikay,6.625,2.10377358490566,2,cebuano,11.818278301886789,3
Ang Pagluwas sa Kinaiyahan,5.232142857142857,2.252559726962457,2,cebuano,13.03074049244271,3
Ang Pagsisipilyo Dili Sadya,6.89,2.0130624092888243,2,cebuano,10.851236429608129,3
Ang Pamilya Villa,4.7,2.042553191489361,2,cebuano,10.345127659574462,3
Ang Panahon,4.5,2.074074074074074,2,cebuano,10.639074074074074,3
Ang Panganod nga Basura,9.77777777777778,2.109090909090909,2,cebuano,13.110606060606063,3
Ang Prinsipe ug ang Tigre,6.135135135135135,1.9559471365638768,2,cebuano,9.88287891415645,3
Ang punuan sa kumpang,5.916666666666667,1.97887323943662,2,cebuano,10.068204225352119,3
Ang Regalo ni Lito ug Selo,5.636363636363637,2.088709677419355,2,cebuano,11.254956011730208,3
Ang regalong relo,6.08,1.9078947368421053,2,cebuano,9.294357894736844,3
Ang Sista ni Tatay,6.222222222222222,2.0535714285714284,2,cebuano,11.068809523809524,3
Ang Sudlay ni Pipay,5.5,1.9393939393939397,2,cebuano,9.43984848484849,3
Ang Sulod sa Libro,8.72972972972973,1.9287925696594428,2,cebuano,10.574346916576022,3
Ang Sulondon nga Bata,5.344827586206897,2.3225806451612905,2,cebuano,13.90093437152392,3
Ang Sulti ni Nanay,5.027027027027027,2.1451612903225805,2,cebuano,11.683443766346993,3
Ang Suod nga Managhigala,5.4,2.302469135802469,2,cebuano,13.68513580246914,3
Ang Tinubdan,5.285714285714286,2.1486486486486487,2,cebuano,11.825482625482628,3
Ang Trabahanteng Olmigas,8.5,2.1911764705882355,2,cebuano,13.580882352941181,3
Ang Tuna ug ang Pula nga Lumot,11.683544303797468,1.8450704225352117,2,cebuano,10.738413264396513,3
Ang Una Na Operasyon ni Dr Sokha,10.137254901960784,1.9497098646034816,2,cebuano,11.37010581408579,3
Ang Unlan ni Nanay,4.7,1.7659574468085106,2,cebuano,7.081297872340425,3
Ang Upat ka Hayop,5.45,2.1376146788990824,2,cebuano,11.759353211009174,3
Ang Valentines Card,7.357142857142857,1.805825242718447,2,cebuano,8.588023578363387,3
Ang Wati,4.568627450980392,1.965665236051502,2,cebuano,9.386614491290075,3
Ayaw Patinguga ang Kampana,8.617647058823529,2.0102389078498293,2,cebuano,11.491701465569161,3
Baryo Rosas,14.3,1.951048951048951,2,cebuano,13.009377622377624,3
Basketbol,9.0,2.037037037037037,2,cebuano,11.957037037037043,3
Cilly Cellphone,3.345454545454545,1.7934782608695652,2,cebuano,6.8777707509881445,3
Computer,7.0,2.071428571428572,2,cebuano,11.58285714285715,3
Eskwelahan,4.4375,2.464788732394366,2,cebuano,15.22513204225352,3
Gutom Kaayo Ko,9.588235294117649,2.1717791411042944,2,cebuano,13.776405629736555,3
Himsog nga Lawas,7.142857142857143,2.38,2,cebuano,15.279714285714284,3
Hoy Makaw,6.0,1.925,2,cebuano,9.465000000000003,3
Importante ang Gatas,6.578947368421052,1.928,2,cebuano,9.726189473684212,3
Kaya Sad na ni Duma,4.4,1.8522727272727275,2,cebuano,7.982818181818189,3
Kinsa ang Mahimo Nakong Maestro sa Abri-klase,6.043478260869565,1.9496402877697845,2,cebuano,9.772711917422587,3
Lights Camera Action,10.824742268041238,2.12,2,cebuano,13.647649484536085,3
Maanindot nga Kamot,5.451612903225806,2.171597633136095,2,cebuano,12.160981103263985,3
Manong Puso,5.071428571428571,2.0528169014084505,2,cebuano,10.611096579476861,3
Mga Bituon,5.6875,2.175824175824176,2,cebuano,12.30285027472528,3
Nangutana ang Magtutudlo,11.5,2.010869565217391,2,cebuano,12.623260869565215,3
Oras Na,5.117647058823529,2.0919540229885056,2,cebuano,11.090939824205545,3
Pagdali-dali sa mga Drayber,4.628571428571429,2.037037037037037,2,cebuano,10.2521798941799,3
Pagligid,5.470588235294118,2.0,2,cebuano,10.143529411764707,3
Pagsuroy-suroy sa Zoo,5.666666666666667,1.9803921568627447,2,cebuano,9.988627450980392,3
Sa Among Bukid,4.578947368421052,2.103448275862069,2,cebuano,11.016479128856627,3
Sa Merkado,5.5,1.9659090909090908,2,cebuano,9.752727272727274,3
Sakong Mga Kamot,6.666666666666667,1.8875,2,cebuano,9.282500000000002,3
Si Baboy,5.093023255813954,2.1689497716894977,2,cebuano,11.989886375703517,3
Si Bantay ug Iyang Amigo,8.4,1.880952380952381,2,cebuano,9.881238095238096,3
Si Benny ug si Betty,4.854838709677419,2.06312292358804,2,cebuano,10.64823759511307,3
Si Chisay,5.285714285714286,2.108108108108108,2,cebuano,11.347104247104244,3
Si Dexter,5.423076923076923,1.9148936170212767,2,cebuano,9.120744680851065,3
Si Jojo,4.0285714285714285,2.0141843971631204,2,cebuano,9.748518743667677,3
Si Kaba-kabaGuryon ug Maya,5.133333333333334,2.168831168831169,2,cebuano,12.004207792207794,3
Si Ken ug Si Sandy,4.903846153846154,2.094117647058824,2,cebuano,11.033088235294127,3
Si Lalu ang Kuwago,10.77777777777778,1.9484536082474224,2,cebuano,11.605085910652921,3
Si Lito,9.11111111111111,2.024390243902439,2,cebuano,11.851138211382118,3
Si Nikko og ang nating baka,6.625,2.0251572327044025,2,cebuano,10.890605345911954,3
Si Pila ug Pilo Koneho,4.913043478260869,2.079646017699115,2,cebuano,10.865909965371298,3
Si Susing Kanding,5.071428571428571,2.028169014084507,2,cebuano,10.320251509054327,3
Si Zeny ug Bogi,4.4375,1.6901408450704225,2,cebuano,6.084286971830988,3
Unsay naa sa Aninipot,9.173913043478262,1.962085308056872,2,cebuano,11.140432722027615,3
Usa ka Batang Babaye na Nagtubo,19.5,2.08974358974359,2,cebuano,16.673974358974366,3
Ang Atup nga Hardin,11.0,1.9318181818181817,3,cebuano,11.495454545454542,3
Ang Bag ong Silingan ni Sambag,10.325581395348838,1.9594594594594597,3,cebuano,11.558598365807672,3
Ang Bala ni Nonoy,5.043478260869565,1.956896551724138,3,cebuano,9.468335832083959,3
Ang Bandila sa Pilipinas,13.11111111111111,2.080508474576271,3,cebuano,14.073333333333334,3
Ang Buangon nga Manok,11.422535211267606,2.029593094944513,3,cebuano,12.813987252739619,3
Ang Bulan ug ang Kalo,9.363636363636363,1.941747572815534,3,cebuano,10.974439541041484,3
Ang Daku nga Panghunuhuna ni Darshana,11.318181818181818,1.9799196787148596,3,cebuano,12.187143117926254,3
Ang Damgu,9.384615384615383,1.9180327868852456,3,cebuano,10.7027868852459,3
Ang Dollhouse,7.197368421052632,2.012797074954296,3,cebuano,10.96797916867122,3
Ang Elepante sa Akong Balay,10.232558139534884,2.0,3,cebuano,12.000697674418607,3
Ang Espesyal nga Dram,4.267857142857143,1.9079497907949792,3,cebuano,8.588271817095041,3
Ang Galutaw nga Tanaman,8.6,2.037567084078712,3,cebuano,11.807291592128802,3
Ang Gamay nga Uwak,15.727272727272728,1.930635838150289,3,cebuano,13.325139253809777,3
Ang Go Bag ni Buboy,9.947368421052632,1.8941798941798944,3,cebuano,10.640796435533282,3
Ang Gusto ni Unni,8.156626506024097,1.951255539143279,3,cebuano,10.615899699240092,3
Ang Higante nga Bentelador,11.31578947368421,1.8604651162790695,3,cebuano,10.776646266829864,3
Ang Humanitarian,13.8,2.004830917874396,3,cebuano,13.449004830917879,3
Ang Ilaga ug Baki nang itag Mangga,10.88888888888889,1.9846938775510203,3,cebuano,12.076054421768706,3
Ang Iro ni Dennis,5.0625,1.9567901234567904,3,cebuano,9.474498456790126,3
Ang Isog nga Langgam,14.566666666666666,1.965675057208238,3,cebuano,13.28596567505721,3
Ang Kahayag sa Buwan,6.923076923076923,2.1,3,cebuano,11.89,3
Ang Konsyerto Para sa Tinginit,7.313953488372093,2.0317965023847377,3,cebuano,11.237640588605025,3
Ang Maayong Magtutudlo,7.3,1.9808219178082191,3,cebuano,10.63069863013699,3
Ang Magig-agaw,10.5,2.0,3,cebuano,12.105,3
Ang Mahikang Kabayo,17.771144278606965,2.008118701007839,3,cebuano,15.036546940549218,3
Ang Mangtas ug ang mga Nawa na Kukis,8.36734693877551,1.9658536585365851,3,cebuano,10.870338476854155,3
Ang Mga Hayop sa Bukid,1.4027777777777777,2.1782178217821784,3,cebuano,10.660053630363041,3
Ang Pamilya,11.692307692307692,1.980263157894737,3,cebuano,12.337105263157895,3
Ang Panaw nila Tiwi ug Boni,4.356164383561644,2.1823899371069184,3,cebuano,11.86110536745068,3
Ang Pula na Sapatos,11.75,1.9893617021276595,3,cebuano,12.466968085106384,3
Ang Puno-an sa Kinabuhi,12.2,1.8852459016393444,3,cebuano,11.413901639344264,3
Ang Selosong Panganod,11.476190476190476,2.031120331950208,3,cebuano,12.85293420272674,3
Ang Tigre sa Trapiko,14.258064516129032,1.9570135746606332,3,cebuano,13.063405342285794,3
Ang Tiguwang nga Babaye ug ang Agila,12.517857142857142,1.911554921540656,3,cebuano,11.848312359894027,3
Ang Tortillas ni Ana,14.105263157894736,2.003731343283582,3,cebuano,13.555082482325219,3
Ang Uhaw nga Langgam,9.11111111111111,1.991869918699187,3,cebuano,11.467398373983745,3
Ang Unang Higala ni Iko,8.26923076923077,1.972093023255814,3,cebuano,10.905697674418608,3
Ang Utokang Baki,8.095238095238095,2.038235294117647,3,cebuano,11.618319327731093,3
Ang Utukan nga Bata nga Lalaki ug ang Makalilisang Peligroso nga Hayop,9.54054054054054,1.998583569405099,3,cebuano,11.71409692979098,3
Ang Wala Gidahom nga Abyan,10.145833333333334,1.9856262833675564,3,cebuano,11.797265143737167,3
Ang-Plastik nga Bag ni Tok,9.257142857142858,1.8611111111111112,3,cebuano,9.981396825396828,3
Bakuna,9.571428571428571,2.1791044776119404,3,cebuano,13.856289978678042,3
Bea ug Ming-su,11.5,2.010869565217391,3,cebuano,12.623260869565215,3
Emma,10.971428571428572,2.0729166666666665,3,cebuano,13.149273809523809,3
Green Star,5.866666666666666,2.038636363636364,3,cebuano,10.753909090909097,3
Gusto ni Juliana nga Makabaton ug Binuhi,10.692307692307692,2.1007194244604315,3,cebuano,13.36848920863309,3
Higala sa Nataran,7.44,2.086021505376344,3,cebuano,11.926653763440864,3
Higanteng Megapon,6.785714285714286,2.014736842105263,3,cebuano,10.830323308270678,3
Kapayas,8.444444444444445,1.986842105263158,3,cebuano,11.148070175438598,3
Khutrukke,9.59322033898305,2.03356890459364,3,cebuano,12.147469006408343,3
Kung Moabot ang Baha,3.054263565891473,1.8756345177664973,3,cebuano,7.733650100342345,3
Lupad Agila Lupad,8.63888888888889,2.0257234726688105,3,cebuano,11.682703644158632,3
Magtutudlo,14.642857142857142,2.1170731707317074,3,cebuano,15.102177700348435,3
Mapahiyumon na si Phoe Tar Lay,10.326086956521738,1.8778947368421053,3,cebuano,10.59633180778032,3
May Torotot sa Kalubihan,10.014285714285714,1.9472182596291008,3,cebuano,11.292746892194817,3
Mga Abyan sa Lasang,9.871794871794872,1.948051948051948,3,cebuano,11.24701298701299,3
Misteryoso na Suba,9.931506849315069,2.016551724137931,3,cebuano,12.078598016060464,3
Nagkita na gayod,5.269938650306749,1.928987194412107,3,cebuano,9.227324967682495,3
Nagtanom si Sophy ug Baktin,9.057142857142855,1.864353312302839,3,cebuano,9.941654799459215,3
Naka-iskor ug Goal si Elsa,8.357142857142858,2.051282051282051,3,cebuano,11.874413919413918,3
Nakita sa Leon Iyang Kaugalingon,13.96,1.8767908309455588,3,cebuano,12.000531805157596,3
Nganong Nihilak si Ate Risa,5.627906976744186,2.0330578512396693,3,cebuano,10.594966365558331,3
Paubos,7.936507936507937,1.932,3,cebuano,10.302838095238094,3
Rambutans para ni Yaki,6.72093023255814,1.9411764705882355,3,cebuano,9.937045143638855,3
Sa Akong Paglakaw lakaw,10.0,2.2,3,cebuano,14.270000000000007,3
Sa Baryo Kamayanan ug ang Sugilanon sa mga Gasayaw nga mga Kamot,10.62962962962963,2.240418118466899,3,cebuano,14.992489353464968,3
Sa Sapa,7.545454545454546,1.9397590361445785,3,cebuano,10.241883899233297,3
Salamat Ginoo,10.071428571428571,1.9432624113475176,3,cebuano,11.268353596757851,3
Sapatos na Bulawan,15.176470588235292,1.9573643410852712,3,cebuano,13.425722754217965,3
Si Fatima ang i-spinner ug ang Tolda,19.31578947368421,2.041780199818347,3,cebuano,16.036164252593338,3
Si Iru ug Iring Nagkahigla,14.333333333333334,1.930232558139535,3,cebuano,12.776744186046514,3
Si melay at ang gulayan,12.176470588235292,2.0628019323671496,3,cebuano,13.499886331344133,3
Si Melay ug ang Tanaman sa Utanon,12.625,2.0742574257425743,3,cebuano,13.809987623762378,3
Si Oming ug Aning Amigas,8.466666666666667,2.094488188976378,3,cebuano,12.426960629921258,3
Si Pogi si Pogs ug ang Tora-tora,8.25925925925926,1.9327354260089689,3,cebuano,10.437389138016943,3
Si Tamtam,10.761904761904765,2.0287610619469025,3,cebuano,12.54652338811631,3
Si Toutou Gustong Moadto sa Ciudad,9.241379310344827,2.0223880597014925,3,cebuano,11.878317035512097,3
Strawla Reyna sa mga Basura,13.037037037037036,1.953125,3,cebuano,12.541319444444444,3
Tiaw Lang,5.16,1.897932816537468,3,cebuano,8.818007235142122,3
Unsa kaha ko Pagdako,12.476190476190476,1.9885496183206104,3,cebuano,12.74059978189749,3
Unsa kaha,12.476190476190476,1.9885496183206104,3,cebuano,12.74059978189749,3
Wala Nahadlok si Ira,4.526785714285714,1.9368836291913212,3,cebuano,9.030673253029022,3
Aaloo-Maaloo-Kaaloo___Central_Bikol,7.954545454545454,2.142857142857143,1,bikol,12.797987012987015,3
Ang_Ladybird___Central_Bikol,9.125,1.917808219178082,1,bikol,10.59888698630137,3
Ang_Pag-arog_ni_Toto_sa_saiyang_Lolo___Central_Bikol-v12022.08.25T085616,7.2,2.009259259259259,1,bikol,10.927259259259259,3
Ang_Samuyang_Baka_na_Si_Pedro___Central_Bikol,6.416666666666667,1.974025974025974,1,bikol,10.206006493506496,3
Ano_ang_makangangalas_na_ginibo_ni_Ameena____Central_Bikol,4.434782608695652,2.07843137254902,1,bikol,10.665055413469744,3
Ano_ta_Dai_Nagtatalubo____Central_Bikol,11.933333333333334,2.016759776536313,1,bikol,12.861765363128494,3
An_Awit_nin_Duri-duri___Central_Bikol,3.6417910447761193,2.122950819672131,1,bikol,10.881118179593834,3
An_Bubuyog_asin_an_Elepante___Central_Bikol,4.944444444444445,1.9213483146067416,1,bikol,9.010243445692886,3
An_Ikus_asin_Ayam__Nyain_an_Ikus_____Central_Bikol,6.621621621621622,1.853061224489796,1,bikol,8.858554881412026,3
